date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after,node,cost,cycle_id,mode,execution_reasons
2025-07-21,4.137,4.157,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18,False,0.0,0,0,4.137,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-22,4.159,4.201,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-21,False,0.0,0,0,4.159,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-23,4.204,4.199,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22,False,0.0,0,0,4.204,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-24,4.195,4.225,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-23,False,0.0,0,0,4.195,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-25,4.225,4.203,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-24,False,0.0,0,0,4.225,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-28,4.203,4.214,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-25,False,0.0,0,0,4.203,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-29,4.208,4.235,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-28,False,0.0,0,0,4.208,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-30,4.227,4.232,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-29,False,0.0,0,0,4.227,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2025-07-31,4.221,4.155,CLOSE,294670.72144,0,0.0,294670.72144,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2025-07-30,False,0.0,0,0,4.221,,0.0,0.0,0.0,NO_TRADE,294670.72144,0,,,ENTRY_VINTAGE_EXIT,STRESS,,0.0,
2020-06-29,4.15,4.128,CLOSE,221492.42692000006,0,0.0,221492.42692000006,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2020-06-24,False,0.0,0,0,4.15,,0.0,0.0,0.0,NO_TRADE,221492.42692000006,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-06-30,4.148,4.178,CLOSE,221492.42692000006,0,0.0,221492.42692000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-29,False,0.0,0,0,4.148,,0.0,0.0,0.0,NO_TRADE,221492.42692000006,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-01,4.187,4.272,CLOSE,93585.28452000006,30500,0.0,223881.28452000007,0.010785278906455975,2388.8576000000176,2592.499999999999,0.0,0.0,0.5819870128016897,1.5234036254696548e-11,2020-06-30,False,0.5772477270574121,30500,30500,4.187,4.192,51.1424,152.49999999999676,127856.0,FILLED,221492.42692000006,0,93585.28452000006,30500.0,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-02,4.27,4.37,CLOSE,353.006520000039,52300,0.0,228904.00652000005,0.022434756039428017,5022.72199999998,5169.000000000008,0.0,0.0,0.9984578403612643,-1.1397105481592007e-11,2020-07-01,False,0.41638317188213714,21900,21800,4.27,4.275,37.278000000000006,109.00000000001704,93195.00000000001,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,93585.28452000006,30500,353.006520000039,52300.0,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-03,4.386,4.457,CLOSE,353.006520000039,52300,0.0,233454.10652000003,0.019877764785224183,4550.099999999977,4550.099999999987,0.0,0.0,0.998487897577549,-1.000444171950221e-11,2020-07-02,False,0.0,0,0,4.386,,0.0,0.0,0.0,NO_TRADE,353.006520000039,52300,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-06,4.527,4.784,CLOSE,353.006520000039,52300,0.0,250556.20652,0.073256796613834,17102.099999999977,17102.1,0.0,0.0,0.998591108458645,-2.1827872842550278e-11,2020-07-03,False,0.0,0,0,4.527,,0.0,0.0,0.0,NO_TRADE,353.006520000039,52300,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-07,4.821,4.736,CLOSE,252129.05580000003,0,0.0,252129.05580000003,0.006277430927956074,1572.849280000024,1935.0999999999958,0.0,0.0,0.0,2.262368070660159e-11,2020-07-06,False,0.9975662270179929,-52300,-52300,4.821,4.816,100.75072,261.49999999999443,251876.8,FILLED,353.006520000039,52300,252129.05580000003,0.0,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-08,4.734,4.798,CLOSE,252129.05580000003,0,0.0,252129.05580000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-07,False,0.0,0,0,4.734,,0.0,0.0,0.0,NO_TRADE,252129.05580000003,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-07-09,4.796,4.872,CLOSE,252129.05580000003,0,0.0,252129.05580000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08,False,0.0,0,0,4.796,,0.0,0.0,0.0,NO_TRADE,252129.05580000003,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-11,5.02,4.954,CLOSE,251732.01048000006,0,0.0,251732.01048000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,251732.01048000006,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-14,4.959,4.998,CLOSE,251732.01048000006,0,0.0,251732.01048000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11,False,0.0,0,0,4.959,,0.0,0.0,0.0,NO_TRADE,251732.01048000006,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-15,4.998,5.013,CLOSE,480.9502400000638,50200,0.0,252133.55024000007,0.0015951080644625026,401.5397600000142,752.999999999984,0.0,0.0,0.9980924782142548,2.489741746103391e-11,2020-12-14,False,0.9976903593671245,50300,50200,4.998,5.003,100.46024000000001,250.99999999999466,251150.6,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,251732.01048000006,0,480.9502400000638,50200.0,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-16,5.02,5.023,CLOSE,480.9502400000638,50200,0.0,252635.55024000004,0.001991008334758071,501.9999999999709,501.9999999999893,0.0,0.0,0.9980962685594202,-1.8417267710901797e-11,2020-12-15,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-17,5.022,5.094,CLOSE,480.9502400000638,50200,0.0,256199.75024000008,0.014108069892040609,3564.2000000000407,3564.200000000031,0.0,0.0,0.998122752892813,9.549694368615746e-12,2020-12-16,False,0.0,0,0,5.022,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-18,5.09,5.065,CLOSE,480.9502400000638,50200,0.0,254743.9502400001,-0.005682285008616228,-1455.7999999999884,-1455.7999999999956,0.0,0.0,0.9981120248800925,7.275957614183426e-12,2020-12-17,False,0.0,0,0,5.09,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-21,5.062,5.11,CLOSE,480.9502400000638,50200,0.0,257002.9502400001,0.00886772776300182,2259.0,2258.9999999999964,0.0,0.0,0.9981286197705087,3.637978807091713e-12,2020-12-18,False,0.0,0,0,5.062,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-22,5.099,5.033,CLOSE,480.9502400000638,50200,0.0,253137.55024000007,-0.015040294270514565,-3865.4000000000233,-3865.399999999998,0.0,0.0,0.998100043871231,-2.546585164964199e-11,2020-12-21,False,0.0,0,0,5.099,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-23,5.04,5.074,CLOSE,480.9502400000638,50200,0.0,255195.75024000005,0.008130757361160423,2058.1999999999825,2058.199999999974,0.0,0.0,0.9981153673619261,8.640199666842818e-12,2020-12-22,False,0.0,0,0,5.04,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-24,5.074,5.074,CLOSE,480.9502400000638,50200,0.0,255195.75024000005,0.0,0.0,0.0,0.0,0.0,0.9981153673619261,0.0,2020-12-23,False,0.0,0,0,5.074,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-25,5.054,5.116,CLOSE,480.9502400000638,50200,0.0,257304.15024000005,0.008261893068427506,2108.399999999994,2108.3999999999905,0.0,0.0,0.9981308104064724,3.637978807091713e-12,2020-12-24,False,0.0,0,0,5.054,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-28,5.112,5.13,CLOSE,480.9502400000638,50200,0.0,258006.95024000006,0.0027313978392671245,702.8000000000175,702.8000000000118,0.0,0.0,0.9981359019997226,5.6843418860808015e-12,2020-12-25,False,0.0,0,0,5.112,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-29,5.138,5.114,CLOSE,480.9502400000638,50200,0.0,257203.75024000005,-0.0031130944311882347,-803.2000000000116,-803.2000000000007,0.0,0.0,0.998130080764564,-1.0913936421275139e-11,2020-12-28,False,0.0,0,0,5.138,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-30,5.11,5.178,CLOSE,480.9502400000638,50200,0.0,260416.55024000007,0.012491264209802955,3212.8000000000175,3212.800000000003,0.0,0.0,0.9981531502527131,1.4551915228366852e-11,2020-12-29,False,0.0,0,0,5.11,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2020-12-31,5.188,5.287,CLOSE,480.9502400000638,50200,0.0,265888.35024000006,0.02101172139388674,5471.799999999988,5471.799999999999,0.0,0.0,0.9981911571546256,-1.0913936421275139e-11,2020-12-30,False,0.0,0,0,5.188,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-04,5.28,5.334,CLOSE,480.9502400000638,50200,0.0,268247.7502400001,0.008873649401601735,2359.4000000000233,2359.399999999985,0.0,0.0,0.9982070670133495,3.8198777474462986e-11,2020-12-31,False,0.0,0,0,5.28,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-05,5.321,5.433,CLOSE,480.9502400000638,50200,0.0,273217.55024,0.018526902818582824,4969.79999999993,4969.80000000001,0.0,0.0,0.9982396802856275,-8.003553375601768e-11,2021-01-04,False,0.0,0,0,5.321,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-06,5.447,5.482,CLOSE,480.9502400000638,50200,0.0,275677.35024000006,0.009003081968341098,2459.8000000000466,2459.800000000019,0.0,0.0,0.9982553871778681,2.773958840407431e-11,2021-01-05,False,0.0,0,0,5.447,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-07,5.49,5.599,CLOSE,480.9502400000638,50200,0.0,281550.7502400001,0.021305341171070857,5873.400000000023,5873.4,0.0,0.0,0.9982917813588132,2.3646862246096134e-11,2021-01-06,False,0.0,0,0,5.49,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-08,5.608,5.571,CLOSE,480.9502400000638,50200,0.0,280145.1502400001,-0.00499235039793644,-1405.5999999999767,-1405.6000000000236,0.0,0.0,0.9982832105442908,4.6838977141305804e-11,2021-01-07,False,0.0,0,0,5.608,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-11,5.572,5.508,CLOSE,480.9502400000638,50200,0.0,276982.55024,-0.011289147776753272,-3162.600000000093,-3162.5999999999863,0.0,0.0,0.9982636081602133,-1.0686562745831907e-10,2021-01-08,False,0.0,0,0,5.572,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-12,5.496,5.668,CLOSE,480.9502400000638,50200,0.0,285014.5502400001,0.028998216649534614,8032.000000000116,8032.000000000007,0.0,0.0,0.998312541448866,1.0913936421275139e-10,2021-01-11,False,0.0,0,0,5.496,,0.0,0.0,0.0,NO_TRADE,480.9502400000638,50200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-13,5.684,5.646,CLOSE,31129.885760000063,44800,0.0,284070.68576,-0.0033116361224552193,-943.8644800001057,-899.2000000000107,0.0,0.0,0.8904150011933987,-9.372769227411482e-11,2021-01-12,False,0.10727535282274774,-5400,-5400,5.684,5.678,12.26448,32.40000000000123,30661.2,FILLED,480.9502400000638,50200,31129.885760000063,44800.0,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-14,5.646,5.543,CLOSE,128099.08256000007,27600,0.0,281085.88256000006,-0.010507255234782353,-2984.8031999999657,-2842.7999999999934,0.0,0.0,0.5442706642064947,3.154809746774845e-11,2021-01-13,False,0.3414924695255539,-17200,-17200,5.646,5.64,38.803200000000004,103.20000000000391,97008.0,FILLED,31129.885760000063,44800,128099.08256000007,27600.0,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-15,5.543,5.526,CLOSE,128099.08256000007,27600,0.0,280616.6825600001,-0.001669240716490994,-469.19999999995343,-469.2000000000096,0.0,0.0,0.5435086702922213,5.616129783447832e-11,2021-01-14,False,0.0,0,0,5.543,,0.0,0.0,0.0,NO_TRADE,128099.08256000007,27600,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-18,5.451,5.513,CLOSE,128099.08256000007,27600,1987.1999999999998,282245.08256000007,0.005802933685711276,1628.399999999965,-358.79999999999745,1987.1999999999998,0.0,0.539101686448882,-3.728928277269006e-11,2021-01-15,False,0.0,0,0,5.451,,0.0,0.0,0.0,NO_TRADE,128099.08256000007,27600,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-19,5.518,5.438,CLOSE,128099.08256000007,27600,1987.1999999999998,280175.08256000007,-0.007334051602333802,-2070.0,-2070.0000000000045,0.0,0.0,0.5356964603297946,4.547473508864641e-12,2021-01-18,False,0.0,0,0,5.518,,0.0,0.0,0.0,NO_TRADE,128099.08256000007,27600,,,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-20,5.436,5.468,CLOSE,277907.1353600001,0,1987.1999999999998,279894.3353600001,-0.0010020419997194274,-280.7471999999834,-55.19999999999392,0.0,0.0,0.0,1.6768808563938364e-11,2021-01-19,False,0.5350137899186757,-27600,-27600,5.436,5.43,59.9472,165.60000000000628,149868.0,FILLED,128099.08256000007,27600,277907.1353600001,0.0,MEAN_REBOUND_AUX_50,STRESS,,,
2021-01-21,5.483,5.562,CLOSE,279894.3353600001,0,0.0,279894.3353600001,0.0,0.0,0.0,0.0,1987.1999999999998,0.0,0.0,2021-01-20,False,0.0,0,0,5.483,,0.0,0.0,0.0,NO_TRADE,277907.1353600001,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-23,3.269,3.283,CLOSE,276781.6964000002,0,0.0,276781.6964000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-20,False,0.0,0,0,3.269,,0.0,0.0,0.0,NO_TRADE,276781.6964000002,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-24,3.314,3.427,CLOSE,276781.6964000002,0,0.0,276781.6964000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-23,False,0.0,0,0,3.314,,0.0,0.0,0.0,NO_TRADE,276781.6964000002,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-25,3.489,3.474,CLOSE,25.43816000019433,79200,0.0,275166.2381600002,-0.005836579011588183,-1615.4582400000072,-1187.9999999999748,0.0,0.0,0.99990755348414,-3.2173375075217336e-11,2024-09-24,False,0.9995082897396382,80700,79200,3.489,3.493,110.65823999999999,316.8000000000003,276645.6,PARTIALLY_FILLED_CASH_OR_T_PLUS_ONE,276781.6964000002,0,25.43816000019433,79200.0,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-26,3.468,3.64,CLOSE,25.43816000019433,79200,0.0,288313.4381600002,0.04777911740885643,13147.200000000012,13147.199999999993,0.0,0.0,0.9999117690796429,1.8189894035458565e-11,2024-09-25,False,0.0,0,0,3.468,,0.0,0.0,0.0,NO_TRADE,25.43816000019433,79200,,,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-27,3.7,3.869,CLOSE,59137.783760000195,63200,0.0,303658.5837600002,0.05322383062659797,15345.145599999989,15432.800000000007,0.0,0.0,0.8052490957846911,-1.7564616427989677e-11,2024-09-26,False,0.20178428535034035,-16000,-16000,3.7,3.696,23.654400000000003,64.00000000000006,59136.0,FILLED,25.43816000019433,79200,59137.783760000195,63200.0,MEAN_REBOUND_AUX_50,STRESS,,,
2024-09-30,4.007,4.233,CLOSE,311963.01320000016,0,0.0,311963.01320000016,0.02734791599556252,8304.429439999978,8721.599999999966,0.0,0.0,0.0,5.5706550483591855e-12,2024-09-27,False,0.8096749190541543,-63200,-63200,4.007,4.002,101.17056000000001,315.9999999999933,252926.4,FILLED,59137.783760000195,63200,311963.01320000016,0.0,MEAN_REBOUND_AUX_50,STRESS,,,
2024-10-08,4.656,4.412,CLOSE,311963.01320000016,0,0.0,311963.01320000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-09-30,False,0.0,0,0,4.656,,0.0,0.0,0.0,NO_TRADE,311963.01320000016,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2024-10-09,4.285,4.022,CLOSE,205957.62800000014,24700,0.0,305301.02800000017,-0.021355048252880482,-6661.9851999999955,-6496.099999999998,0.0,0.0,0.3253949082673903,-5.258016244624741e-13,2024-10-08,False,0.33966526644640044,24700,24700,4.285,4.29,42.385200000000005,123.49999999999737,105963.0,FILLED,311963.01320000016,0,205957.62800000014,24700.0,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-07,3.8,3.695,CLOSE,306011.5531600001,0,0.0,306011.5531600001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2025-04-03,False,0.0,0,0,3.8,,0.0,0.0,0.0,NO_TRADE,306011.5531600001,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-08,3.698,3.73,CLOSE,306011.5531600001,0,0.0,306011.5531600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-07,False,0.0,0,0,3.698,,0.0,0.0,0.0,NO_TRADE,306011.5531600001,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-09,3.695,3.766,CLOSE,2572.225960000127,82000,0.0,311384.2259600001,0.017557091372922384,5372.6728,5822.000000000015,0.0,0.0,0.9917393825841051,2.2453150450019166e-11,2025-04-08,False,0.9911978710209292,82000,82000,3.695,3.6990000000000003,121.3272,328.0000000000367,303318.0,FILLED,306011.5531600001,0,2572.225960000127,82000.0,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-10,3.817,3.829,CLOSE,2572.225960000127,82000,0.0,316550.2259600001,0.01659043576813568,5166.0,5166.000000000014,0.0,0.0,0.9918741932589075,-1.3642420526593924e-11,2025-04-09,False,0.0,0,0,3.817,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-11,3.81,3.84,CLOSE,2572.225960000127,82000,0.0,317452.2259600001,0.002849468823673984,902.0,901.9999999999736,0.0,0.0,0.9918972817020845,2.637534635141492e-11,2025-04-10,False,0.0,0,0,3.81,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-14,3.859,3.848,CLOSE,2572.225960000127,82000,0.0,318108.2259600001,0.0020664526702127706,656.0,656.0000000000006,0.0,0.0,0.9919139910568563,-5.684341886080801e-13,2025-04-11,False,0.0,0,0,3.859,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-15,3.844,3.851,CLOSE,2572.225960000127,82000,0.0,318354.2259600001,0.0007733217185994512,246.0,246.00000000000938,0.0,0.0,0.991920239311278,-9.379164112033322e-12,2025-04-14,False,0.0,0,0,3.844,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-16,3.841,3.86,CLOSE,2572.225960000127,82000,0.0,319092.2259600001,0.0023181724626855083,738.0,737.9999999999916,0.0,0.0,0.9919389262704176,8.412825991399586e-12,2025-04-15,False,0.0,0,0,3.841,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-17,3.842,3.863,CLOSE,2572.225960000127,82000,0.0,319338.2259600001,0.000770936989329396,246.0,246.00000000000932,0.0,0.0,0.9919451360629706,-9.322320693172514e-12,2025-04-16,False,0.0,0,0,3.842,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-18,3.857,3.873,CLOSE,2572.225960000127,82000,0.0,320158.2259600001,0.0025678103444550793,820.0,820.0000000000189,0.0,0.0,0.9919657664509876,-1.887201506178826e-11,2025-04-17,False,0.0,0,0,3.857,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-21,3.865,3.875,CLOSE,2572.225960000127,82000,0.0,320322.2259600001,0.0005122467164735411,164.0,163.99999999998192,0.0,0.0,0.9919698798536655,1.807620719773695e-11,2025-04-18,False,0.0,0,0,3.865,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-22,3.875,3.878,CLOSE,2572.225960000127,82000,0.0,320568.2259600001,0.0007679766811770072,246.0,246.00000000000932,0.0,0.0,0.9919760420662493,-9.322320693172514e-12,2025-04-21,False,0.0,0,0,3.875,,0.0,0.0,0.0,NO_TRADE,2572.225960000127,82000,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-23,3.892,3.882,CLOSE,321260.69956000015,0,0.0,321260.69956000015,0.002160144218680049,692.4736000000266,1147.9999999999827,0.0,0.0,0.0,4.4224179873708636e-11,2025-04-22,False,0.9909851424144186,-82000,-82000,3.892,3.888,127.52640000000001,328.0000000000003,318816.0,FILLED,2572.225960000127,82000,321260.69956000015,0.0,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-24,3.882,3.882,CLOSE,321260.69956000015,0,0.0,321260.69956000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,False,0.0,0,0,3.882,,0.0,0.0,0.0,NO_TRADE,321260.69956000015,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-04-25,3.887,3.882,CLOSE,321260.69956000015,0,0.0,321260.69956000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-24,False,0.0,0,0,3.887,,0.0,0.0,0.0,NO_TRADE,321260.69956000015,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-05-29,3.945,3.966,CLOSE,321260.69956000015,0,0.0,321260.69956000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-28,False,0.0,0,0,3.945,,0.0,0.0,0.0,NO_TRADE,321260.69956000015,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-05-30,3.959,3.959,CLOSE,321260.69956000015,0,0.0,321260.69956000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-29,False,0.0,0,0,3.959,,0.0,0.0,0.0,NO_TRADE,321260.69956000015,0,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-03,3.946,3.957,CLOSE,265543.42156000016,14100,0.0,321337.1215600002,0.00023788157127424547,76.42200000002049,155.09999999999545,0.0,0.0,0.17362979953619265,2.509636942704674e-11,2025-05-30,False,0.17336387574415446,14100,14100,3.946,3.95,22.278000000000002,56.40000000000005,55695.0,FILLED,321260.69956000015,0,265543.42156000016,14100.0,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-04,3.959,3.974,CLOSE,265543.42156000016,14100,0.0,321576.8215600002,0.0007459455628293643,239.70000000001164,239.70000000000493,0.0,0.0,0.17424576724210586,6.707523425575346e-12,2025-06-03,False,0.0,0,0,3.959,,0.0,0.0,0.0,NO_TRADE,265543.42156000016,14100,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-05,3.978,3.984,CLOSE,265543.42156000016,14100,0.0,321717.8215600002,0.0004384644369455071,141.0,140.999999999997,0.0,0.0,0.1746076724242754,3.0127011996228248e-12,2025-06-04,False,0.0,0,0,3.978,,0.0,0.0,0.0,NO_TRADE,265543.42156000016,14100,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-06,3.987,3.986,CLOSE,216833.74548000016,26300,0.0,321665.54548000015,-0.00016249046989857963,-52.276080000039656,16.000000000004498,0.0,0.0,0.32590310486491947,-4.410338760862942e-11,2025-06-05,False,0.15132453258636808,12200,12200,3.987,3.991,19.476080000000003,48.80000000000004,48690.200000000004,FILLED,265543.42156000016,14100,216833.74548000016,26300.0,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-09,3.989,3.995,CLOSE,216833.74548000016,26300,0.0,321902.24548000016,0.0007358574871512147,236.70000000001164,236.6999999999973,0.0,0.0,0.3263987793664767,1.4352963262354024e-11,2025-06-06,False,0.0,0,0,3.989,,0.0,0.0,0.0,NO_TRADE,216833.74548000016,26300,,,MEAN_REBOUND_AUX_50,STRESS,,,
2025-06-10,3.997,3.972,CLOSE,181610.86196000015,35100,0.0,321028.0619600002,-0.0027156800931799063,-874.1835199999623,-824.9000000000027,0.0,0.0,0.43428353007149656,4.434497213878785e-11,2025-06-09,False,0.10935943500868098,8800,8800,3.997,4.001,14.083520000000002,35.20000000000394,35208.8,FILLED,216833.74548000016,26300,181610.86196000015,35100.0,MEAN_REBOUND_AUX_50,STRESS,,,
