market_id,instrument_id,field,xml_raw,sse_raw,xml_normalized,sse_normalized,xml_presence,sse_presence,match
102,300124,InstrumentName,汇川技术,汇川技术,汇川技术,汇川技术,True,True,True
102,300124,Quantity,300,300,300,300,True,True,True
102,300124,SubstitutionFlag,1,1,1,1,True,True,True
102,300124,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300124,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300124,SubstitutionCashAmount,17793,        17793.000,17793,17793.000,True,True,True
102,300124,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300251,InstrumentID,300251,300251,300251,300251,True,True,True
102,300251,InstrumentName,光线传媒,光线传媒,光线传媒,光线传媒,True,True,True
102,300251,Quantity,200,200,200,200,True,True,True
102,300251,SubstitutionFlag,1,1,1,1,True,True,True
102,300251,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300251,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300251,SubstitutionCashAmount,2328,         2328.000,2328,2328.000,True,True,True
102,300251,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300274,InstrumentID,300274,300274,300274,300274,True,True,True
102,300274,InstrumentName,阳光电源,阳光电源,阳光电源,阳光电源,True,True,True
102,300274,Quantity,200,200,200,200,True,True,True
102,300274,SubstitutionFlag,1,1,1,1,True,True,True
102,300274,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300274,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300274,SubstitutionCashAmount,17686,        17686.000,17686,17686.000,True,True,True
102,300274,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300308,InstrumentID,300308,300308,300308,300308,True,True,True
102,300308,InstrumentName,中际旭创,中际旭创,中际旭创,中际旭创,True,True,True
102,300308,Quantity,200,200,200,200,True,True,True
102,300308,SubstitutionFlag,1,1,1,1,True,True,True
102,300308,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300308,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300308,SubstitutionCashAmount,162800,       162800.000,162800,162800.000,True,True,True
102,300308,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300316,InstrumentID,300316,300316,300316,300316,True,True,True
102,300316,InstrumentName,晶盛机电,晶盛机电,晶盛机电,晶盛机电,True,True,True
102,300316,Quantity,100,100,100,100,True,True,True
102,300316,SubstitutionFlag,1,1,1,1,True,True,True
102,300316,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300316,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300316,SubstitutionCashAmount,4179,         4179.000,4179,4179.000,True,True,True
102,300316,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300394,InstrumentID,300394,300394,300394,300394,True,True,True
102,300394,InstrumentName,天孚通信,天孚通信,天孚通信,天孚通信,True,True,True
102,300394,Quantity,100,100,100,100,True,True,True
102,300394,SubstitutionFlag,1,1,1,1,True,True,True
102,300394,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300394,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300394,SubstitutionCashAmount,24870,        24870.000,24870,24870.000,True,True,True
102,300394,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300408,InstrumentID,300408,300408,300408,300408,True,True,True
102,300408,InstrumentName,三环集团,三环集团,三环集团,三环集团,True,True,True
102,300408,Quantity,200,200,200,200,True,True,True
102,300408,SubstitutionFlag,1,1,1,1,True,True,True
102,300408,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300408,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300408,SubstitutionCashAmount,21680,        21680.000,21680,21680.000,True,True,True
102,300408,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300413,InstrumentID,300413,300413,300413,300413,True,True,True
102,300413,InstrumentName,芒果超媒,芒果超媒,芒果超媒,芒果超媒,True,True,True
102,300413,Quantity,100,100,100,100,True,True,True
102,300413,SubstitutionFlag,1,1,1,1,True,True,True
102,300413,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300413,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300413,SubstitutionCashAmount,2125,         2125.000,2125,2125.000,True,True,True
102,300413,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300418,InstrumentID,300418,300418,300418,300418,True,True,True
102,300418,InstrumentName,昆仑万维,昆仑万维,昆仑万维,昆仑万维,True,True,True
102,300418,Quantity,100,100,100,100,True,True,True
102,300418,SubstitutionFlag,1,1,1,1,True,True,True
102,300418,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300418,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300418,SubstitutionCashAmount,4543,         4543.000,4543,4543.000,True,True,True
102,300418,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300433,InstrumentID,300433,300433,300433,300433,True,True,True
102,300433,InstrumentName,蓝思科技,蓝思科技,蓝思科技,蓝思科技,True,True,True
102,300433,Quantity,300,300,300,300,True,True,True
102,300433,SubstitutionFlag,1,1,1,1,True,True,True
102,300433,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300433,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300433,SubstitutionCashAmount,10542,        10542.000,10542,10542.000,True,True,True
102,300433,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300442,InstrumentID,300442,300442,300442,300442,True,True,True
102,300442,InstrumentName,润泽科技,润泽科技,润泽科技,润泽科技,True,True,True
102,300442,Quantity,100,100,100,100,True,True,True
102,300442,SubstitutionFlag,1,1,1,1,True,True,True
102,300442,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300442,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300442,SubstitutionCashAmount,6293,         6293.000,6293,6293.000,True,True,True
102,300442,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300450,InstrumentID,300450,300450,300450,300450,True,True,True
102,300450,InstrumentName,先导智能,先导智能,先导智能,先导智能,True,True,True
102,300450,Quantity,200,200,200,200,True,True,True
102,300450,SubstitutionFlag,1,1,1,1,True,True,True
102,300450,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300450,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300450,SubstitutionCashAmount,6314,         6314.000,6314,6314.000,True,True,True
102,300450,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300476,InstrumentID,300476,300476,300476,300476,True,True,True
102,300476,InstrumentName,胜宏科技,胜宏科技,胜宏科技,胜宏科技,True,True,True
102,300476,Quantity,100,100,100,100,True,True,True
102,300476,SubstitutionFlag,1,1,1,1,True,True,True
102,300476,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300476,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300476,SubstitutionCashAmount,21950,        21950.000,21950,21950.000,True,True,True
102,300476,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300498,InstrumentID,300498,300498,300498,300498,True,True,True
102,300498,InstrumentName,温氏股份,温氏股份,温氏股份,温氏股份,True,True,True
102,300498,Quantity,900,900,900,900,True,True,True
102,300498,SubstitutionFlag,1,1,1,1,True,True,True
102,300498,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300498,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300498,SubstitutionCashAmount,13824,        13824.000,13824,13824.000,True,True,True
102,300498,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300502,InstrumentID,300502,300502,300502,300502,True,True,True
102,300502,InstrumentName,新易盛,新易盛,新易盛,新易盛,True,True,True
102,300502,Quantity,200,200,200,200,True,True,True
102,300502,SubstitutionFlag,1,1,1,1,True,True,True
102,300502,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300502,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300502,SubstitutionCashAmount,77200,        77200.000,77200,77200.000,True,True,True
102,300502,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300628,InstrumentID,300628,300628,300628,300628,True,True,True
102,300628,InstrumentName,亿联网络,亿联网络,亿联网络,亿联网络,True,True,True
102,300628,Quantity,100,100,100,100,True,True,True
102,300628,SubstitutionFlag,1,1,1,1,True,True,True
102,300628,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300628,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300628,SubstitutionCashAmount,4208,         4208.000,4208,4208.000,True,True,True
102,300628,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300661,InstrumentID,300661,300661,300661,300661,True,True,True
102,300661,InstrumentName,圣邦股份,圣邦股份,圣邦股份,圣邦股份,True,True,True
102,300661,Quantity,100,100,100,100,True,True,True
102,300661,SubstitutionFlag,1,1,1,1,True,True,True
102,300661,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300661,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300661,SubstitutionCashAmount,10692,        10692.000,10692,10692.000,True,True,True
102,300661,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300750,InstrumentID,300750,300750,300750,300750,True,True,True
102,300750,InstrumentName,宁德时代,宁德时代,宁德时代,宁德时代,True,True,True
102,300750,Quantity,400,400,400,400,True,True,True
102,300750,SubstitutionFlag,1,1,1,1,True,True,True
102,300750,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300750,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300750,SubstitutionCashAmount,140400,       140400.000,140400,140400.000,True,True,True
102,300750,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300760,InstrumentID,300760,300760,300760,300760,True,True,True
102,300760,InstrumentName,迈瑞医疗,迈瑞医疗,迈瑞医疗,迈瑞医疗,True,True,True
102,300760,Quantity,100,100,100,100,True,True,True
102,300760,SubstitutionFlag,1,1,1,1,True,True,True
102,300760,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300760,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300760,SubstitutionCashAmount,16991,        16991.000,16991,16991.000,True,True,True
102,300760,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300803,InstrumentID,300803,300803,300803,300803,True,True,True
102,300803,InstrumentName,指南针,指南针,指南针,指南针,True,True,True
102,300803,Quantity,100,100,100,100,True,True,True
102,300803,SubstitutionFlag,1,1,1,1,True,True,True
102,300803,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300803,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300803,SubstitutionCashAmount,8809,         8809.000,8809,8809.000,True,True,True
102,300803,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300832,InstrumentID,300832,300832,300832,300832,True,True,True
102,300832,InstrumentName,新产业,新产业,新产业,新产业,True,True,True
102,300832,Quantity,100,100,100,100,True,True,True
102,300832,SubstitutionFlag,1,1,1,1,True,True,True
102,300832,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300832,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300832,SubstitutionCashAmount,5150,         5150.000,5150,5150.000,True,True,True
102,300832,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300866,InstrumentID,300866,300866,300866,300866,True,True,True
102,300866,InstrumentName,安克创新,安克创新,安克创新,安克创新,True,True,True
102,300866,Quantity,0,0,0,0,True,True,True
102,300866,SubstitutionFlag,2,2,2,2,True,True,True
102,300866,CreationPremiumRate,,-,,,False,True,True
102,300866,RedemptionDiscountRate,,-,,,False,True,True
102,300866,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,300866,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300896,InstrumentID,300896,300896,300896,300896,True,True,True
102,300896,InstrumentName,爱美客,爱美客,爱美客,爱美客,True,True,True
102,300896,Quantity,0,0,0,0,True,True,True
102,300896,SubstitutionFlag,2,2,2,2,True,True,True
102,300896,CreationPremiumRate,,-,,,False,True,True
102,300896,RedemptionDiscountRate,,-,,,False,True,True
102,300896,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,300896,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300999,InstrumentID,300999,300999,300999,300999,True,True,True
102,300999,InstrumentName,金龙鱼,金龙鱼,金龙鱼,金龙鱼,True,True,True
102,300999,Quantity,100,100,100,100,True,True,True
102,300999,SubstitutionFlag,1,1,1,1,True,True,True
102,300999,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300999,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300999,SubstitutionCashAmount,2671,         2671.000,2671,2671.000,True,True,True
102,300999,UnderlyingSecurityID,102,102,102,102,True,True,True
102,301165,InstrumentID,301165,301165,301165,301165,True,True,True
102,301165,InstrumentName,锐捷网络,锐捷网络,锐捷网络,锐捷网络,True,True,True
102,301165,Quantity,0,0,0,0,True,True,True
102,301165,SubstitutionFlag,2,2,2,2,True,True,True
102,301165,CreationPremiumRate,,-,,,False,True,True
102,301165,RedemptionDiscountRate,,-,,,False,True,True
102,301165,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,301165,UnderlyingSecurityID,102,102,102,102,True,True,True
102,301236,InstrumentID,301236,301236,301236,301236,True,True,True
102,301236,InstrumentName,软通动力,软通动力,软通动力,软通动力,True,True,True
102,301236,Quantity,100,100,100,100,True,True,True
102,301236,SubstitutionFlag,1,1,1,1,True,True,True
102,301236,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,301236,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,301236,SubstitutionCashAmount,3762,         3762.000,3762,3762.000,True,True,True
102,301236,UnderlyingSecurityID,102,102,102,102,True,True,True
102,301269,InstrumentID,301269,301269,301269,301269,True,True,True
102,301269,InstrumentName,华大九天,华大九天,华大九天,华大九天,True,True,True
102,301269,Quantity,0,0,0,0,True,True,True
102,301269,SubstitutionFlag,2,2,2,2,True,True,True
102,301269,CreationPremiumRate,,-,,,False,True,True
102,301269,RedemptionDiscountRate,,-,,,False,True,True
102,301269,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,301269,UnderlyingSecurityID,102,102,102,102,True,True,True
102,301308,InstrumentID,301308,301308,301308,301308,True,True,True
102,301308,InstrumentName,江波龙,江波龙,江波龙,江波龙,True,True,True
102,301308,Quantity,0,0,0,0,True,True,True
102,301308,SubstitutionFlag,2,2,2,2,True,True,True
102,301308,CreationPremiumRate,,-,,,False,True,True
102,301308,RedemptionDiscountRate,,-,,,False,True,True
102,301308,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,301308,UnderlyingSecurityID,102,102,102,102,True,True,True
102,302132,InstrumentID,302132,302132,302132,302132,True,True,True
102,302132,InstrumentName,中航成飞,中航成飞,中航成飞,中航成飞,True,True,True
102,302132,Quantity,0,0,0,0,True,True,True
102,302132,SubstitutionFlag,2,2,2,2,True,True,True
102,302132,CreationPremiumRate,,-,,,False,True,True
102,302132,RedemptionDiscountRate,,-,,,False,True,True
102,302132,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,302132,UnderlyingSecurityID,102,102,102,102,True,True,True
