fit_index,holding_age,cycles,maximum_gradient
2859,11,18,1.734723475976807e-16
2859,10,18,1.3877787807814457e-16
2859,9,18,1.3530843112619095e-16
2859,8,18,1.3530843112619095e-16
2859,7,19,1.3877787807814457e-16
2859,6,19,1.491862189340054e-16
2859,5,19,9.71445146547012e-17
2859,4,19,2.255140518769849e-16
2859,3,19,2.5673907444456745e-16
2859,2,19,1.3530843112619095e-16
2859,1,20,2.706168622523819e-16
2880,56,10,4.5102810375396984e-17
2880,55,10,3.122502256758253e-17
2880,54,11,3.469446951953614e-17
2880,53,11,2.949029909160572e-17
2880,52,11,6.591949208711867e-17
2880,51,11,4.423544863740858e-17
2880,50,11,2.7755575615628914e-17
2880,49,11,7.632783294297951e-17
2880,48,11,6.982261990806649e-17
2880,47,11,1.235990476633475e-16
2880,46,11,8.500145032286355e-17
2880,45,11,8.326672684688674e-17
2880,44,11,5.551115123125783e-17
2880,43,12,7.632783294297951e-17
2880,42,13,6.938893903907228e-17
2880,41,13,1.0408340855860843e-16
2880,40,13,6.938893903907228e-17
2880,39,13,9.627715291671279e-17
2880,38,14,3.8163916471489756e-17
2880,37,14,8.066464163292153e-17
2880,36,14,7.632783294297951e-17
2880,35,14,1.942890293094024e-16
2880,34,15,1.0234868508263162e-16
2880,33,16,1.1796119636642288e-16
2880,32,16,9.194034422677078e-17
2880,31,16,9.71445146547012e-17
2880,30,16,6.418476861114186e-17
2880,29,16,6.591949208711867e-17
2880,28,17,1.3530843112619095e-16
2880,27,17,1.9081958235744878e-16
2880,26,17,9.367506770274758e-17
2880,25,17,1.3530843112619095e-16
2880,24,17,6.071532165918825e-17
2880,23,17,9.703609443745265e-17
2880,22,17,8.326672684688674e-17
2880,21,17,1.0234868508263162e-16
2880,20,18,1.0408340855860843e-16
2880,19,18,1.491862189340054e-16
2880,18,18,1.1102230246251565e-16
2880,17,18,1.2836953722228372e-16
2880,16,18,1.1449174941446927e-16
2880,15,18,1.491862189340054e-16
2880,14,18,1.3183898417423734e-16
2880,13,18,1.942890293094024e-16
2880,12,18,1.8041124150158794e-16
2880,11,18,1.734723475976807e-16
2880,10,18,1.3877787807814457e-16
2880,9,18,1.3530843112619095e-16
2880,8,18,1.3530843112619095e-16
2880,7,19,1.3877787807814457e-16
2880,6,19,1.491862189340054e-16
2880,5,19,9.71445146547012e-17
2880,4,19,2.255140518769849e-16
2880,3,19,2.5673907444456745e-16
2880,2,19,1.3530843112619095e-16
2880,1,20,2.706168622523819e-16
2900,56,10,4.5102810375396984e-17
2900,55,10,3.122502256758253e-17
2900,54,11,3.469446951953614e-17
2900,53,11,2.949029909160572e-17
2900,52,11,6.591949208711867e-17
2900,51,11,4.423544863740858e-17
2900,50,11,2.7755575615628914e-17
2900,49,11,7.632783294297951e-17
2900,48,11,6.982261990806649e-17
2900,47,11,1.235990476633475e-16
2900,46,11,8.500145032286355e-17
2900,45,11,8.326672684688674e-17
2900,44,11,5.551115123125783e-17
2900,43,12,7.632783294297951e-17
2900,42,13,6.938893903907228e-17
2900,41,13,1.0408340855860843e-16
2900,40,13,6.938893903907228e-17
2900,39,13,9.627715291671279e-17
2900,38,14,3.8163916471489756e-17
2900,37,14,8.066464163292153e-17
2900,36,14,7.632783294297951e-17
2900,35,14,1.942890293094024e-16
2900,34,15,1.0234868508263162e-16
2900,33,16,1.1796119636642288e-16
2900,32,16,9.194034422677078e-17
2900,31,16,9.71445146547012e-17
2900,30,16,6.418476861114186e-17
2900,29,16,6.591949208711867e-17
2900,28,17,1.3530843112619095e-16
2900,27,17,1.9081958235744878e-16
2900,26,17,9.367506770274758e-17
2900,25,17,1.3530843112619095e-16
2900,24,17,6.071532165918825e-17
2900,23,17,9.703609443745265e-17
2900,22,17,8.326672684688674e-17
2900,21,17,1.0234868508263162e-16
2900,20,18,1.0408340855860843e-16
2900,19,18,1.491862189340054e-16
2900,18,18,1.1102230246251565e-16
2900,17,18,1.2836953722228372e-16
2900,16,18,1.1449174941446927e-16
2900,15,18,1.491862189340054e-16
2900,14,18,1.3183898417423734e-16
2900,13,18,1.942890293094024e-16
2900,12,18,1.8041124150158794e-16
2900,11,18,1.734723475976807e-16
2900,10,18,1.3877787807814457e-16
2900,9,18,1.3530843112619095e-16
2900,8,18,1.3530843112619095e-16
2900,7,19,1.3877787807814457e-16
2900,6,19,1.491862189340054e-16
2900,5,19,9.71445146547012e-17
2900,4,19,2.255140518769849e-16
2900,3,19,2.5673907444456745e-16
2900,2,19,1.3530843112619095e-16
2900,1,20,2.706168622523819e-16
2920,56,10,2.0816681711721685e-17
2920,55,10,3.5561831257524545e-17
2920,54,11,2.949029909160572e-17
2920,53,11,2.0816681711721685e-17
2920,52,11,4.163336342344337e-17
2920,51,11,5.0306980803327406e-17
2920,50,11,3.642919299551295e-17
2920,49,11,4.683753385137379e-17
2920,48,11,7.155734338404329e-17
2920,47,11,3.469446951953614e-17
2920,46,11,1.1796119636642288e-16
2920,45,11,7.632783294297951e-17
2920,44,11,7.632783294297951e-17
2920,43,12,6.245004513516506e-17
2920,42,13,3.642919299551295e-17
2920,41,13,9.367506770274758e-17
2920,40,13,7.719519468096792e-17
2920,39,13,1.1102230246251565e-16
2920,38,14,9.93129189996722e-17
2920,37,14,1.5092094240998222e-16
2920,36,14,1.214306433183765e-16
2920,35,14,1.3877787807814457e-16
2920,34,15,6.938893903907228e-17
2920,33,16,7.112366251504909e-17
2920,32,16,9.020562075079397e-17
2920,31,16,8.760353553682876e-17
2920,30,16,9.540979117872439e-17
2920,29,16,5.551115123125783e-17
2920,28,17,8.673617379884035e-17
2920,27,17,2.7755575615628914e-16
2920,26,17,7.806255641895632e-17
2920,25,17,8.586881206085195e-17
2920,24,17,9.367506770274758e-17
2920,23,17,5.551115123125783e-17
2920,22,17,5.898059818321144e-17
2920,21,17,1.1102230246251565e-16
2920,20,18,1.4137996329210978e-16
2920,19,18,1.8735013540549517e-16
2920,18,18,1.3877787807814457e-16
2920,17,18,1.4224732503009818e-16
2920,16,18,1.1449174941446927e-16
2920,15,18,1.1102230246251565e-16
2920,14,18,1.0755285551056204e-16
2920,13,18,1.700029006457271e-16
2920,12,18,1.9081958235744878e-16
2920,11,18,1.734723475976807e-16
2920,10,18,1.3183898417423734e-16
2920,9,18,7.28583859910259e-17
2920,8,18,1.0755285551056204e-16
2920,7,19,7.502679033599691e-17
2920,6,19,8.196568423990414e-17
2920,5,19,1.1102230246251565e-16
2920,4,19,1.6306400674181987e-16
2920,3,19,1.3530843112619095e-16
2920,2,19,3.0531133177191805e-16
2920,1,20,1.3877787807814457e-16
2939,56,10,2.0816681711721685e-17
2939,55,10,3.5561831257524545e-17
2939,54,11,2.949029909160572e-17
2939,53,11,2.0816681711721685e-17
2939,52,11,4.163336342344337e-17
2939,51,11,5.0306980803327406e-17
2939,50,11,3.642919299551295e-17
2939,49,11,4.683753385137379e-17
2939,48,11,7.155734338404329e-17
2939,47,11,3.469446951953614e-17
2939,46,11,1.1796119636642288e-16
2939,45,11,7.632783294297951e-17
2939,44,11,7.632783294297951e-17
2939,43,12,6.245004513516506e-17
2939,42,13,3.642919299551295e-17
2939,41,13,9.367506770274758e-17
2939,40,13,7.719519468096792e-17
2939,39,13,1.1102230246251565e-16
2939,38,14,9.93129189996722e-17
2939,37,14,1.5092094240998222e-16
2939,36,14,1.214306433183765e-16
2939,35,14,1.3877787807814457e-16
2939,34,15,6.938893903907228e-17
2939,33,16,7.112366251504909e-17
2939,32,16,9.020562075079397e-17
2939,31,16,8.760353553682876e-17
2939,30,16,9.540979117872439e-17
2939,29,16,5.551115123125783e-17
2939,28,17,8.673617379884035e-17
2939,27,17,2.7755575615628914e-16
2939,26,17,7.806255641895632e-17
2939,25,17,8.586881206085195e-17
2939,24,17,9.367506770274758e-17
2939,23,17,5.551115123125783e-17
2939,22,17,5.898059818321144e-17
2939,21,17,1.1102230246251565e-16
2939,20,18,1.4137996329210978e-16
2939,19,18,1.8735013540549517e-16
2939,18,18,1.3877787807814457e-16
2939,17,18,1.4224732503009818e-16
2939,16,18,1.1449174941446927e-16
2939,15,18,1.1102230246251565e-16
2939,14,18,1.0755285551056204e-16
2939,13,18,1.700029006457271e-16
2939,12,18,1.9081958235744878e-16
2939,11,18,1.734723475976807e-16
2939,10,18,1.3183898417423734e-16
2939,9,18,7.28583859910259e-17
2939,8,18,1.0755285551056204e-16
2939,7,19,7.502679033599691e-17
2939,6,19,8.196568423990414e-17
2939,5,19,1.1102230246251565e-16
2939,4,19,1.6306400674181987e-16
2939,3,19,1.3530843112619095e-16
2939,2,19,3.0531133177191805e-16
2939,1,20,1.3877787807814457e-16
2962,56,10,2.0816681711721685e-17
2962,55,10,3.5561831257524545e-17
2962,54,11,2.949029909160572e-17
2962,53,11,2.0816681711721685e-17
2962,52,11,4.163336342344337e-17
2962,51,11,5.0306980803327406e-17
2962,50,11,3.642919299551295e-17
2962,49,11,4.683753385137379e-17
2962,48,11,7.155734338404329e-17
2962,47,11,3.469446951953614e-17
2962,46,11,1.1796119636642288e-16
2962,45,11,7.632783294297951e-17
2962,44,11,7.632783294297951e-17
2962,43,12,6.245004513516506e-17
2962,42,13,3.642919299551295e-17
2962,41,13,9.367506770274758e-17
2962,40,13,7.719519468096792e-17
2962,39,13,1.1102230246251565e-16
2962,38,14,9.93129189996722e-17
2962,37,14,1.5092094240998222e-16
2962,36,14,1.214306433183765e-16
2962,35,14,1.3877787807814457e-16
2962,34,15,6.938893903907228e-17
2962,33,16,7.112366251504909e-17
2962,32,16,9.020562075079397e-17
2962,31,17,1.214306433183765e-16
2962,30,17,1.0755285551056204e-16
2962,29,17,1.8735013540549517e-16
2962,28,18,1.43982048506075e-16
2962,27,18,9.540979117872439e-17
2962,26,18,1.0408340855860843e-16
2962,25,18,1.214306433183765e-16
2962,24,18,6.028164079019405e-17
2962,23,18,6.245004513516506e-17
2962,22,18,6.667843360785852e-17
2962,21,18,1.1102230246251565e-16
2962,20,19,1.1622647289044608e-16
2962,19,19,7.632783294297951e-17
2962,18,19,1.8041124150158794e-16
2962,17,19,1.2663481374630692e-16
2962,16,19,1.1102230246251565e-16
2962,15,19,1.6653345369377348e-16
2962,14,19,1.474514954580286e-16
2962,13,19,9.71445146547012e-17
2962,12,19,1.8735013540549517e-16
2962,11,19,1.6479873021779667e-16
2962,10,19,1.5612511283791264e-16
2962,9,19,1.6653345369377348e-16
2962,8,19,1.1796119636642288e-16
2962,7,20,1.0408340855860843e-16
2962,6,20,1.1796119636642288e-16
2962,5,20,1.5222198501696482e-16
2962,4,20,1.1102230246251565e-16
2962,3,20,1.6653345369377348e-16
2962,2,20,2.194425197110661e-16
2962,1,20,1.8735013540549517e-16
2984,56,10,2.0816681711721685e-17
2984,55,10,3.5561831257524545e-17
2984,54,11,2.949029909160572e-17
2984,53,11,2.0816681711721685e-17
2984,52,11,4.163336342344337e-17
2984,51,11,5.0306980803327406e-17
2984,50,11,3.642919299551295e-17
2984,49,11,4.683753385137379e-17
2984,48,11,7.155734338404329e-17
2984,47,11,3.469446951953614e-17
2984,46,11,1.1796119636642288e-16
2984,45,11,7.632783294297951e-17
2984,44,11,7.632783294297951e-17
2984,43,12,6.245004513516506e-17
2984,42,13,3.642919299551295e-17
2984,41,13,9.367506770274758e-17
2984,40,13,7.719519468096792e-17
2984,39,13,1.1102230246251565e-16
2984,38,14,9.93129189996722e-17
2984,37,14,1.5092094240998222e-16
2984,36,14,1.214306433183765e-16
2984,35,14,1.3877787807814457e-16
2984,34,15,6.938893903907228e-17
2984,33,16,7.112366251504909e-17
2984,32,16,9.020562075079397e-17
2984,31,17,1.214306433183765e-16
2984,30,17,1.0755285551056204e-16
2984,29,17,1.8735013540549517e-16
2984,28,18,1.43982048506075e-16
2984,27,18,9.540979117872439e-17
2984,26,18,1.0408340855860843e-16
2984,25,18,1.214306433183765e-16
2984,24,18,6.028164079019405e-17
2984,23,18,6.245004513516506e-17
2984,22,18,6.667843360785852e-17
2984,21,18,1.1102230246251565e-16
2984,20,19,1.1622647289044608e-16
2984,19,19,7.632783294297951e-17
2984,18,19,1.8041124150158794e-16
2984,17,19,1.2663481374630692e-16
2984,16,19,1.1102230246251565e-16
2984,15,19,1.6653345369377348e-16
2984,14,19,1.474514954580286e-16
2984,13,19,9.71445146547012e-17
2984,12,19,1.8735013540549517e-16
2984,11,19,1.6479873021779667e-16
2984,10,19,1.5612511283791264e-16
2984,9,19,1.6653345369377348e-16
2984,8,19,1.1796119636642288e-16
2984,7,20,1.0408340855860843e-16
2984,6,20,1.1796119636642288e-16
2984,5,20,1.5222198501696482e-16
2984,4,20,1.1102230246251565e-16
2984,3,20,1.6653345369377348e-16
2984,2,20,2.194425197110661e-16
2984,1,20,1.8735013540549517e-16
3003,54,10,2.6020852139652106e-17
3003,53,10,3.122502256758253e-17
3003,52,10,5.377642775528102e-17
3003,51,10,4.5102810375396984e-17
3003,50,10,5.204170427930421e-17
3003,49,10,4.683753385137379e-17
3003,48,10,1.0408340855860843e-16
3003,47,10,3.0357660829594124e-17
3003,46,10,4.85722573273506e-17
3003,45,10,5.204170427930421e-17
3003,44,10,6.071532165918825e-17
3003,43,11,1.2576745200831851e-16
3003,42,12,6.245004513516506e-17
3003,41,12,7.529784087911828e-17
3003,40,13,8.673617379884035e-17
3003,39,13,1.3877787807814457e-16
3003,38,14,6.245004513516506e-17
3003,37,14,5.204170427930421e-17
3003,36,14,9.8879238130678e-17
3003,35,14,1.457167719820518e-16
3003,34,15,1.2663481374630692e-16
3003,33,16,9.71445146547012e-17
3003,32,16,1.5265566588595902e-16
3003,31,17,1.8041124150158794e-16
3003,30,17,2.220446049250313e-16
3003,29,17,1.6696713456276768e-16
3003,28,18,1.1796119636642288e-16
3003,27,18,1.3183898417423734e-16
3003,26,18,1.5959455978986625e-16
3003,25,18,7.844202717932625e-17
3003,24,18,1.1102230246251565e-16
3003,23,18,1.3010426069826053e-16
3003,22,18,8.326672684688674e-17
3003,21,18,1.0104764247564901e-16
3003,20,19,2.5673907444456745e-16
3003,19,19,1.9081958235744878e-16
3003,18,19,1.0755285551056204e-16
3003,17,19,6.158268339717665e-17
3003,16,19,8.673617379884035e-17
3003,15,19,5.898059818321144e-17
3003,14,19,1.1102230246251565e-16
3003,13,19,2.480654570646834e-16
3003,12,19,1.942890293094024e-16
3003,11,19,2.914335439641036e-16
3003,10,19,1.6306400674181987e-16
3003,9,19,9.71445146547012e-17
3003,8,19,1.4224732503009818e-16
3003,7,20,1.457167719820518e-16
3003,6,20,2.0469737016526324e-16
3003,5,20,9.161508357502512e-17
3003,4,20,1.2836953722228372e-16
3003,3,20,1.2836953722228372e-16
3003,2,20,2.2898349882893854e-16
3003,1,20,3.608224830031759e-16
3021,43,10,6.938893903907228e-17
3021,42,11,7.632783294297951e-17
3021,41,11,3.3393426912553537e-17
3021,40,12,1.0234868508263162e-16
3021,39,12,7.632783294297951e-17
3021,38,13,6.678685382510707e-17
3021,37,13,1.0408340855860843e-16
3021,36,13,4.7704895589362195e-17
3021,35,13,1.0408340855860843e-16
3021,34,14,8.326672684688674e-17
3021,33,15,6.938893903907228e-17
3021,32,15,9.020562075079397e-17
3021,31,16,1.249000902703301e-16
3021,30,16,6.938893903907228e-17
3021,29,16,1.3834419720915037e-16
3021,28,17,1.8388068845354155e-16
3021,27,17,9.71445146547012e-17
3021,26,17,1.3183898417423734e-16
3021,25,17,1.5612511283791264e-16
3021,24,17,7.45931094670027e-17
3021,23,17,1.1275702593849246e-16
3021,22,17,5.898059818321144e-17
3021,21,17,9.71445146547012e-17
3021,20,18,1.249000902703301e-16
3021,19,18,1.5959455978986625e-16
3021,18,18,1.0061396160665481e-16
3021,17,18,1.1622647289044608e-16
3021,16,18,1.231653667943533e-16
3021,15,18,1.3183898417423734e-16
3021,14,18,9.540979117872439e-17
3021,13,18,1.214306433183765e-16
3021,12,18,1.3877787807814457e-16
3021,11,18,1.5959455978986625e-16
3021,10,18,1.8041124150158794e-16
3021,9,18,1.8041124150158794e-16
3021,8,18,1.2836953722228372e-16
3021,7,19,2.220446049250313e-16
3021,6,19,3.365363543395006e-16
3021,5,20,9.020562075079397e-17
3021,4,20,1.4224732503009818e-16
3021,3,20,1.6132928326584306e-16
3021,2,20,3.0184188481996443e-16
3021,1,20,4.649058915617843e-16
3042,43,10,6.938893903907228e-17
3042,42,11,7.632783294297951e-17
3042,41,11,3.3393426912553537e-17
3042,40,12,1.0234868508263162e-16
3042,39,12,7.632783294297951e-17
3042,38,13,6.678685382510707e-17
3042,37,13,1.0408340855860843e-16
3042,36,13,4.7704895589362195e-17
3042,35,13,1.0408340855860843e-16
3042,34,14,8.326672684688674e-17
3042,33,15,6.938893903907228e-17
3042,32,15,9.020562075079397e-17
3042,31,16,1.249000902703301e-16
3042,30,16,6.938893903907228e-17
3042,29,16,1.3834419720915037e-16
3042,28,17,1.8388068845354155e-16
3042,27,17,9.71445146547012e-17
3042,26,17,1.3183898417423734e-16
3042,25,17,1.5612511283791264e-16
3042,24,17,7.45931094670027e-17
3042,23,17,1.1275702593849246e-16
3042,22,17,5.898059818321144e-17
3042,21,17,9.71445146547012e-17
3042,20,18,1.249000902703301e-16
3042,19,18,1.5959455978986625e-16
3042,18,18,1.0061396160665481e-16
3042,17,18,1.1622647289044608e-16
3042,16,18,1.231653667943533e-16
3042,15,18,1.3183898417423734e-16
3042,14,18,9.540979117872439e-17
3042,13,18,1.214306433183765e-16
3042,12,18,1.3877787807814457e-16
3042,11,18,1.5959455978986625e-16
3042,10,18,1.8041124150158794e-16
3042,9,18,1.8041124150158794e-16
3042,8,18,1.2836953722228372e-16
3042,7,19,2.220446049250313e-16
3042,6,19,3.365363543395006e-16
3042,5,20,9.020562075079397e-17
3042,4,20,1.4224732503009818e-16
3042,3,20,1.6132928326584306e-16
3042,2,20,3.0184188481996443e-16
3042,1,20,4.649058915617843e-16
3064,43,10,6.938893903907228e-17
3064,42,11,7.632783294297951e-17
3064,41,11,3.3393426912553537e-17
3064,40,12,1.0234868508263162e-16
3064,39,12,7.632783294297951e-17
3064,38,13,6.678685382510707e-17
3064,37,13,1.0408340855860843e-16
3064,36,13,4.7704895589362195e-17
3064,35,13,1.0408340855860843e-16
3064,34,14,8.326672684688674e-17
3064,33,15,6.938893903907228e-17
3064,32,15,9.020562075079397e-17
3064,31,16,1.249000902703301e-16
3064,30,16,6.938893903907228e-17
3064,29,16,1.3834419720915037e-16
3064,28,17,1.8388068845354155e-16
3064,27,17,9.71445146547012e-17
3064,26,17,1.3183898417423734e-16
3064,25,17,1.5612511283791264e-16
3064,24,17,7.45931094670027e-17
3064,23,17,1.1275702593849246e-16
3064,22,17,5.898059818321144e-17
3064,21,17,9.71445146547012e-17
3064,20,18,1.249000902703301e-16
3064,19,18,1.5959455978986625e-16
3064,18,18,1.0061396160665481e-16
3064,17,18,1.1622647289044608e-16
3064,16,18,1.231653667943533e-16
3064,15,18,1.3183898417423734e-16
3064,14,18,9.540979117872439e-17
3064,13,18,1.214306433183765e-16
3064,12,18,1.3877787807814457e-16
3064,11,18,1.5959455978986625e-16
3064,10,18,1.8041124150158794e-16
3064,9,18,1.8041124150158794e-16
3064,8,18,1.2836953722228372e-16
3064,7,19,2.220446049250313e-16
3064,6,19,3.365363543395006e-16
3064,5,20,9.020562075079397e-17
3064,4,20,1.4224732503009818e-16
3064,3,20,1.6132928326584306e-16
3064,2,20,3.0184188481996443e-16
3064,1,20,4.649058915617843e-16
3082,43,10,6.938893903907228e-17
3082,42,11,7.632783294297951e-17
3082,41,11,3.3393426912553537e-17
3082,40,12,1.0234868508263162e-16
3082,39,12,7.632783294297951e-17
3082,38,13,6.678685382510707e-17
3082,37,13,1.0408340855860843e-16
3082,36,13,4.7704895589362195e-17
3082,35,13,1.0408340855860843e-16
3082,34,14,8.326672684688674e-17
3082,33,15,6.938893903907228e-17
3082,32,15,9.020562075079397e-17
3082,31,16,1.249000902703301e-16
3082,30,16,6.938893903907228e-17
3082,29,16,1.3834419720915037e-16
3082,28,17,1.8388068845354155e-16
3082,27,17,9.71445146547012e-17
3082,26,17,1.3183898417423734e-16
3082,25,17,1.5612511283791264e-16
3082,24,17,7.45931094670027e-17
3082,23,17,1.1275702593849246e-16
3082,22,17,5.898059818321144e-17
3082,21,17,9.71445146547012e-17
3082,20,18,1.249000902703301e-16
3082,19,18,1.5959455978986625e-16
3082,18,18,1.0061396160665481e-16
3082,17,18,1.1622647289044608e-16
3082,16,18,1.231653667943533e-16
3082,15,18,1.3183898417423734e-16
3082,14,18,9.540979117872439e-17
3082,13,18,1.214306433183765e-16
3082,12,18,1.3877787807814457e-16
3082,11,18,1.5959455978986625e-16
3082,10,18,1.8041124150158794e-16
3082,9,18,1.8041124150158794e-16
3082,8,18,1.2836953722228372e-16
3082,7,19,2.220446049250313e-16
3082,6,19,3.365363543395006e-16
3082,5,20,9.020562075079397e-17
3082,4,20,1.4224732503009818e-16
3082,3,20,1.6132928326584306e-16
3082,2,20,3.0184188481996443e-16
3082,1,20,4.649058915617843e-16
3100,43,10,6.938893903907228e-17
3100,42,11,7.632783294297951e-17
3100,41,11,3.3393426912553537e-17
3100,40,12,1.0234868508263162e-16
3100,39,12,7.632783294297951e-17
3100,38,13,6.678685382510707e-17
3100,37,13,1.0408340855860843e-16
3100,36,13,4.7704895589362195e-17
3100,35,13,1.0408340855860843e-16
3100,34,14,8.326672684688674e-17
3100,33,15,6.938893903907228e-17
3100,32,15,9.020562075079397e-17
3100,31,16,1.249000902703301e-16
3100,30,16,6.938893903907228e-17
3100,29,16,1.3834419720915037e-16
3100,28,17,1.8388068845354155e-16
3100,27,17,9.71445146547012e-17
3100,26,17,1.3183898417423734e-16
3100,25,17,1.5612511283791264e-16
3100,24,17,7.45931094670027e-17
3100,23,17,1.1275702593849246e-16
3100,22,17,5.898059818321144e-17
3100,21,17,9.71445146547012e-17
3100,20,18,1.249000902703301e-16
3100,19,18,1.5959455978986625e-16
3100,18,18,1.0061396160665481e-16
3100,17,18,1.1622647289044608e-16
3100,16,18,1.231653667943533e-16
3100,15,18,1.3183898417423734e-16
3100,14,18,9.540979117872439e-17
3100,13,18,1.214306433183765e-16
3100,12,18,1.3877787807814457e-16
3100,11,18,1.5959455978986625e-16
3100,10,18,1.8041124150158794e-16
3100,9,18,1.8041124150158794e-16
3100,8,18,1.2836953722228372e-16
3100,7,19,2.220446049250313e-16
3100,6,19,3.365363543395006e-16
3100,5,20,9.020562075079397e-17
3100,4,20,1.4224732503009818e-16
3100,3,20,1.6132928326584306e-16
3100,2,20,3.0184188481996443e-16
3100,1,20,4.649058915617843e-16
3121,43,10,6.938893903907228e-17
3121,42,11,7.632783294297951e-17
3121,41,11,3.3393426912553537e-17
3121,40,12,1.0234868508263162e-16
3121,39,12,7.632783294297951e-17
3121,38,13,6.678685382510707e-17
3121,37,13,1.0408340855860843e-16
3121,36,13,4.7704895589362195e-17
3121,35,13,1.0408340855860843e-16
3121,34,14,8.326672684688674e-17
3121,33,15,6.938893903907228e-17
3121,32,15,9.020562075079397e-17
3121,31,16,1.249000902703301e-16
3121,30,16,6.938893903907228e-17
3121,29,16,1.3834419720915037e-16
3121,28,17,1.8388068845354155e-16
3121,27,17,9.71445146547012e-17
3121,26,17,1.3183898417423734e-16
3121,25,17,1.5612511283791264e-16
3121,24,17,7.45931094670027e-17
3121,23,17,1.1275702593849246e-16
3121,22,17,5.898059818321144e-17
3121,21,17,9.71445146547012e-17
3121,20,18,1.249000902703301e-16
3121,19,18,1.5959455978986625e-16
3121,18,18,1.0061396160665481e-16
3121,17,18,1.1622647289044608e-16
3121,16,18,1.231653667943533e-16
3121,15,18,1.3183898417423734e-16
3121,14,18,9.540979117872439e-17
3121,13,18,1.214306433183765e-16
3121,12,18,1.3877787807814457e-16
3121,11,18,1.5959455978986625e-16
3121,10,18,1.8041124150158794e-16
3121,9,18,1.8041124150158794e-16
3121,8,18,1.2836953722228372e-16
3121,7,19,2.220446049250313e-16
3121,6,19,3.365363543395006e-16
3121,5,20,9.020562075079397e-17
3121,4,20,1.4224732503009818e-16
3121,3,20,1.6132928326584306e-16
3121,2,20,3.0184188481996443e-16
3121,1,20,4.649058915617843e-16
3142,43,10,6.938893903907228e-17
3142,42,11,7.632783294297951e-17
3142,41,11,3.3393426912553537e-17
3142,40,12,1.0234868508263162e-16
3142,39,12,7.632783294297951e-17
3142,38,13,6.678685382510707e-17
3142,37,13,1.0408340855860843e-16
3142,36,13,4.7704895589362195e-17
3142,35,13,1.0408340855860843e-16
3142,34,14,8.326672684688674e-17
3142,33,15,6.938893903907228e-17
3142,32,15,9.020562075079397e-17
3142,31,16,1.249000902703301e-16
3142,30,16,6.938893903907228e-17
3142,29,16,1.3834419720915037e-16
3142,28,17,1.8388068845354155e-16
3142,27,17,9.71445146547012e-17
3142,26,17,1.3183898417423734e-16
3142,25,17,1.5612511283791264e-16
3142,24,17,7.45931094670027e-17
3142,23,17,1.1275702593849246e-16
3142,22,17,5.898059818321144e-17
3142,21,17,9.71445146547012e-17
3142,20,18,1.249000902703301e-16
3142,19,18,1.5959455978986625e-16
3142,18,18,1.0061396160665481e-16
3142,17,18,1.1622647289044608e-16
3142,16,18,1.231653667943533e-16
3142,15,18,1.3183898417423734e-16
3142,14,18,9.540979117872439e-17
3142,13,18,1.214306433183765e-16
3142,12,18,1.3877787807814457e-16
3142,11,18,1.5959455978986625e-16
3142,10,18,1.8041124150158794e-16
3142,9,18,1.8041124150158794e-16
3142,8,18,1.2836953722228372e-16
3142,7,19,2.220446049250313e-16
3142,6,19,3.365363543395006e-16
3142,5,20,9.020562075079397e-17
3142,4,20,1.4224732503009818e-16
3142,3,20,1.6132928326584306e-16
3142,2,20,3.0184188481996443e-16
3142,1,20,4.649058915617843e-16
3161,43,10,6.938893903907228e-17
3161,42,11,7.632783294297951e-17
3161,41,11,3.3393426912553537e-17
3161,40,12,1.0234868508263162e-16
3161,39,12,7.632783294297951e-17
3161,38,13,6.678685382510707e-17
3161,37,13,1.0408340855860843e-16
3161,36,13,4.7704895589362195e-17
3161,35,13,1.0408340855860843e-16
3161,34,14,8.326672684688674e-17
3161,33,15,6.938893903907228e-17
3161,32,15,9.020562075079397e-17
3161,31,16,1.249000902703301e-16
3161,30,16,6.938893903907228e-17
3161,29,16,1.3834419720915037e-16
3161,28,17,1.8388068845354155e-16
3161,27,17,9.71445146547012e-17
3161,26,17,1.3183898417423734e-16
3161,25,17,1.5612511283791264e-16
3161,24,17,7.45931094670027e-17
3161,23,17,1.1275702593849246e-16
3161,22,17,5.898059818321144e-17
3161,21,17,9.71445146547012e-17
3161,20,18,1.249000902703301e-16
3161,19,18,1.5959455978986625e-16
3161,18,18,1.0061396160665481e-16
3161,17,18,1.1622647289044608e-16
3161,16,18,1.231653667943533e-16
3161,15,18,1.3183898417423734e-16
3161,14,18,9.540979117872439e-17
3161,13,18,1.214306433183765e-16
3161,12,18,1.3877787807814457e-16
3161,11,18,1.5959455978986625e-16
3161,10,18,1.8041124150158794e-16
3161,9,18,1.8041124150158794e-16
3161,8,18,1.2836953722228372e-16
3161,7,19,2.220446049250313e-16
3161,6,19,3.365363543395006e-16
3161,5,20,9.020562075079397e-17
3161,4,20,1.4224732503009818e-16
3161,3,20,1.6132928326584306e-16
3161,2,20,3.0184188481996443e-16
3161,1,20,4.649058915617843e-16
3181,43,10,6.938893903907228e-17
3181,42,11,7.632783294297951e-17
3181,41,11,3.3393426912553537e-17
3181,40,12,1.0234868508263162e-16
3181,39,12,7.632783294297951e-17
3181,38,13,6.678685382510707e-17
3181,37,13,1.0408340855860843e-16
3181,36,13,4.7704895589362195e-17
3181,35,13,1.0408340855860843e-16
3181,34,14,8.326672684688674e-17
3181,33,15,6.938893903907228e-17
