first_fit_index,first_fit_origin,feature,factor_chinese,knot_number,standardized_value,curve_prediction,weighted_contribution
3003,2024-10-08,mom20,二十日涨跌,20,0.9433079645082405,-0.018104158983621145,-0.002263019872952643
3003,2024-10-08,mom20,二十日涨跌,21,0.9461597400609881,-0.026498388459282405,-0.0033122985574103006
3003,2024-10-08,mom20,二十日涨跌,22,1.2683756846899654,-0.026498388459282405,-0.0033122985574103006
3003,2024-10-08,mom20,二十日涨跌,23,1.281314918587611,-0.029623312719675568,-0.003702914089959446
3003,2024-10-08,mom20,二十日涨跌,24,3.5066675889171575,-0.029623312719675568,-0.003702914089959446
3003,2024-10-08,mom20,二十日涨跌,25,3.5621445580511777,-0.03004615577925901,-0.003755769472407376
3003,2024-10-08,mom20,二十日涨跌,26,3.607563421884086,-0.03004615577925901,-0.003755769472407376
3003,2024-10-08,mom20,二十日涨跌,27,3.7904929717484532,-0.03567053516506039,-0.004458816895632549
3003,2024-10-08,sma120,一百二十日均线偏离,1,-2.375912463129928,0.04494050505050503,0.005617563131313129
3003,2024-10-08,sma120,一百二十日均线偏离,2,-2.29698458277378,0.04260503666365536,0.00532562958295692
3003,2024-10-08,sma120,一百二十日均线偏离,3,-2.2043950199857423,0.04260503666365536,0.00532562958295692
3003,2024-10-08,sma120,一百二十日均线偏离,4,-2.1941564384995784,0.03293576241577231,0.004116970301971539
3003,2024-10-08,sma120,一百二十日均线偏离,5,-2.167373546412136,0.029596069651741243,0.0036995087064676554
3003,2024-10-08,sma120,一百二十日均线偏离,6,-2.1375866943497472,-0.010777505528520404,-0.0013471881910650505
3003,2024-10-08,sma120,一百二十日均线偏离,7,-1.4641893990872212,-0.010777505528520404,-0.0013471881910650505
3003,2024-10-08,sma120,一百二十日均线偏离,8,-1.4555587971326958,-0.0143504602017621,-0.0017938075252202626
3003,2024-10-08,sma120,一百二十日均线偏离,9,0.9150051974001399,-0.0143504602017621,-0.0017938075252202626
3003,2024-10-08,sma120,一百二十日均线偏离,10,0.9315866410828061,-0.019494778465761538,-0.0024368473082201922
3003,2024-10-08,sma120,一百二十日均线偏离,11,1.6755230903344822,-0.019494778465761538,-0.0024368473082201922
3003,2024-10-08,sma120,一百二十日均线偏离,12,1.6986339742834362,-0.025963614167007723,-0.0032454517708759654
3003,2024-10-08,sma120,一百二十日均线偏离,13,1.7928404706599756,-0.025963614167007723,-0.0032454517708759654
3003,2024-10-08,sma120,一百二十日均线偏离,14,1.8007568748081482,-0.034212802278812855,-0.004276600284851607
3003,2024-10-08,sma120,一百二十日均线偏离,15,2.0579005887067394,-0.034212802278812855,-0.004276600284851607
3003,2024-10-08,sma120,一百二十日均线偏离,16,2.0690464563992426,-0.04331514117937532,-0.005414392647421915
3003,2024-10-08,sma120,一百二十日均线偏离,17,2.445575652523477,-0.04331514117937532,-0.005414392647421915
3003,2024-10-08,sma120,一百二十日均线偏离,18,2.4562376866187647,-0.06088943174404665,-0.0076111789680058314
3003,2024-10-08,sma120,一百二十日均线偏离,19,2.4736480633982905,-0.06088943174404665,-0.0076111789680058314
3003,2024-10-08,sma120,一百二十日均线偏离,20,2.4929588235219526,-0.06255993217437186,-0.007819991521796483
3003,2024-10-08,sma120,一百二十日均线偏离,21,2.652459334185027,-0.06255993217437186,-0.007819991521796483
3003,2024-10-08,sma120,一百二十日均线偏离,22,2.667466018461792,-0.07536101301570243,-0.009420126626962804
3003,2024-10-08,sma120,一百二十日均线偏离,23,2.9020051115839123,-0.07536101301570243,-0.009420126626962804
3003,2024-10-08,vol20,二十日波动,1,-1.4626522724468647,0.06260260431102993,0.007825325538878741
3003,2024-10-08,vol20,二十日波动,2,-1.4574250002955458,0.06260260431102993,0.007825325538878741
3003,2024-10-08,vol20,二十日波动,3,-1.4486050573581923,0.03826022155085591,0.004782527693856988
3003,2024-10-08,vol20,二十日波动,4,-1.3642291161220372,0.031639163345787674,0.003954895418223459
3003,2024-10-08,vol20,二十日波动,5,-1.3576716901870804,0.031639163345787674,0.003954895418223459
3003,2024-10-08,vol20,二十日波动,6,-1.3557857532502546,0.029051708957195867,0.0036314636196494833
3003,2024-10-08,vol20,二十日波动,7,-1.3315093568267757,0.029051708957195867,0.0036314636196494833
3003,2024-10-08,vol20,二十日波动,8,-1.3295237992354174,0.026559015599042512,0.003319876949880314
3003,2024-10-08,vol20,二十日波动,9,-1.3036377576802234,0.026559015599042512,0.003319876949880314
3003,2024-10-08,vol20,二十日波动,10,-1.3015721286979012,0.018640687954128314,0.0023300859942660393
3003,2024-10-08,vol20,二十日波动,11,-1.3013640692109343,0.018640687954128314,0.0023300859942660393
3003,2024-10-08,vol20,二十日波动,12,-1.2945566258870174,-0.010212151337282826,-0.0012765189171603532
3003,2024-10-08,vol20,二十日波动,13,-1.2775363722572441,-0.010212151337282826,-0.0012765189171603532
3003,2024-10-08,vol20,二十日波动,14,-1.2598108048759018,-0.013268576253129605,-0.0016585720316412006
3003,2024-10-08,vol20,二十日波动,15,-0.9800249171377159,-0.013268576253129605,-0.0016585720316412006
3003,2024-10-08,vol20,二十日波动,16,-0.9794304633368687,-0.013719747362096925,-0.0017149684202621156
3003,2024-10-08,vol20,二十日波动,17,-0.3134681226362692,-0.013719747362096925,-0.0017149684202621156
3003,2024-10-08,vol20,二十日波动,18,-0.3097206696000522,-0.01921235441138287,-0.0024015443014228587
3003,2024-10-08,vol20,二十日波动,19,-0.30609762083977865,-0.01921235441138287,-0.0024015443014228587
3003,2024-10-08,vol20,二十日波动,20,-0.3052462239592527,-0.019303986048903553,-0.002412998256112944
3003,2024-10-08,vol20,二十日波动,21,2.296026689835067,-0.019303986048903553,-0.002412998256112944
3003,2024-10-08,vol20,二十日波动,22,2.3039648761184286,-0.028174301964839707,-0.0035217877456049634
3003,2024-10-08,vol20,二十日波动,23,2.311980687504682,-0.03591397451763125,-0.0044892468147039065
3003,2024-10-08,vol20,二十日波动,24,2.3949929545263147,-0.03591397451763125,-0.0044892468147039065
3003,2024-10-08,vol20,二十日波动,25,2.4030568641919987,-0.05516208773839869,-0.006895260967299836
3003,2024-10-08,vol20,二十日波动,26,2.8985982624534725,-0.05516208773839869,-0.006895260967299836
3021,2024-11-01,log_holding_days,持仓时间对数,1,-2.3089367329564547,0.03143326327622494,0.003929157909528118
3021,2024-11-01,log_holding_days,持仓时间对数,2,-1.8619308248639053,0.014772907527690402,0.0018466134409613002
3021,2024-11-01,log_holding_days,持仓时间对数,3,-1.544775085771431,-0.006237168201808923,-0.0007796460252261154
3021,2024-11-01,log_holding_days,持仓时间对数,4,-1.2987699825071677,-0.01758161924634987,-0.002197702405793734
3021,2024-11-01,log_holding_days,持仓时间对数,5,0.3346282310653757,-0.01758161924634987,-0.002197702405793734
3021,2024-11-01,log_holding_days,持仓时间对数,6,0.3836341753425567,-0.018749103637339865,-0.002343637954667483
3021,2024-11-01,log_holding_days,持仓时间对数,7,0.4305541166911663,-0.02017500776716194,-0.0025218759708952425
3021,2024-11-01,log_holding_days,持仓时间对数,8,0.4755584151271434,-0.02017500776716194,-0.0025218759708952425
3021,2024-11-01,log_holding_days,持仓时间对数,9,0.5187973773671276,-0.021856218032034497,-0.002732027254004312
3021,2024-11-01,log_holding_days,持仓时间对数,10,1.4407208671404532,-0.021856218032034497,-0.002732027254004312
3021,2024-11-01,cycle_return,含分红浮盈浮亏,1,-1.5765935609637485,-0.00949136550700974,-0.0011864206883762175
3021,2024-11-01,cycle_return,含分红浮盈浮亏,2,0.5573491562148538,-0.00949136550700974,-0.0011864206883762175
3021,2024-11-01,cycle_return,含分红浮盈浮亏,3,0.5683536924787732,-0.01718196737365854,-0.0021477459217073176
3021,2024-11-01,cycle_return,含分红浮盈浮亏,4,0.5882936022020582,-0.01718196737365854,-0.0021477459217073176
3021,2024-11-01,cycle_return,含分红浮盈浮亏,5,0.6068689880746383,-0.026828042783326494,-0.0033535053479158117
3021,2024-11-01,cycle_return,含分红浮盈浮亏,6,0.7172287938154133,-0.026828042783326494,-0.0033535053479158117
3021,2024-11-01,cycle_return,含分红浮盈浮亏,7,0.7218413089638808,-0.02850589857752161,-0.003563237322190201
3021,2024-11-01,cycle_return,含分红浮盈浮亏,8,0.9642501576733329,-0.02850589857752161,-0.003563237322190201
3021,2024-11-01,cycle_return,含分红浮盈浮亏,9,0.9706656160673424,-0.033561970600823644,-0.0041952463251029555
3021,2024-11-01,cycle_return,含分红浮盈浮亏,10,2.3272434546550134,-0.033561970600823644,-0.0041952463251029555
3021,2024-11-01,cycle_return,含分红浮盈浮亏,11,2.331398922023859,-0.03567053516506039,-0.004458816895632549
3021,2024-11-01,cycle_return,含分红浮盈浮亏,12,2.4103528020319405,-0.03980420579828507,-0.004975525724785634
3021,2024-11-01,cycle_return,含分红浮盈浮亏,13,2.4269746715073306,-0.04390258182557435,-0.0054878227281967935
3021,2024-11-01,cycle_return,含分红浮盈浮亏,14,2.464373877826948,-0.04892853387259858,-0.0061160667340748225
3021,2024-11-01,cycle_return,含分红浮盈浮亏,15,3.1440838300930265,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,cycle_return,含分红浮盈浮亏,16,4.036848677216668,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,cycle_drawdown,持仓回撤,1,-2.832651586190848,-0.02158750779456151,-0.0026984384743201886
3021,2024-11-01,cycle_drawdown,持仓回撤,2,-2.8171570325555617,-0.02158750779456151,-0.0026984384743201886
3021,2024-11-01,cycle_drawdown,持仓回撤,3,-2.767085685083707,-0.02064246237879767,-0.002580307797349709
3021,2024-11-01,cycle_drawdown,持仓回撤,4,-0.21799093822901874,-0.02064246237879767,-0.002580307797349709
3021,2024-11-01,cycle_drawdown,持仓回撤,5,-0.21485169792800823,-0.020432477543060316,-0.0025540596928825396
3021,2024-11-01,cycle_drawdown,持仓回撤,6,0.4187851081535138,-0.020432477543060316,-0.0025540596928825396
3021,2024-11-01,cycle_drawdown,持仓回撤,7,0.4219014255863176,-0.0189531839168952,-0.0023691479896119
3021,2024-11-01,cycle_drawdown,持仓回撤,8,0.4242154545628909,-0.0189531839168952,-0.0023691479896119
3021,2024-11-01,cycle_drawdown,持仓回撤,9,0.42645827234968203,-0.01568123060529555,-0.001960153825661944
3021,2024-11-01,cycle_drawdown,持仓回撤,10,0.44982340658080144,-0.01568123060529555,-0.001960153825661944
3021,2024-11-01,cycle_drawdown,持仓回撤,11,0.45180436789867745,-0.012384626491167644,-0.0015480783113959555
3021,2024-11-01,cycle_drawdown,持仓回撤,12,0.665753011946445,-0.012384626491167644,-0.0015480783113959555
3021,2024-11-01,cycle_drawdown,持仓回撤,13,0.66738011285861,-0.010313147489291961,-0.0012891434361614951
3021,2024-11-01,cycle_drawdown,持仓回撤,14,0.9511270838692686,-0.010313147489291961,-0.0012891434361614951
3021,2024-11-01,entry_mode,入场模式,1,0.0,-0.015787916286383725,-0.0019734895357979656
3021,2024-11-01,mom5,五日涨跌,1,-2.019840977986618,-0.014314211222089517,-0.0017892764027611897
3021,2024-11-01,mom5,五日涨跌,2,3.2489854396527633,-0.014314211222089517,-0.0017892764027611897
3021,2024-11-01,mom5,五日涨跌,3,5.0,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,mom20,二十日涨跌,1,-2.8065121312723225,0.07564236244456934,0.009455295305571168
3021,2024-11-01,mom20,二十日涨跌,2,-2.3987766013131835,0.07564236244456934,0.009455295305571168
3021,2024-11-01,mom20,二十日涨跌,3,-2.3849789296484447,0.06890230964099343,0.00861278870512418
3021,2024-11-01,mom20,二十日涨跌,4,-2.1013458152015314,0.06890230964099343,0.00861278870512418
3021,2024-11-01,mom20,二十日涨跌,5,-2.0985133653621886,0.05328775892016858,0.006660969865021072
3021,2024-11-01,mom20,二十日涨跌,6,-2.028432181448612,0.05328775892016858,0.006660969865021072
3021,2024-11-01,mom20,二十日涨跌,7,-2.0257018266205407,0.053008533409730385,0.006626066676216298
3021,2024-11-01,mom20,二十日涨跌,8,-1.9310283104244603,0.053008533409730385,0.006626066676216298
3021,2024-11-01,mom20,二十日涨跌,9,-1.929938866153884,0.048790813796967834,0.006098851724620979
3021,2024-11-01,mom20,二十日涨跌,10,-1.72215466863416,0.048790813796967834,0.006098851724620979
3021,2024-11-01,mom20,二十日涨跌,11,-1.59782018489299,0.03572977723295728,0.00446622215411966
3021,2024-11-01,mom20,二十日涨跌,12,-1.4392731803310421,0.03572977723295728,0.00446622215411966
3021,2024-11-01,mom20,二十日涨跌,13,-1.4043038337376204,0.014783281758492459,0.0018479102198115573
3021,2024-11-01,mom20,二十日涨跌,14,-1.2779024377528676,0.014783281758492459,0.0018479102198115573
3021,2024-11-01,mom20,二十日涨跌,15,-1.2602162966625572,-0.0027575398318072874,-0.0003446924789759109
3021,2024-11-01,mom20,二十日涨跌,16,-1.2578712146549056,-0.0027575398318072874,-0.0003446924789759109
3021,2024-11-01,mom20,二十日涨跌,17,-1.2386879831546846,-0.01640071958142932,-0.002050089947678665
3021,2024-11-01,mom20,二十日涨跌,18,0.938540457272169,-0.01640071958142932,-0.002050089947678665
3021,2024-11-01,mom20,二十日涨跌,19,0.9471187630762441,-0.018027236061684375,-0.002253404507710547
3021,2024-11-01,mom20,二十日涨跌,20,0.9474039888341587,-0.023400150334052575,-0.002925018791756572
3021,2024-11-01,mom20,二十日涨跌,21,2.528215815438452,-0.023400150334052575,-0.002925018791756572
3021,2024-11-01,mom20,二十日涨跌,22,2.594344566552561,-0.02592959785298255,-0.003241199731622819
3021,2024-11-01,mom20,二十日涨跌,23,2.7184979453417855,-0.02592959785298255,-0.003241199731622819
3021,2024-11-01,mom20,二十日涨跌,24,2.7355011504593625,-0.027898511781727944,-0.003487313972715993
3021,2024-11-01,mom20,二十日涨跌,25,2.7805559544504486,-0.03004615577925901,-0.003755769472407376
3021,2024-11-01,mom20,二十日涨跌,26,2.8174422162529997,-0.03004615577925901,-0.003755769472407376
3021,2024-11-01,mom20,二十日涨跌,27,2.966005757880628,-0.03567053516506039,-0.004458816895632549
3021,2024-11-01,mom20,二十日涨跌,28,3.550361636525358,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,mom20,二十日涨跌,29,4.009417943774062,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,sma120,一百二十日均线偏离,1,-2.230016987434314,0.04494050505050503,0.005617563131313129
3021,2024-11-01,sma120,一百二十日均线偏离,2,-2.1576741566932225,0.04260503666365536,0.00532562958295692
3021,2024-11-01,sma120,一百二十日均线偏离,3,-2.072809454398643,0.04260503666365536,0.00532562958295692
3021,2024-11-01,sma120,一百二十日均线偏离,4,-2.063425090291306,0.03293576241577231,0.004116970301971539
3021,2024-11-01,sma120,一百二十日均线偏离,5,-2.038876727655747,0.029596069651741243,0.0036995087064676554
3021,2024-11-01,sma120,一百二十日均线偏离,6,-2.011575029100865,-0.010777505528520404,-0.0013471881910650505
3021,2024-11-01,sma120,一百二十日均线偏离,7,-1.3943600939871155,-0.010777505528520404,-0.0013471881910650505
3021,2024-11-01,sma120,一百二十日均线偏离,8,-1.3864495537119599,-0.011861092416630808,-0.001482636552078851
3021,2024-11-01,sma120,一百二十日均线偏离,9,0.7863353867118977,-0.011861092416630808,-0.001482636552078851
3021,2024-11-01,sma120,一百二十日均线偏离,10,0.8015334202631006,-0.012962161531152745,-0.0016202701913940931
3021,2024-11-01,sma120,一百二十日均线偏离,11,0.9999260469580882,-0.012962161531152745,-0.0016202701913940931
3021,2024-11-01,sma120,一百二十日均线偏离,12,1.0102779145153622,-0.01638723941095613,-0.0020484049263695164
3021,2024-11-01,sma120,一百二十日均线偏离,13,1.4401430790805883,-0.01638723941095613,-0.0020484049263695164
3021,2024-11-01,sma120,一百二十日均线偏离,14,1.4528028711702192,-0.018371539170675324,-0.0022964423963344155
3021,2024-11-01,sma120,一百二十日均线偏离,15,1.483402341454146,-0.018371539170675324,-0.0022964423963344155
3021,2024-11-01,sma120,一百二十日均线偏离,16,1.5045850560823864,-0.025963614167007723,-0.0032454517708759654
3021,2024-11-01,sma120,一百二十日均线偏离,17,1.590931789218092,-0.025963614167007723,-0.0032454517708759654
3021,2024-11-01,sma120,一百二十日均线偏离,18,1.5981877180835975,-0.034212802278812855,-0.004276600284851607
3021,2024-11-01,sma120,一百二十日均线偏离,19,1.83387761735317,-0.034212802278812855,-0.004276600284851607
3021,2024-11-01,sma120,一百二十日均线偏离,20,1.8440935716687166,-0.04331514117937532,-0.005414392647421915
3021,2024-11-01,sma120,一百二十日均线偏离,21,2.18920847633083,-0.04331514117937532,-0.005414392647421915
3021,2024-11-01,sma120,一百二十日均线偏离,22,2.198980963878078,-0.06088943174404665,-0.0076111789680058314
3021,2024-11-01,sma120,一百二十日均线偏离,23,2.214938771623789,-0.06088943174404665,-0.0076111789680058314
3021,2024-11-01,sma120,一百二十日均线偏离,24,2.2326384114063877,-0.06457562536144774,-0.008071953170180968
3021,2024-11-01,sma120,一百二十日均线偏离,25,2.2864717888377437,-0.06457562536144774,-0.008071953170180968
3021,2024-11-01,sma120,一百二十日均线偏离,26,2.3361364928444255,-0.08138095056584742,-0.010172618820730927
3021,2024-11-01,sma120,一百二十日均线偏离,27,3.0282752442213363,-0.08138095056584742,-0.010172618820730927
3021,2024-11-01,vol20,二十日波动,1,-1.4341779496918858,0.06260260431102993,0.007825325538878741
3021,2024-11-01,vol20,二十日波动,2,-1.4294608840963117,0.06260260431102993,0.007825325538878741
3021,2024-11-01,vol20,二十日波动,3,-1.4215018094240242,0.03826022155085591,0.004782527693856988
3021,2024-11-01,vol20,二十日波动,4,-1.3453613602609111,0.031639163345787674,0.003954895418223459
3021,2024-11-01,vol20,二十日波动,5,-1.3394439702001113,0.031639163345787674,0.003954895418223459
3021,2024-11-01,vol20,二十日波动,6,-1.337742109653616,0.029051708957195867,0.0036314636196494833
3021,2024-11-01,vol20,二十日波动,7,-1.3158352046678445,0.029051708957195867,0.0036314636196494833
3021,2024-11-01,vol20,二十日波动,8,-1.3140434469152156,0.026559015599042512,0.003319876949880314
3021,2024-11-01,vol20,二十日波动,9,-1.2906840057973852,0.026559015599042512,0.003319876949880314
3021,2024-11-01,vol20,二十日波动,10,-1.2888199920013417,0.018640687954128314,0.0023300859942660393
3021,2024-11-01,vol20,二十日波动,11,-1.2886322401071617,0.018640687954128314,0.0023300859942660393
3021,2024-11-01,vol20,二十日波动,12,-1.2824892355404363,-0.010212151337282826,-0.0012765189171603532
3021,2024-11-01,vol20,二十日波动,13,-1.2671302393946755,-0.010212151337282826,-0.0012765189171603532
3021,2024-11-01,vol20,二十日波动,14,-1.251134771464913,-0.013412209693918485,-0.0016765262117398106
3021,2024-11-01,vol20,二十日波动,15,-0.9986573134385555,-0.013412209693918485,-0.0016765262117398106
3021,2024-11-01,vol20,二十日波动,16,-0.998120881148259,-0.014224961831291284,-0.0017781202289114104
3021,2024-11-01,vol20,二十日波动,17,1.9576361178643547,-0.014224961831291284,-0.0017781202289114104
3021,2024-11-01,vol20,二十日波动,18,1.9647994995143907,-0.028174301964839707,-0.0035217877456049634
3021,2024-11-01,vol20,二十日波动,19,1.9720329296890888,-0.03591397451763125,-0.0044892468147039065
3021,2024-11-01,vol20,二十日波动,20,2.046942805709138,-0.03591397451763125,-0.0044892468147039065
3021,2024-11-01,vol20,二十日波动,21,2.0542196395430565,-0.05516208773839869,-0.006895260967299836
3021,2024-11-01,vol20,二十日波动,22,2.5013938469032233,-0.05516208773839869,-0.006895260967299836
3021,2024-11-01,vol20,二十日波动,23,2.8014029649176444,-0.08799946443679904,-0.01099993305459988
3021,2024-11-01,vol20,二十日波动,24,2.935260853644705,-0.08799946443679904,-0.01099993305459988
3204,2025-08-01,log_holding_days,持仓时间对数,1,-2.3089367329564543,0.03340162671050012,0.004175203338812515
3204,2025-08-01,log_holding_days,持仓时间对数,2,-1.861930824863905,0.016420705198207798,0.0020525881497759748
3204,2025-08-01,log_holding_days,持仓时间对数,3,-1.5447750857714309,-0.004358863661652741,-0.0005448579577065927
3204,2025-08-01,log_holding_days,持仓时间对数,4,-1.2987699825071675,-0.01428801953198317,-0.0017860024414978963
3204,2025-08-01,log_holding_days,持仓时间对数,5,0.33462823106537565,-0.01428801953198317,-0.0017860024414978963
3204,2025-08-01,log_holding_days,持仓时间对数,6,0.38363417534255667,-0.01610339359651573,-0.0020129241995644662
3204,2025-08-01,log_holding_days,持仓时间对数,7,0.4305541166911662,-0.016986443885276873,-0.002123305485659609
3204,2025-08-01,log_holding_days,持仓时间对数,8,0.47555841512714336,-0.016986443885276873,-0.002123305485659609
3204,2025-08-01,log_holding_days,持仓时间对数,9,0.5187973773671276,-0.019719315004350483,-0.0024649143755438104
3204,2025-08-01,log_holding_days,持仓时间对数,10,0.5604042856912411,-0.01985257702812069,-0.002481572128515086
3204,2025-08-01,log_holding_days,持仓时间对数,11,1.440720867140453,-0.01985257702812069,-0.002481572128515086
3204,2025-08-01,cycle_return,含分红浮盈浮亏,1,-1.6109119160798893,-0.006242522426361799,-0.0007803153032952248
3204,2025-08-01,cycle_return,含分红浮盈浮亏,2,0.53378901104659,-0.006242522426361799,-0.0007803153032952248
3204,2025-08-01,cycle_return,含分红浮盈浮亏,3,0.5448490263590113,-0.008122745419203646,-0.0010153431774004558
3204,2025-08-01,cycle_return,含分红浮盈浮亏,4,0.5826181043293276,-0.008122745419203646,-0.0010153431774004558
3204,2025-08-01,cycle_return,含分红浮盈浮亏,5,0.5835584956938851,-0.020349291748298193,-0.002543661468537274
3204,2025-08-01,cycle_return,含分红浮盈浮亏,6,0.6581908170817949,-0.020349291748298193,-0.002543661468537274
3204,2025-08-01,cycle_return,含分红浮盈浮亏,7,0.6598887630945514,-0.021635874074194813,-0.0027044842592743516
3204,2025-08-01,cycle_return,含分红浮盈浮亏,8,0.6944746771753996,-0.021635874074194813,-0.0027044842592743516
3204,2025-08-01,cycle_return,含分红浮盈浮亏,9,0.6991104461844115,-0.026750999365702566,-0.003343874920712821
3204,2025-08-01,cycle_return,含分红浮盈浮亏,10,0.7155001242524152,-0.026750999365702566,-0.003343874920712821
3204,2025-08-01,cycle_return,含分红浮盈浮亏,11,0.7255153700889864,-0.026910597031902326,-0.0033638246289877907
3204,2025-08-01,cycle_return,含分红浮盈浮亏,12,0.8702944942148387,-0.026910597031902326,-0.0033638246289877907
3204,2025-08-01,cycle_return,含分红浮盈浮亏,13,0.8747494109300181,-0.02787525363761333,-0.003484406704701666
3204,2025-08-01,cycle_return,含分红浮盈浮亏,14,0.9427413920320133,-0.02787525363761333,-0.003484406704701666
3204,2025-08-01,cycle_return,含分红浮盈浮亏,15,0.9491891937723361,-0.033561970600823644,-0.0041952463251029555
3204,2025-08-01,cycle_return,含分红浮盈浮亏,16,2.3126061799531814,-0.033561970600823644,-0.0041952463251029555
3204,2025-08-01,cycle_return,含分红浮盈浮亏,17,2.3167825969895253,-0.03567053516506039,-0.004458816895632549
3204,2025-08-01,cycle_return,含分红浮盈浮亏,18,2.396134520680077,-0.03980420579828507,-0.004975525724785634
3204,2025-08-01,cycle_return,含分红浮盈浮亏,19,2.4128401888254607,-0.04390258182557435,-0.0054878227281967935
3204,2025-08-01,cycle_return,含分红浮盈浮亏,20,2.4504279421525648,-0.04892853387259858,-0.0061160667340748225
3204,2025-08-01,cycle_return,含分红浮盈浮亏,21,3.1335646323114985,-0.08799946443679904,-0.01099993305459988
3204,2025-08-01,cycle_return,含分红浮盈浮亏,22,4.030830327364244,-0.08799946443679904,-0.01099993305459988
3204,2025-08-01,cycle_drawdown,持仓回撤,1,-3.133097210412328,-0.02412639642225839,-0.0030157995527822987
3204,2025-08-01,cycle_drawdown,持仓回撤,2,-1.5732481937918523,-0.02412639642225839,-0.0030157995527822987
3204,2025-08-01,cycle_drawdown,持仓回撤,3,-1.5626719540258731,-0.022338971559158594,-0.002792371444894824
3204,2025-08-01,cycle_drawdown,持仓回撤,4,-1.4220470171173707,-0.022338971559158594,-0.002792371444894824
3204,2025-08-01,cycle_drawdown,持仓回撤,5,-1.4211750908920275,-0.022262308117379996,-0.0027827885146724995
3204,2025-08-01,cycle_drawdown,持仓回撤,6,-0.44548091820474034,-0.022262308117379996,-0.0027827885146724995
3204,2025-08-01,cycle_drawdown,持仓回撤,7,-0.43737362631434024,-0.018450893739410033,-0.002306361717426254
3204,2025-08-01,cycle_drawdown,持仓回撤,8,-0.320193851711876,-0.018450893739410033,-0.002306361717426254
3204,2025-08-01,cycle_drawdown,持仓回撤,9,-0.3168165952432923,-0.015349473682626702,-0.0019186842103283378
3204,2025-08-01,cycle_drawdown,持仓回撤,10,0.09429068544759758,-0.015349473682626702,-0.0019186842103283378
3204,2025-08-01,cycle_drawdown,持仓回撤,11,0.10131104132625231,-0.013443489223373205,-0.0016804361529216506
3204,2025-08-01,cycle_drawdown,持仓回撤,12,0.3707044186512141,-0.013443489223373205,-0.0016804361529216506
3204,2025-08-01,cycle_drawdown,持仓回撤,13,0.37311728614525613,-0.010044891312315824,-0.001255611414039478
3204,2025-08-01,cycle_drawdown,持仓回撤,14,0.6305552742282554,-0.010044891312315824,-0.001255611414039478
3204,2025-08-01,cycle_drawdown,持仓回撤,15,0.6323057413966588,-0.005805006928360119,-0.0007256258660450149
3204,2025-08-01,cycle_drawdown,持仓回撤,16,0.9375663144653416,-0.005805006928360119,-0.0007256258660450149
3204,2025-08-01,entry_mode,入场模式,1,0.0,-0.013183655318869647,-0.0016479569148587058
3204,2025-08-01,mom5,五日涨跌,1,-2.0290837682916516,-0.01165680207156495,-0.0014571002589456187
3204,2025-08-01,mom5,五日涨跌,2,3.2491565876672954,-0.01165680207156495,-0.0014571002589456187
3204,2025-08-01,mom5,五日涨跌,3,5.0,-0.08799946443679904,-0.01099993305459988
3204,2025-08-01,mom20,二十日涨跌,1,-2.8152198517957268,0.07564236244456934,0.009455295305571168
3204,2025-08-01,mom20,二十日涨跌,2,-2.4065445812369104,0.07564236244456934,0.009455295305571168
3204,2025-08-01,mom20,二十日涨跌,3,-2.392715108977689,0.06890230964099343,0.00861278870512418
3204,2025-08-01,mom20,二十日涨跌,4,-2.108428282667388,0.06890230964099343,0.00861278870512418
3204,2025-08-01,mom20,二十日涨跌,5,-2.105589304654966,0.05328775892016858,0.006660969865021072
3204,2025-08-01,mom20,二十日涨跌,6,-2.035346599046668,0.05328775892016858,0.006660969865021072
3204,2025-08-01,mom20,二十日涨跌,7,-2.0326099513520326,0.053008533409730385,0.006626066676216298
3204,2025-08-01,mom20,二十日涨跌,8,-1.9377182335513663,0.053008533409730385,0.006626066676216298
3204,2025-08-01,mom20,二十日涨跌,9,-1.9366262783516783,0.048790813796967834,0.006098851724620979
3204,2025-08-01,mom20,二十日涨跌,10,-1.7283631840176386,0.048790813796967834,0.006098851724620979
3204,2025-08-01,mom20,二十日涨跌,11,-1.6037421366740194,0.04365255749965366,0.0054565696874567075
3204,2025-08-01,mom20,二十日涨跌,12,-1.4448297161838617,0.04365255749965366,0.0054565696874567075
3204,2025-08-01,mom20,二十日涨跌,13,-1.4097797729479513,0.02955841127069637,0.0036948014088370464
3204,2025-08-01,mom20,二十日涨跌,14,-1.2830870495832307,0.02955841127069637,0.0036948014088370464
3204,2025-08-01,mom20,二十日涨跌,15,-1.2653601458327817,-0.0027575398318072874,-0.0003446924789759109
3204,2025-08-01,mom20,二十日涨跌,16,-1.263009658927567,-0.0027575398318072874,-0.0003446924789759109
3204,2025-08-01,mom20,二十日涨跌,17,-1.2437822143035218,-0.01343131920290813,-0.0016789149003635163
3204,2025-08-01,mom20,二十日涨跌,18,0.9384642581806488,-0.01343131920290813,-0.0016789149003635163
3204,2025-08-01,mom20,二十日涨跌,19,0.9470623350903752,-0.018027236061684375,-0.002253404507710547
3204,2025-08-01,mom20,二十日涨跌,20,0.9473482182308455,-0.023400150334052575,-0.002925018791756572
