origin_date,entry_date,horizon_end_date,bad10,event_id,sample_group_id,bootstrap_event_block_id,calendar_year_block_id,training_weight,split_assignment
2024-06-25,2024-06-26,2024-07-09,0,,NON_EVENT_DAY_20240625,NON_EVENT_DAY_20240625,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-06-26,2024-06-27,2024-07-10,0,,NON_EVENT_DAY_20240626,NON_EVENT_DAY_20240626,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-06-27,2024-06-28,2024-07-11,0,,NON_EVENT_DAY_20240627,NON_EVENT_DAY_20240627,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-06-28,2024-07-01,2024-07-12,0,,NON_EVENT_DAY_20240628,NON_EVENT_DAY_20240628,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-01,2024-07-02,2024-07-15,0,,NON_EVENT_DAY_20240701,NON_EVENT_DAY_20240701,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-02,2024-07-03,2024-07-16,0,,NON_EVENT_DAY_20240702,NON_EVENT_DAY_20240702,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-03,2024-07-04,2024-07-17,0,,NON_EVENT_DAY_20240703,NON_EVENT_DAY_20240703,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-04,2024-07-05,2024-07-18,0,,NON_EVENT_DAY_20240704,NON_EVENT_DAY_20240704,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-05,2024-07-08,2024-07-19,0,,NON_EVENT_DAY_20240705,NON_EVENT_DAY_20240705,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-08,2024-07-09,2024-07-22,0,,NON_EVENT_DAY_20240708,NON_EVENT_DAY_20240708,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-09,2024-07-10,2024-07-23,0,,NON_EVENT_DAY_20240709,NON_EVENT_DAY_20240709,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-10,2024-07-11,2024-07-24,0,,NON_EVENT_DAY_20240710,NON_EVENT_DAY_20240710,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-11,2024-07-12,2024-07-25,0,,NON_EVENT_DAY_20240711,NON_EVENT_DAY_20240711,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-12,2024-07-15,2024-07-26,0,,NON_EVENT_DAY_20240712,NON_EVENT_DAY_20240712,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-15,2024-07-16,2024-07-29,0,,NON_EVENT_DAY_20240715,NON_EVENT_DAY_20240715,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-16,2024-07-17,2024-07-30,0,,NON_EVENT_DAY_20240716,NON_EVENT_DAY_20240716,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-17,2024-07-18,2024-07-31,0,,NON_EVENT_DAY_20240717,NON_EVENT_DAY_20240717,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-18,2024-07-19,2024-08-01,0,,NON_EVENT_DAY_20240718,NON_EVENT_DAY_20240718,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-19,2024-07-22,2024-08-02,1,BAD10_V2_EVENT_0049,BAD10_V2_EVENT_0049,BAD10_V2_EVENT_0049,CALENDAR_YEAR_2024,0.5,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-22,2024-07-23,2024-08-05,1,BAD10_V2_EVENT_0049,BAD10_V2_EVENT_0049,BAD10_V2_EVENT_0049,CALENDAR_YEAR_2024,0.5,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-23,2024-07-24,2024-08-06,0,,NON_EVENT_DAY_20240723,NON_EVENT_DAY_20240723,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-24,2024-07-25,2024-08-07,0,,NON_EVENT_DAY_20240724,NON_EVENT_DAY_20240724,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-25,2024-07-26,2024-08-08,0,,NON_EVENT_DAY_20240725,NON_EVENT_DAY_20240725,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-26,2024-07-29,2024-08-09,0,,NON_EVENT_DAY_20240726,NON_EVENT_DAY_20240726,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-29,2024-07-30,2024-08-12,0,,NON_EVENT_DAY_20240729,NON_EVENT_DAY_20240729,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-30,2024-07-31,2024-08-13,0,,NON_EVENT_DAY_20240730,NON_EVENT_DAY_20240730,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-07-31,2024-08-01,2024-08-14,0,,NON_EVENT_DAY_20240731,NON_EVENT_DAY_20240731,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-01,2024-08-02,2024-08-15,0,,NON_EVENT_DAY_20240801,NON_EVENT_DAY_20240801,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-02,2024-08-05,2024-08-16,0,,NON_EVENT_DAY_20240802,NON_EVENT_DAY_20240802,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-05,2024-08-06,2024-08-19,0,,NON_EVENT_DAY_20240805,NON_EVENT_DAY_20240805,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-06,2024-08-07,2024-08-20,0,,NON_EVENT_DAY_20240806,NON_EVENT_DAY_20240806,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-07,2024-08-08,2024-08-21,0,,NON_EVENT_DAY_20240807,NON_EVENT_DAY_20240807,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-08,2024-08-09,2024-08-22,0,,NON_EVENT_DAY_20240808,NON_EVENT_DAY_20240808,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-09,2024-08-12,2024-08-23,0,,NON_EVENT_DAY_20240809,NON_EVENT_DAY_20240809,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-12,2024-08-13,2024-08-26,0,,NON_EVENT_DAY_20240812,NON_EVENT_DAY_20240812,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-13,2024-08-14,2024-08-27,0,,NON_EVENT_DAY_20240813,NON_EVENT_DAY_20240813,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-14,2024-08-15,2024-08-28,0,,NON_EVENT_DAY_20240814,NON_EVENT_DAY_20240814,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-15,2024-08-16,2024-08-29,0,,NON_EVENT_DAY_20240815,NON_EVENT_DAY_20240815,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-16,2024-08-19,2024-08-30,0,,NON_EVENT_DAY_20240816,NON_EVENT_DAY_20240816,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-19,2024-08-20,2024-09-02,0,,NON_EVENT_DAY_20240819,NON_EVENT_DAY_20240819,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-20,2024-08-21,2024-09-03,0,,NON_EVENT_DAY_20240820,NON_EVENT_DAY_20240820,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-21,2024-08-22,2024-09-04,0,,NON_EVENT_DAY_20240821,NON_EVENT_DAY_20240821,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-22,2024-08-23,2024-09-05,0,,NON_EVENT_DAY_20240822,NON_EVENT_DAY_20240822,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-23,2024-08-26,2024-09-06,0,,NON_EVENT_DAY_20240823,NON_EVENT_DAY_20240823,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-26,2024-08-27,2024-09-09,0,,NON_EVENT_DAY_20240826,NON_EVENT_DAY_20240826,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-27,2024-08-28,2024-09-10,0,,NON_EVENT_DAY_20240827,NON_EVENT_DAY_20240827,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-28,2024-08-29,2024-09-11,0,,NON_EVENT_DAY_20240828,NON_EVENT_DAY_20240828,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-29,2024-08-30,2024-09-12,0,,NON_EVENT_DAY_20240829,NON_EVENT_DAY_20240829,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-08-30,2024-09-02,2024-09-13,1,BAD10_V2_EVENT_0050,BAD10_V2_EVENT_0050,BAD10_V2_EVENT_0050,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-02,2024-09-03,2024-09-18,0,,NON_EVENT_DAY_20240902,NON_EVENT_DAY_20240902,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-03,2024-09-04,2024-09-19,0,,NON_EVENT_DAY_20240903,NON_EVENT_DAY_20240903,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-04,2024-09-05,2024-09-20,0,,NON_EVENT_DAY_20240904,NON_EVENT_DAY_20240904,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-05,2024-09-06,2024-09-23,0,,NON_EVENT_DAY_20240905,NON_EVENT_DAY_20240905,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-06,2024-09-09,2024-09-24,0,,NON_EVENT_DAY_20240906,NON_EVENT_DAY_20240906,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-09,2024-09-10,2024-09-25,0,,NON_EVENT_DAY_20240909,NON_EVENT_DAY_20240909,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-10,2024-09-11,2024-09-26,0,,NON_EVENT_DAY_20240910,NON_EVENT_DAY_20240910,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-11,2024-09-12,2024-09-27,0,,NON_EVENT_DAY_20240911,NON_EVENT_DAY_20240911,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-12,2024-09-13,2024-09-30,0,,NON_EVENT_DAY_20240912,NON_EVENT_DAY_20240912,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-13,2024-09-18,2024-10-08,0,,NON_EVENT_DAY_20240913,NON_EVENT_DAY_20240913,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-18,2024-09-19,2024-10-09,0,,NON_EVENT_DAY_20240918,NON_EVENT_DAY_20240918,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-19,2024-09-20,2024-10-10,0,,NON_EVENT_DAY_20240919,NON_EVENT_DAY_20240919,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-20,2024-09-23,2024-10-11,0,,NON_EVENT_DAY_20240920,NON_EVENT_DAY_20240920,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-23,2024-09-24,2024-10-14,0,,NON_EVENT_DAY_20240923,NON_EVENT_DAY_20240923,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-24,2024-09-25,2024-10-15,0,,NON_EVENT_DAY_20240924,NON_EVENT_DAY_20240924,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-25,2024-09-26,2024-10-16,0,,NON_EVENT_DAY_20240925,NON_EVENT_DAY_20240925,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-26,2024-09-27,2024-10-17,0,,NON_EVENT_DAY_20240926,NON_EVENT_DAY_20240926,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-27,2024-09-30,2024-10-18,0,,NON_EVENT_DAY_20240927,NON_EVENT_DAY_20240927,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-09-30,2024-10-08,2024-10-21,1,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,CALENDAR_YEAR_2024,0.25,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-08,2024-10-09,2024-10-22,1,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,CALENDAR_YEAR_2024,0.25,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-09,2024-10-10,2024-10-23,1,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,CALENDAR_YEAR_2024,0.25,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-10,2024-10-11,2024-10-24,1,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,BAD10_V2_EVENT_0051,CALENDAR_YEAR_2024,0.25,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-11,2024-10-14,2024-10-25,0,,NON_EVENT_DAY_20241011,NON_EVENT_DAY_20241011,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-14,2024-10-15,2024-10-28,0,,NON_EVENT_DAY_20241014,NON_EVENT_DAY_20241014,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-15,2024-10-16,2024-10-29,0,,NON_EVENT_DAY_20241015,NON_EVENT_DAY_20241015,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-16,2024-10-17,2024-10-30,0,,NON_EVENT_DAY_20241016,NON_EVENT_DAY_20241016,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-17,2024-10-18,2024-10-31,0,,NON_EVENT_DAY_20241017,NON_EVENT_DAY_20241017,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-18,2024-10-21,2024-11-01,0,,NON_EVENT_DAY_20241018,NON_EVENT_DAY_20241018,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-21,2024-10-22,2024-11-04,0,,NON_EVENT_DAY_20241021,NON_EVENT_DAY_20241021,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-22,2024-10-23,2024-11-05,0,,NON_EVENT_DAY_20241022,NON_EVENT_DAY_20241022,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-23,2024-10-24,2024-11-06,0,,NON_EVENT_DAY_20241023,NON_EVENT_DAY_20241023,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-24,2024-10-25,2024-11-07,0,,NON_EVENT_DAY_20241024,NON_EVENT_DAY_20241024,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-25,2024-10-28,2024-11-08,0,,NON_EVENT_DAY_20241025,NON_EVENT_DAY_20241025,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-28,2024-10-29,2024-11-11,0,,NON_EVENT_DAY_20241028,NON_EVENT_DAY_20241028,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-29,2024-10-30,2024-11-12,0,,NON_EVENT_DAY_20241029,NON_EVENT_DAY_20241029,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-30,2024-10-31,2024-11-13,0,,NON_EVENT_DAY_20241030,NON_EVENT_DAY_20241030,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-10-31,2024-11-01,2024-11-14,0,,NON_EVENT_DAY_20241031,NON_EVENT_DAY_20241031,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-01,2024-11-04,2024-11-15,0,,NON_EVENT_DAY_20241101,NON_EVENT_DAY_20241101,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-04,2024-11-05,2024-11-18,0,,NON_EVENT_DAY_20241104,NON_EVENT_DAY_20241104,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-05,2024-11-06,2024-11-19,0,,NON_EVENT_DAY_20241105,NON_EVENT_DAY_20241105,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-06,2024-11-07,2024-11-20,0,,NON_EVENT_DAY_20241106,NON_EVENT_DAY_20241106,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-07,2024-11-08,2024-11-21,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-08,2024-11-11,2024-11-22,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-11,2024-11-12,2024-11-25,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-12,2024-11-13,2024-11-26,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-13,2024-11-14,2024-11-27,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-14,2024-11-15,2024-11-28,1,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,BAD10_V2_EVENT_0052,CALENDAR_YEAR_2024,0.16666666666666666,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-15,2024-11-18,2024-11-29,0,,NON_EVENT_DAY_20241115,NON_EVENT_DAY_20241115,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-18,2024-11-19,2024-12-02,0,,NON_EVENT_DAY_20241118,NON_EVENT_DAY_20241118,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-19,2024-11-20,2024-12-03,0,,NON_EVENT_DAY_20241119,NON_EVENT_DAY_20241119,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-20,2024-11-21,2024-12-04,0,,NON_EVENT_DAY_20241120,NON_EVENT_DAY_20241120,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-21,2024-11-22,2024-12-05,0,,NON_EVENT_DAY_20241121,NON_EVENT_DAY_20241121,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-22,2024-11-25,2024-12-06,0,,NON_EVENT_DAY_20241122,NON_EVENT_DAY_20241122,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-25,2024-11-26,2024-12-09,0,,NON_EVENT_DAY_20241125,NON_EVENT_DAY_20241125,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-26,2024-11-27,2024-12-10,0,,NON_EVENT_DAY_20241126,NON_EVENT_DAY_20241126,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-27,2024-11-28,2024-12-11,0,,NON_EVENT_DAY_20241127,NON_EVENT_DAY_20241127,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-28,2024-11-29,2024-12-12,0,,NON_EVENT_DAY_20241128,NON_EVENT_DAY_20241128,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-11-29,2024-12-02,2024-12-13,0,,NON_EVENT_DAY_20241129,NON_EVENT_DAY_20241129,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-02,2024-12-03,2024-12-16,0,,NON_EVENT_DAY_20241202,NON_EVENT_DAY_20241202,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-03,2024-12-04,2024-12-17,0,,NON_EVENT_DAY_20241203,NON_EVENT_DAY_20241203,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-04,2024-12-05,2024-12-18,0,,NON_EVENT_DAY_20241204,NON_EVENT_DAY_20241204,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-05,2024-12-06,2024-12-19,0,,NON_EVENT_DAY_20241205,NON_EVENT_DAY_20241205,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-06,2024-12-09,2024-12-20,0,,NON_EVENT_DAY_20241206,NON_EVENT_DAY_20241206,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-09,2024-12-10,2024-12-23,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-10,2024-12-11,2024-12-24,0,,NON_EVENT_DAY_20241210,NON_EVENT_DAY_20241210,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-11,2024-12-12,2024-12-25,0,,NON_EVENT_DAY_20241211,NON_EVENT_DAY_20241211,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-12,2024-12-13,2024-12-26,0,,NON_EVENT_DAY_20241212,NON_EVENT_DAY_20241212,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-13,2024-12-16,2024-12-27,0,,NON_EVENT_DAY_20241213,NON_EVENT_DAY_20241213,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-16,2024-12-17,2024-12-30,0,,NON_EVENT_DAY_20241216,NON_EVENT_DAY_20241216,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-17,2024-12-18,2024-12-31,0,,NON_EVENT_DAY_20241217,NON_EVENT_DAY_20241217,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-18,2024-12-19,2025-01-02,0,,NON_EVENT_DAY_20241218,NON_EVENT_DAY_20241218,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-19,2024-12-20,2025-01-03,0,,NON_EVENT_DAY_20241219,NON_EVENT_DAY_20241219,CALENDAR_YEAR_2024,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-20,2024-12-23,2025-01-06,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-23,2024-12-24,2025-01-07,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-24,2024-12-25,2025-01-08,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-25,2024-12-26,2025-01-09,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-26,2024-12-27,2025-01-10,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-27,2024-12-30,2025-01-13,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-30,2024-12-31,2025-01-14,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2024-12-31,2025-01-02,2025-01-15,1,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,BAD10_V2_EVENT_0053,CALENDAR_YEAR_2024,0.1111111111111111,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-02,2025-01-03,2025-01-16,0,,NON_EVENT_DAY_20250102,NON_EVENT_DAY_20250102,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-03,2025-01-06,2025-01-17,0,,NON_EVENT_DAY_20250103,NON_EVENT_DAY_20250103,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-06,2025-01-07,2025-01-20,0,,NON_EVENT_DAY_20250106,NON_EVENT_DAY_20250106,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-07,2025-01-08,2025-01-21,0,,NON_EVENT_DAY_20250107,NON_EVENT_DAY_20250107,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-08,2025-01-09,2025-01-22,0,,NON_EVENT_DAY_20250108,NON_EVENT_DAY_20250108,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-09,2025-01-10,2025-01-23,0,,NON_EVENT_DAY_20250109,NON_EVENT_DAY_20250109,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
2025-01-10,2025-01-13,2025-01-24,0,,NON_EVENT_DAY_20250110,NON_EVENT_DAY_20250110,CALENDAR_YEAR_2025,1.0,UNASSIGNED_PRE_MODEL_FREEZE
