date,wealth_close,reference_new_buy,reference_holding,reference_entry_wealth_open,reference_entry_date,reference_state,stage,target,price_upgrade,stage_status
2013-05-10,0.9886378391784282,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-13,0.9847440312257758,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-14,0.9703369418009622,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-15,0.975009511344145,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-16,0.9948679319026721,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-17,1.0120006868943425,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-20,1.0178413988233208,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-21,1.0178413988233208,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-22,1.0190095412091165,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-23,1.0081068789416898,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-24,1.0135582100754033,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-27,1.0112219253038117,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-28,1.0322484882481342,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-29,1.0287440610907472,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-30,1.0260183955238906,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-05-31,1.0143369716659336,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-06-03,1.0162838756422599,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-06-04,1.001487405422181,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-06-05,0.9987617398553242,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-06-06,0.9890272199736935,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
2013-06-07,0.9711157033914928,False,False,,,,,,False,NO_VIEW_OUTSIDE_DECISION_PERIOD
