fit_origin,cycle_id,state_rows,adjacent_pairs,pair_mean_cross_product,pair_mean_previous_square
2026-05-06,31,59,58,4.6955336399055535e-06,1.1092180188714293e-05
2026-05-06,32,59,58,0.00010617291439891512,0.00011446796640068707
2026-05-06,33,59,58,5.0270407067942945e-06,1.4163430012183537e-05
2026-05-06,34,12,11,9.629486142470469e-06,2.717973574333692e-05
2026-06-01,15,56,55,1.2197704915710774e-05,2.325810876925252e-05
2026-06-01,16,7,6,-6.581191022624587e-05,9.5450194662297e-05
2026-06-01,17,43,42,6.908220287404237e-05,0.00011665395205491969
2026-06-01,18,38,37,1.8116662206349676e-05,5.275111195566381e-05
2026-06-01,19,28,27,3.965586591421433e-07,5.878825049701258e-05
2026-06-01,20,42,41,-4.34943544216913e-06,7.24842123538771e-05
2026-06-01,21,59,58,8.579917260112367e-05,0.00011586704629149008
2026-06-01,22,33,32,7.779147705388552e-06,4.114061286253854e-05
2026-06-01,23,34,33,2.9820581946260965e-05,3.951426118782523e-05
2026-06-01,24,54,53,2.0472636281696232e-05,2.679669341186939e-05
2026-06-01,25,57,56,1.7814355060236637e-05,3.151659778007657e-05
2026-06-01,26,20,19,2.8853520648083924e-05,4.3432796356177596e-05
2026-06-01,27,59,58,2.916334124584794e-06,9.911802992421038e-06
2026-06-01,28,31,30,2.041939908089485e-05,2.4124733010396872e-05
2026-06-01,29,40,39,2.5800347436652596e-05,3.2357386007773416e-05
2026-06-01,30,5,4,-0.0004863730699223076,0.0014483590607087264
2026-06-01,31,59,58,4.6955336399055535e-06,1.1092180188714293e-05
2026-06-01,32,59,58,0.00010617291439891512,0.00011446796640068707
2026-06-01,33,59,58,5.0270407067942945e-06,1.4163430012183537e-05
2026-06-01,34,12,11,9.629486142470469e-06,2.717973574333692e-05
2026-07-01,15,56,55,1.2197704915710774e-05,2.325810876925252e-05
2026-07-01,16,7,6,-6.581191022624587e-05,9.5450194662297e-05
2026-07-01,17,43,42,6.908220287404237e-05,0.00011665395205491969
2026-07-01,18,38,37,1.8116662206349676e-05,5.275111195566381e-05
2026-07-01,19,28,27,3.965586591421433e-07,5.878825049701258e-05
2026-07-01,20,42,41,-4.34943544216913e-06,7.24842123538771e-05
2026-07-01,21,59,58,8.579917260112367e-05,0.00011586704629149008
2026-07-01,22,33,32,7.779147705388552e-06,4.114061286253854e-05
2026-07-01,23,34,33,2.9820581946260965e-05,3.951426118782523e-05
2026-07-01,24,54,53,2.0472636281696232e-05,2.679669341186939e-05
2026-07-01,25,57,56,1.7814355060236637e-05,3.151659778007657e-05
2026-07-01,26,20,19,2.8853520648083924e-05,4.3432796356177596e-05
2026-07-01,27,59,58,2.916334124584794e-06,9.911802992421038e-06
2026-07-01,28,31,30,2.041939908089485e-05,2.4124733010396872e-05
2026-07-01,29,40,39,2.5800347436652596e-05,3.2357386007773416e-05
2026-07-01,30,5,4,-0.0004863730699223076,0.0014483590607087264
2026-07-01,31,59,58,4.6955336399055535e-06,1.1092180188714293e-05
2026-07-01,32,59,58,0.00010617291439891512,0.00011446796640068707
2026-07-01,33,59,58,5.0270407067942945e-06,1.4163430012183537e-05
2026-07-01,34,12,11,9.629486142470469e-06,2.717973574333692e-05
2026-08-03,16,7,6,-6.480748920792193e-05,9.521634263285902e-05
2026-08-03,17,43,42,6.921136206071648e-05,0.00011663505700854083
2026-08-03,18,38,37,1.8338600268611062e-05,5.295972750003095e-05
2026-08-03,19,28,27,9.653381240743258e-08,5.8237462851082004e-05
2026-08-03,20,42,41,-5.013666593787693e-06,7.148009500793438e-05
2026-08-03,21,59,58,8.682756768443954e-05,0.00011728097834776547
2026-08-03,22,33,32,9.383023082968864e-06,4.2837315211336237e-05
2026-08-03,23,34,33,2.690150289187598e-05,3.639815930925994e-05
2026-08-03,24,54,53,1.857568713325481e-05,2.4720488409205756e-05
2026-08-03,25,57,56,1.6952093635640782e-05,3.064219426539175e-05
2026-08-03,26,20,19,2.7306937074020748e-05,4.126423639445217e-05
2026-08-03,27,59,58,2.9969517437869595e-06,9.999225632174757e-06
2026-08-03,28,31,30,1.9770849037585547e-05,2.3298605730698882e-05
2026-08-03,29,40,39,2.4579041622985196e-05,3.087490067283692e-05
2026-08-03,30,5,4,-0.000483269161118325,0.001458286167688006
2026-08-03,31,59,58,3.914088464536054e-06,1.0287957389054894e-05
2026-08-03,32,59,58,0.00011352484071243281,0.00012209057749611613
2026-08-03,33,59,58,5.853616784656773e-06,1.4711395949911573e-05
2026-08-03,34,12,11,8.322885363201594e-06,2.5201307942132783e-05
2026-08-03,35,51,50,1.466581550859982e-05,3.802501978314579e-05
