date,factor_status,window_start,window_observations,high_age_trading_days,low_age_trading_days,aroon_up,aroon_down,raw_entry,raw_exit
2019-10-24,AROON_TIME_FACTORS_AVAILABLE,2019-09-11,26,8.0,11.0,68.0,56.0,0,False
2019-10-25,AROON_TIME_FACTORS_AVAILABLE,2019-09-12,26,9.0,12.0,64.0,52.0,0,False
2019-10-28,AROON_TIME_FACTORS_AVAILABLE,2019-09-16,26,10.0,13.0,60.0,48.0,0,False
2019-10-29,AROON_TIME_FACTORS_AVAILABLE,2019-09-17,26,11.0,14.0,56.0,44.0,0,False
2019-10-30,AROON_TIME_FACTORS_AVAILABLE,2019-09-18,26,12.0,15.0,52.0,40.0,0,False
2019-10-31,AROON_TIME_FACTORS_AVAILABLE,2019-09-19,26,13.0,16.0,48.0,36.0,0,False
2019-11-01,AROON_TIME_FACTORS_AVAILABLE,2019-09-20,26,14.0,17.0,44.0,32.0,0,False
2019-11-04,AROON_TIME_FACTORS_AVAILABLE,2019-09-23,26,15.0,18.0,40.0,28.0,0,False
2019-11-05,AROON_TIME_FACTORS_AVAILABLE,2019-09-24,26,0.0,19.0,100.0,24.0,1,False
2019-11-06,AROON_TIME_FACTORS_AVAILABLE,2019-09-25,26,1.0,20.0,96.0,20.0,1,False
2019-11-07,AROON_TIME_FACTORS_AVAILABLE,2019-09-26,26,2.0,21.0,92.0,16.0,1,False
2019-11-08,AROON_TIME_FACTORS_AVAILABLE,2019-09-27,26,3.0,22.0,88.0,12.0,1,False
2019-11-11,AROON_TIME_FACTORS_AVAILABLE,2019-09-30,26,4.0,23.0,84.0,8.0,1,False
2019-11-12,AROON_TIME_FACTORS_AVAILABLE,2019-10-08,26,5.0,24.0,80.0,4.0,1,False
2019-11-13,AROON_TIME_FACTORS_AVAILABLE,2019-10-09,26,6.0,25.0,76.0,0.0,1,False
2019-11-14,AROON_TIME_FACTORS_AVAILABLE,2019-10-10,26,7.0,25.0,72.0,0.0,1,False
2019-11-15,AROON_TIME_FACTORS_AVAILABLE,2019-10-11,26,8.0,15.0,68.0,40.0,0,False
2019-11-18,AROON_TIME_FACTORS_AVAILABLE,2019-10-14,26,9.0,16.0,64.0,36.0,0,False
2019-11-19,AROON_TIME_FACTORS_AVAILABLE,2019-10-15,26,10.0,17.0,60.0,32.0,0,False
2019-11-20,AROON_TIME_FACTORS_AVAILABLE,2019-10-16,26,11.0,18.0,56.0,28.0,0,False
2019-11-21,AROON_TIME_FACTORS_AVAILABLE,2019-10-17,26,12.0,19.0,52.0,24.0,0,False
2019-11-22,AROON_TIME_FACTORS_AVAILABLE,2019-10-18,26,13.0,0.0,48.0,100.0,0,True
2019-11-25,AROON_TIME_FACTORS_AVAILABLE,2019-10-21,26,14.0,1.0,44.0,96.0,0,True
2019-11-26,AROON_TIME_FACTORS_AVAILABLE,2019-10-22,26,15.0,2.0,40.0,92.0,0,True
2019-11-27,AROON_TIME_FACTORS_AVAILABLE,2019-10-23,26,16.0,3.0,36.0,88.0,0,True
2019-11-28,AROON_TIME_FACTORS_AVAILABLE,2019-10-24,26,17.0,4.0,32.0,84.0,0,True
2019-11-29,AROON_TIME_FACTORS_AVAILABLE,2019-10-25,26,18.0,0.0,28.0,100.0,0,True
2019-12-02,AROON_TIME_FACTORS_AVAILABLE,2019-10-28,26,19.0,1.0,24.0,96.0,0,True
2019-12-03,AROON_TIME_FACTORS_AVAILABLE,2019-10-29,26,20.0,2.0,20.0,92.0,0,True
2019-12-04,AROON_TIME_FACTORS_AVAILABLE,2019-10-30,26,21.0,3.0,16.0,88.0,0,True
2019-12-05,AROON_TIME_FACTORS_AVAILABLE,2019-10-31,26,22.0,4.0,12.0,84.0,0,True
2019-12-06,AROON_TIME_FACTORS_AVAILABLE,2019-11-01,26,23.0,5.0,8.0,80.0,0,True
2019-12-09,AROON_TIME_FACTORS_AVAILABLE,2019-11-04,26,24.0,6.0,4.0,76.0,0,True
2019-12-10,AROON_TIME_FACTORS_AVAILABLE,2019-11-05,26,25.0,7.0,0.0,72.0,0,True
2019-12-11,AROON_TIME_FACTORS_AVAILABLE,2019-11-06,26,23.0,8.0,8.0,68.0,0,True
2019-12-12,AROON_TIME_FACTORS_AVAILABLE,2019-11-07,26,24.0,9.0,4.0,64.0,0,True
2019-12-13,AROON_TIME_FACTORS_AVAILABLE,2019-11-08,26,25.0,10.0,0.0,60.0,0,True
2019-12-16,AROON_TIME_FACTORS_AVAILABLE,2019-11-11,26,0.0,11.0,100.0,56.0,0,False
2019-12-17,AROON_TIME_FACTORS_AVAILABLE,2019-11-12,26,0.0,12.0,100.0,52.0,0,False
2019-12-18,AROON_TIME_FACTORS_AVAILABLE,2019-11-13,26,1.0,13.0,96.0,48.0,0,False
2019-12-19,AROON_TIME_FACTORS_AVAILABLE,2019-11-14,26,2.0,14.0,92.0,44.0,0,False
2019-12-20,AROON_TIME_FACTORS_AVAILABLE,2019-11-15,26,3.0,15.0,88.0,40.0,0,False
2019-12-23,AROON_TIME_FACTORS_AVAILABLE,2019-11-18,26,4.0,16.0,84.0,36.0,0,False
2019-12-24,AROON_TIME_FACTORS_AVAILABLE,2019-11-19,26,5.0,17.0,80.0,32.0,0,False
2019-12-25,AROON_TIME_FACTORS_AVAILABLE,2019-11-20,26,6.0,18.0,76.0,28.0,1,False
2019-12-26,AROON_TIME_FACTORS_AVAILABLE,2019-11-21,26,7.0,19.0,72.0,24.0,1,False
2019-12-27,AROON_TIME_FACTORS_AVAILABLE,2019-11-22,26,0.0,20.0,100.0,20.0,1,False
2019-12-30,AROON_TIME_FACTORS_AVAILABLE,2019-11-25,26,0.0,21.0,100.0,16.0,1,False
2019-12-31,AROON_TIME_FACTORS_AVAILABLE,2019-11-26,26,0.0,22.0,100.0,12.0,1,False
2020-01-02,AROON_TIME_FACTORS_AVAILABLE,2019-11-27,26,0.0,23.0,100.0,8.0,1,False
2020-01-03,AROON_TIME_FACTORS_AVAILABLE,2019-11-28,26,1.0,24.0,96.0,4.0,1,False
2020-01-06,AROON_TIME_FACTORS_AVAILABLE,2019-11-29,26,2.0,25.0,92.0,0.0,1,False
2020-01-07,AROON_TIME_FACTORS_AVAILABLE,2019-12-02,26,3.0,24.0,88.0,4.0,1,False
2020-01-08,AROON_TIME_FACTORS_AVAILABLE,2019-12-03,26,4.0,25.0,84.0,0.0,1,False
2020-01-09,AROON_TIME_FACTORS_AVAILABLE,2019-12-04,26,5.0,25.0,80.0,0.0,1,False
2020-01-10,AROON_TIME_FACTORS_AVAILABLE,2019-12-05,26,0.0,25.0,100.0,0.0,1,False
2020-01-13,AROON_TIME_FACTORS_AVAILABLE,2019-12-06,26,0.0,25.0,100.0,0.0,1,False
2020-01-14,AROON_TIME_FACTORS_AVAILABLE,2019-12-09,26,0.0,24.0,100.0,4.0,1,False
2020-01-15,AROON_TIME_FACTORS_AVAILABLE,2019-12-10,26,1.0,25.0,96.0,0.0,1,False
2020-01-16,AROON_TIME_FACTORS_AVAILABLE,2019-12-11,26,2.0,25.0,92.0,0.0,1,False
2020-01-17,AROON_TIME_FACTORS_AVAILABLE,2019-12-12,26,3.0,25.0,88.0,0.0,1,False
2020-01-20,AROON_TIME_FACTORS_AVAILABLE,2019-12-13,26,4.0,25.0,84.0,0.0,1,False
2020-01-21,AROON_TIME_FACTORS_AVAILABLE,2019-12-16,26,5.0,25.0,80.0,0.0,1,False
2020-01-22,AROON_TIME_FACTORS_AVAILABLE,2019-12-17,26,6.0,21.0,76.0,16.0,1,False
2020-01-23,AROON_TIME_FACTORS_AVAILABLE,2019-12-18,26,7.0,0.0,72.0,100.0,0,True
2020-02-03,AROON_TIME_FACTORS_AVAILABLE,2019-12-19,26,8.0,0.0,68.0,100.0,0,True
2020-02-04,AROON_TIME_FACTORS_AVAILABLE,2019-12-20,26,9.0,1.0,64.0,96.0,0,True
2020-02-05,AROON_TIME_FACTORS_AVAILABLE,2019-12-23,26,10.0,2.0,60.0,92.0,0,True
2020-02-06,AROON_TIME_FACTORS_AVAILABLE,2019-12-24,26,11.0,3.0,56.0,88.0,0,True
2020-02-07,AROON_TIME_FACTORS_AVAILABLE,2019-12-25,26,12.0,4.0,52.0,84.0,0,True
2020-02-10,AROON_TIME_FACTORS_AVAILABLE,2019-12-26,26,13.0,5.0,48.0,80.0,0,True
2020-02-11,AROON_TIME_FACTORS_AVAILABLE,2019-12-27,26,14.0,6.0,44.0,76.0,0,True
2020-02-12,AROON_TIME_FACTORS_AVAILABLE,2019-12-30,26,15.0,7.0,40.0,72.0,0,True
2020-02-13,AROON_TIME_FACTORS_AVAILABLE,2019-12-31,26,16.0,8.0,36.0,68.0,0,True
2020-02-14,AROON_TIME_FACTORS_AVAILABLE,2020-01-02,26,17.0,9.0,32.0,64.0,0,True
2020-02-17,AROON_TIME_FACTORS_AVAILABLE,2020-01-03,26,18.0,10.0,28.0,60.0,0,True
2020-02-18,AROON_TIME_FACTORS_AVAILABLE,2020-01-06,26,19.0,11.0,24.0,56.0,0,True
2020-02-19,AROON_TIME_FACTORS_AVAILABLE,2020-01-07,26,20.0,12.0,20.0,52.0,0,True
2020-02-20,AROON_TIME_FACTORS_AVAILABLE,2020-01-08,26,21.0,13.0,16.0,48.0,0,True
2020-02-21,AROON_TIME_FACTORS_AVAILABLE,2020-01-09,26,22.0,14.0,12.0,44.0,0,True
2020-02-24,AROON_TIME_FACTORS_AVAILABLE,2020-01-10,26,23.0,15.0,8.0,40.0,0,True
2020-02-25,AROON_TIME_FACTORS_AVAILABLE,2020-01-13,26,24.0,16.0,4.0,36.0,0,True
2020-02-26,AROON_TIME_FACTORS_AVAILABLE,2020-01-14,26,25.0,17.0,0.0,32.0,0,True
2020-02-27,AROON_TIME_FACTORS_AVAILABLE,2020-01-15,26,25.0,18.0,0.0,28.0,0,True
2020-02-28,AROON_TIME_FACTORS_AVAILABLE,2020-01-16,26,23.0,19.0,8.0,24.0,0,True
2020-03-02,AROON_TIME_FACTORS_AVAILABLE,2020-01-17,26,24.0,20.0,4.0,20.0,0,True
2020-03-03,AROON_TIME_FACTORS_AVAILABLE,2020-01-20,26,25.0,21.0,0.0,16.0,0,True
2020-03-04,AROON_TIME_FACTORS_AVAILABLE,2020-01-21,26,8.0,22.0,68.0,12.0,0,False
2020-03-05,AROON_TIME_FACTORS_AVAILABLE,2020-01-22,26,0.0,23.0,100.0,8.0,1,False
2020-03-06,AROON_TIME_FACTORS_AVAILABLE,2020-01-23,26,1.0,24.0,96.0,4.0,1,False
2020-03-09,AROON_TIME_FACTORS_AVAILABLE,2020-02-03,26,2.0,25.0,92.0,0.0,1,False
2020-03-10,AROON_TIME_FACTORS_AVAILABLE,2020-02-04,26,3.0,25.0,88.0,0.0,1,False
2020-03-11,AROON_TIME_FACTORS_AVAILABLE,2020-02-05,26,4.0,25.0,84.0,0.0,1,False
2020-03-12,AROON_TIME_FACTORS_AVAILABLE,2020-02-06,26,5.0,25.0,80.0,0.0,1,False
2020-03-13,AROON_TIME_FACTORS_AVAILABLE,2020-02-07,26,6.0,0.0,76.0,100.0,0,True
2020-03-16,AROON_TIME_FACTORS_AVAILABLE,2020-02-10,26,7.0,0.0,72.0,100.0,0,True
2020-03-17,AROON_TIME_FACTORS_AVAILABLE,2020-02-11,26,8.0,0.0,68.0,100.0,0,True
2020-03-18,AROON_TIME_FACTORS_AVAILABLE,2020-02-12,26,9.0,1.0,64.0,96.0,0,True
2020-03-19,AROON_TIME_FACTORS_AVAILABLE,2020-02-13,26,10.0,0.0,60.0,100.0,0,True
2020-03-20,AROON_TIME_FACTORS_AVAILABLE,2020-02-14,26,11.0,1.0,56.0,96.0,0,True
2020-03-23,AROON_TIME_FACTORS_AVAILABLE,2020-02-17,26,12.0,2.0,52.0,92.0,0,True
2020-03-24,AROON_TIME_FACTORS_AVAILABLE,2020-02-18,26,13.0,3.0,48.0,88.0,0,True
2020-03-25,AROON_TIME_FACTORS_AVAILABLE,2020-02-19,26,14.0,4.0,44.0,84.0,0,True
2020-03-26,AROON_TIME_FACTORS_AVAILABLE,2020-02-20,26,15.0,5.0,40.0,80.0,0,True
2020-03-27,AROON_TIME_FACTORS_AVAILABLE,2020-02-21,26,16.0,6.0,36.0,76.0,0,True
2020-03-30,AROON_TIME_FACTORS_AVAILABLE,2020-02-24,26,17.0,7.0,32.0,72.0,0,True
2020-03-31,AROON_TIME_FACTORS_AVAILABLE,2020-02-25,26,18.0,8.0,28.0,68.0,0,True
2020-04-01,AROON_TIME_FACTORS_AVAILABLE,2020-02-26,26,19.0,9.0,24.0,64.0,0,True
2020-04-02,AROON_TIME_FACTORS_AVAILABLE,2020-02-27,26,20.0,10.0,20.0,60.0,0,True
2020-04-03,AROON_TIME_FACTORS_AVAILABLE,2020-02-28,26,21.0,11.0,16.0,56.0,0,True
2020-04-07,AROON_TIME_FACTORS_AVAILABLE,2020-03-02,26,22.0,12.0,12.0,52.0,0,True
2020-04-08,AROON_TIME_FACTORS_AVAILABLE,2020-03-03,26,23.0,13.0,8.0,48.0,0,True
2020-04-09,AROON_TIME_FACTORS_AVAILABLE,2020-03-04,26,24.0,14.0,4.0,44.0,0,True
2020-04-10,AROON_TIME_FACTORS_AVAILABLE,2020-03-05,26,25.0,15.0,0.0,40.0,0,True
2020-04-13,AROON_TIME_FACTORS_AVAILABLE,2020-03-06,26,25.0,16.0,0.0,36.0,0,True
2020-04-14,AROON_TIME_FACTORS_AVAILABLE,2020-03-09,26,24.0,17.0,4.0,32.0,0,True
2020-04-15,AROON_TIME_FACTORS_AVAILABLE,2020-03-10,26,25.0,18.0,0.0,28.0,0,True
2020-04-16,AROON_TIME_FACTORS_AVAILABLE,2020-03-11,26,25.0,19.0,0.0,24.0,0,True
2020-04-17,AROON_TIME_FACTORS_AVAILABLE,2020-03-12,26,25.0,20.0,0.0,20.0,0,True
2020-04-20,AROON_TIME_FACTORS_AVAILABLE,2020-03-13,26,25.0,21.0,0.0,16.0,0,True
2020-04-21,AROON_TIME_FACTORS_AVAILABLE,2020-03-16,26,25.0,22.0,0.0,12.0,0,True
2020-04-22,AROON_TIME_FACTORS_AVAILABLE,2020-03-17,26,3.0,23.0,88.0,8.0,1,False
2020-04-23,AROON_TIME_FACTORS_AVAILABLE,2020-03-18,26,4.0,24.0,84.0,4.0,1,False
2020-04-24,AROON_TIME_FACTORS_AVAILABLE,2020-03-19,26,5.0,25.0,80.0,0.0,1,False
2020-04-27,AROON_TIME_FACTORS_AVAILABLE,2020-03-20,26,6.0,24.0,76.0,4.0,1,False
2020-04-28,AROON_TIME_FACTORS_AVAILABLE,2020-03-23,26,7.0,25.0,72.0,0.0,1,False
2020-04-29,AROON_TIME_FACTORS_AVAILABLE,2020-03-24,26,0.0,25.0,100.0,0.0,1,False
2020-04-30,AROON_TIME_FACTORS_AVAILABLE,2020-03-25,26,0.0,22.0,100.0,12.0,1,False
2020-05-06,AROON_TIME_FACTORS_AVAILABLE,2020-03-26,26,0.0,23.0,100.0,8.0,1,False
2020-05-07,AROON_TIME_FACTORS_AVAILABLE,2020-03-27,26,1.0,24.0,96.0,4.0,1,False
2020-05-08,AROON_TIME_FACTORS_AVAILABLE,2020-03-30,26,0.0,25.0,100.0,0.0,1,False
2020-05-11,AROON_TIME_FACTORS_AVAILABLE,2020-03-31,26,0.0,23.0,100.0,8.0,1,False
2020-05-12,AROON_TIME_FACTORS_AVAILABLE,2020-04-01,26,1.0,24.0,96.0,4.0,1,False
2020-05-13,AROON_TIME_FACTORS_AVAILABLE,2020-04-02,26,2.0,25.0,92.0,0.0,1,False
2020-05-14,AROON_TIME_FACTORS_AVAILABLE,2020-04-03,26,3.0,25.0,88.0,0.0,1,False
2020-05-15,AROON_TIME_FACTORS_AVAILABLE,2020-04-07,26,4.0,21.0,84.0,16.0,1,False
2020-05-18,AROON_TIME_FACTORS_AVAILABLE,2020-04-08,26,5.0,22.0,80.0,12.0,1,False
2020-05-19,AROON_TIME_FACTORS_AVAILABLE,2020-04-09,26,6.0,23.0,76.0,8.0,1,False
2020-05-20,AROON_TIME_FACTORS_AVAILABLE,2020-04-10,26,7.0,24.0,72.0,4.0,1,False
2020-05-21,AROON_TIME_FACTORS_AVAILABLE,2020-04-13,26,8.0,25.0,68.0,0.0,0,False
2020-05-22,AROON_TIME_FACTORS_AVAILABLE,2020-04-14,26,9.0,25.0,64.0,0.0,0,False
2020-05-25,AROON_TIME_FACTORS_AVAILABLE,2020-04-15,26,10.0,16.0,60.0,36.0,0,False
2020-05-26,AROON_TIME_FACTORS_AVAILABLE,2020-04-16,26,11.0,17.0,56.0,32.0,0,False
2020-05-27,AROON_TIME_FACTORS_AVAILABLE,2020-04-17,26,12.0,18.0,52.0,28.0,0,False
2020-05-28,AROON_TIME_FACTORS_AVAILABLE,2020-04-20,26,13.0,19.0,48.0,24.0,0,False
2020-05-29,AROON_TIME_FACTORS_AVAILABLE,2020-04-21,26,14.0,20.0,44.0,20.0,0,False
2020-06-01,AROON_TIME_FACTORS_AVAILABLE,2020-04-22,26,15.0,21.0,40.0,16.0,0,False
2020-06-02,AROON_TIME_FACTORS_AVAILABLE,2020-04-23,26,16.0,22.0,36.0,12.0,0,False
2020-06-03,AROON_TIME_FACTORS_AVAILABLE,2020-04-24,26,0.0,23.0,100.0,8.0,1,False
2020-06-04,AROON_TIME_FACTORS_AVAILABLE,2020-04-27,26,1.0,24.0,96.0,4.0,1,False
2020-06-05,AROON_TIME_FACTORS_AVAILABLE,2020-04-28,26,2.0,25.0,92.0,0.0,1,False
2020-06-08,AROON_TIME_FACTORS_AVAILABLE,2020-04-29,26,0.0,10.0,100.0,60.0,0,False
2020-06-09,AROON_TIME_FACTORS_AVAILABLE,2020-04-30,26,0.0,11.0,100.0,56.0,0,False
2020-06-10,AROON_TIME_FACTORS_AVAILABLE,2020-05-06,26,1.0,12.0,96.0,52.0,0,False
2020-06-11,AROON_TIME_FACTORS_AVAILABLE,2020-05-07,26,0.0,13.0,100.0,48.0,0,False
2020-06-12,AROON_TIME_FACTORS_AVAILABLE,2020-05-08,26,1.0,14.0,96.0,44.0,0,False
2020-06-15,AROON_TIME_FACTORS_AVAILABLE,2020-05-11,26,2.0,15.0,92.0,40.0,0,False
2020-06-16,AROON_TIME_FACTORS_AVAILABLE,2020-05-12,26,3.0,16.0,88.0,36.0,0,False
2020-06-17,AROON_TIME_FACTORS_AVAILABLE,2020-05-13,26,4.0,17.0,84.0,32.0,0,False
2020-06-18,AROON_TIME_FACTORS_AVAILABLE,2020-05-14,26,0.0,18.0,100.0,28.0,1,False
2020-06-19,AROON_TIME_FACTORS_AVAILABLE,2020-05-15,26,0.0,19.0,100.0,24.0,1,False
2020-06-22,AROON_TIME_FACTORS_AVAILABLE,2020-05-18,26,0.0,20.0,100.0,20.0,1,False
2020-06-23,AROON_TIME_FACTORS_AVAILABLE,2020-05-19,26,1.0,21.0,96.0,16.0,1,False
2020-06-24,AROON_TIME_FACTORS_AVAILABLE,2020-05-20,26,0.0,22.0,100.0,12.0,1,False
2020-06-29,AROON_TIME_FACTORS_AVAILABLE,2020-05-21,26,1.0,23.0,96.0,8.0,1,False
2020-06-30,AROON_TIME_FACTORS_AVAILABLE,2020-05-22,26,0.0,24.0,100.0,4.0,1,False
2020-07-01,AROON_TIME_FACTORS_AVAILABLE,2020-05-25,26,0.0,25.0,100.0,0.0,1,False
2020-07-02,AROON_TIME_FACTORS_AVAILABLE,2020-05-26,26,0.0,23.0,100.0,8.0,1,False
2020-07-03,AROON_TIME_FACTORS_AVAILABLE,2020-05-27,26,0.0,24.0,100.0,4.0,1,False
2020-07-06,AROON_TIME_FACTORS_AVAILABLE,2020-05-28,26,0.0,25.0,100.0,0.0,1,False
2020-07-07,AROON_TIME_FACTORS_AVAILABLE,2020-05-29,26,0.0,25.0,100.0,0.0,1,False
2020-07-08,AROON_TIME_FACTORS_AVAILABLE,2020-06-01,26,1.0,25.0,96.0,0.0,1,False
2020-07-09,AROON_TIME_FACTORS_AVAILABLE,2020-06-02,26,0.0,17.0,100.0,32.0,0,False
2020-07-10,AROON_TIME_FACTORS_AVAILABLE,2020-06-03,26,1.0,18.0,96.0,28.0,1,False
2020-07-13,AROON_TIME_FACTORS_AVAILABLE,2020-06-04,26,0.0,19.0,100.0,24.0,1,False
2020-07-14,AROON_TIME_FACTORS_AVAILABLE,2020-06-05,26,1.0,20.0,96.0,20.0,1,False
2020-07-15,AROON_TIME_FACTORS_AVAILABLE,2020-06-08,26,2.0,21.0,92.0,16.0,1,False
2020-07-16,AROON_TIME_FACTORS_AVAILABLE,2020-06-09,26,3.0,22.0,88.0,12.0,1,False
2020-07-17,AROON_TIME_FACTORS_AVAILABLE,2020-06-10,26,4.0,23.0,84.0,8.0,1,False
2020-07-20,AROON_TIME_FACTORS_AVAILABLE,2020-06-11,26,5.0,24.0,80.0,4.0,1,False
2020-07-21,AROON_TIME_FACTORS_AVAILABLE,2020-06-12,26,6.0,25.0,76.0,0.0,1,False
2020-07-22,AROON_TIME_FACTORS_AVAILABLE,2020-06-15,26,7.0,25.0,72.0,0.0,1,False
2020-07-23,AROON_TIME_FACTORS_AVAILABLE,2020-06-16,26,8.0,25.0,68.0,0.0,0,False
2020-07-24,AROON_TIME_FACTORS_AVAILABLE,2020-06-17,26,9.0,25.0,64.0,0.0,0,False
2020-07-27,AROON_TIME_FACTORS_AVAILABLE,2020-06-18,26,10.0,25.0,60.0,0.0,0,False
2020-07-28,AROON_TIME_FACTORS_AVAILABLE,2020-06-19,26,11.0,25.0,56.0,0.0,0,False
2020-07-29,AROON_TIME_FACTORS_AVAILABLE,2020-06-22,26,12.0,24.0,52.0,4.0,0,False
2020-07-30,AROON_TIME_FACTORS_AVAILABLE,2020-06-23,26,13.0,25.0,48.0,0.0,0,False
2020-07-31,AROON_TIME_FACTORS_AVAILABLE,2020-06-24,26,14.0,24.0,44.0,4.0,0,False
2020-08-03,AROON_TIME_FACTORS_AVAILABLE,2020-06-29,26,15.0,25.0,40.0,0.0,0,False
2020-08-04,AROON_TIME_FACTORS_AVAILABLE,2020-06-30,26,16.0,25.0,36.0,0.0,0,False
2020-08-05,AROON_TIME_FACTORS_AVAILABLE,2020-07-01,26,17.0,25.0,32.0,0.0,0,False
2020-08-06,AROON_TIME_FACTORS_AVAILABLE,2020-07-02,26,18.0,25.0,28.0,0.0,0,False
2020-08-07,AROON_TIME_FACTORS_AVAILABLE,2020-07-03,26,19.0,25.0,24.0,0.0,0,False
2020-08-10,AROON_TIME_FACTORS_AVAILABLE,2020-07-06,26,20.0,25.0,20.0,0.0,0,False
2020-08-11,AROON_TIME_FACTORS_AVAILABLE,2020-07-07,26,21.0,12.0,16.0,52.0,0,True
2020-08-12,AROON_TIME_FACTORS_AVAILABLE,2020-07-08,26,22.0,13.0,12.0,48.0,0,True
2020-08-13,AROON_TIME_FACTORS_AVAILABLE,2020-07-09,26,23.0,14.0,8.0,44.0,0,True
2020-08-14,AROON_TIME_FACTORS_AVAILABLE,2020-07-10,26,24.0,15.0,4.0,40.0,0,True
2020-08-17,AROON_TIME_FACTORS_AVAILABLE,2020-07-13,26,25.0,16.0,0.0,36.0,0,True
2020-08-18,AROON_TIME_FACTORS_AVAILABLE,2020-07-14,26,1.0,17.0,96.0,32.0,0,False
2020-08-19,AROON_TIME_FACTORS_AVAILABLE,2020-07-15,26,2.0,18.0,92.0,28.0,1,False
2020-08-20,AROON_TIME_FACTORS_AVAILABLE,2020-07-16,26,3.0,19.0,88.0,24.0,1,False
2020-08-21,AROON_TIME_FACTORS_AVAILABLE,2020-07-17,26,4.0,20.0,84.0,20.0,1,False
2020-08-24,AROON_TIME_FACTORS_AVAILABLE,2020-07-20,26,5.0,21.0,80.0,16.0,1,False
2020-08-25,AROON_TIME_FACTORS_AVAILABLE,2020-07-21,26,6.0,22.0,76.0,12.0,1,False
2020-08-26,AROON_TIME_FACTORS_AVAILABLE,2020-07-22,26,7.0,23.0,72.0,8.0,1,False
2020-08-27,AROON_TIME_FACTORS_AVAILABLE,2020-07-23,26,8.0,24.0,68.0,4.0,0,False
2020-08-28,AROON_TIME_FACTORS_AVAILABLE,2020-07-24,26,0.0,25.0,100.0,0.0,1,False
2020-08-31,AROON_TIME_FACTORS_AVAILABLE,2020-07-27,26,0.0,25.0,100.0,0.0,1,False
2020-09-01,AROON_TIME_FACTORS_AVAILABLE,2020-07-28,26,1.0,25.0,96.0,0.0,1,False
2020-09-02,AROON_TIME_FACTORS_AVAILABLE,2020-07-29,26,2.0,25.0,92.0,0.0,1,False
2020-09-03,AROON_TIME_FACTORS_AVAILABLE,2020-07-30,26,3.0,16.0,88.0,36.0,0,False
2020-09-04,AROON_TIME_FACTORS_AVAILABLE,2020-07-31,26,4.0,17.0,84.0,32.0,0,False
2020-09-07,AROON_TIME_FACTORS_AVAILABLE,2020-08-03,26,5.0,18.0,80.0,28.0,1,False
2020-09-08,AROON_TIME_FACTORS_AVAILABLE,2020-08-04,26,6.0,19.0,76.0,24.0,1,False
2020-09-09,AROON_TIME_FACTORS_AVAILABLE,2020-08-05,26,7.0,0.0,72.0,100.0,0,True
2020-09-10,AROON_TIME_FACTORS_AVAILABLE,2020-08-06,26,8.0,1.0,68.0,96.0,0,True
2020-09-11,AROON_TIME_FACTORS_AVAILABLE,2020-08-07,26,9.0,2.0,64.0,92.0,0,True
2020-09-14,AROON_TIME_FACTORS_AVAILABLE,2020-08-10,26,10.0,3.0,60.0,88.0,0,True
2020-09-15,AROON_TIME_FACTORS_AVAILABLE,2020-08-11,26,11.0,4.0,56.0,84.0,0,True
2020-09-16,AROON_TIME_FACTORS_AVAILABLE,2020-08-12,26,12.0,5.0,52.0,80.0,0,True
2020-09-17,AROON_TIME_FACTORS_AVAILABLE,2020-08-13,26,13.0,6.0,48.0,76.0,0,True
2020-09-18,AROON_TIME_FACTORS_AVAILABLE,2020-08-14,26,14.0,7.0,44.0,72.0,0,True
2020-09-21,AROON_TIME_FACTORS_AVAILABLE,2020-08-17,26,15.0,8.0,40.0,68.0,0,True
2020-09-22,AROON_TIME_FACTORS_AVAILABLE,2020-08-18,26,16.0,9.0,36.0,64.0,0,True
2020-09-23,AROON_TIME_FACTORS_AVAILABLE,2020-08-19,26,17.0,10.0,32.0,60.0,0,True
2020-09-24,AROON_TIME_FACTORS_AVAILABLE,2020-08-20,26,18.0,11.0,28.0,56.0,0,True
2020-09-25,AROON_TIME_FACTORS_AVAILABLE,2020-08-21,26,19.0,12.0,24.0,52.0,0,True
2020-09-28,AROON_TIME_FACTORS_AVAILABLE,2020-08-24,26,20.0,13.0,20.0,48.0,0,True
2020-09-29,AROON_TIME_FACTORS_AVAILABLE,2020-08-25,26,21.0,14.0,16.0,44.0,0,True
2020-09-30,AROON_TIME_FACTORS_AVAILABLE,2020-08-26,26,22.0,15.0,12.0,40.0,0,True
2020-10-09,AROON_TIME_FACTORS_AVAILABLE,2020-08-27,26,23.0,16.0,8.0,36.0,0,True
2020-10-12,AROON_TIME_FACTORS_AVAILABLE,2020-08-28,26,24.0,17.0,4.0,32.0,0,True
2020-10-13,AROON_TIME_FACTORS_AVAILABLE,2020-08-31,26,25.0,18.0,0.0,28.0,0,True
2020-10-14,AROON_TIME_FACTORS_AVAILABLE,2020-09-01,26,23.0,19.0,8.0,24.0,0,True
2020-10-15,AROON_TIME_FACTORS_AVAILABLE,2020-09-02,26,24.0,20.0,4.0,20.0,0,True
2020-10-16,AROON_TIME_FACTORS_AVAILABLE,2020-09-03,26,25.0,21.0,0.0,16.0,0,True
2020-10-19,AROON_TIME_FACTORS_AVAILABLE,2020-09-04,26,0.0,22.0,100.0,12.0,1,False
2020-10-20,AROON_TIME_FACTORS_AVAILABLE,2020-09-07,26,1.0,23.0,96.0,8.0,1,False
