model,period,cost,origin,source_target,normal_requested_quantity,own_shares,observed_daily_return,return_floor
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-04-16,0.99912050438359,300,79900,0.002337055310309033,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-04-17,0.9991211846879399,300,79900,0.0007772020725389517,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-04-18,0.9991234447874953,300,79900,0.0025886616619208436,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-04-21,0.9991238954131212,300,79900,0.0005163955589981839,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-05-30,0.22666546741243496,17800,0,-0.0017650025214321907,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-03,0.2264590321497716,17800,0,-0.0005051780752716173,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-04,0.24830845603362173,19400,0,0.004296183977761103,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-05,0.4252347946151936,33200,0,0.0025163563160544022,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-06,0.42552199727215245,33200,0,0.0005020080321285203,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-09,0.5191540819943731,40400,0,0.002257902659307476,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-10,0.2870715529763843,22500,0,-0.005757196495619565,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-11,0.6007925421327275,46700,0,0.008056394763343189,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-12,0.6008794595517032,46700,0,0.0004995004995007601,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-13,0.4476621628777401,35000,0,-0.00649026460309543,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-16,0.5616624160779415,43800,0,0.002512562814070307,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-17,0.4244955226377856,33100,0,-0.00025062656641616776,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-18,0.4153132901510821,33100,0,0.0007520681875157198,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-19,0.39807830217547935,32000,0,-0.007940573770491732,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-20,0.03626700211085213,2900,0,0.0012909888974954598,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-23,0.3328348854544628,26600,0,0.0033522434244455113,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-26,0.9961278127763389,26100,52300,-0.0037490627343164107,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-27,0.9869031310900088,25500,52300,-0.005770195684897228,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-06-30,0.9869647383931806,25400,52300,0.004794347716376546,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-01,0.9869840730918704,25300,52300,0.0015067805123052391,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-02,0.986996931056874,25300,52300,0.0010030090270811698,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-03,0.9870703741361818,25200,52300,0.005761523046092121,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-04,0.9871241271333298,25100,52300,0.004234122042341415,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-07,0.9870671982147767,25200,52300,-0.004464285714285698,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-08,0.98717431149449,25000,52300,0.008470353761833582,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-09,0.9871649317470432,25000,52300,-0.0007411067193676679,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-10,0.9872272055064001,24900,52300,0.004944375772558907,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-11,0.9872704387976692,24800,52300,0.0034440344403441348,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-14,0.9872673604139358,24800,52300,-0.00024515812699177353,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-15,0.9872673604139358,24800,52300,0.0,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-16,0.9872395878128032,24800,52300,-0.002206964198136374,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-17,0.9873408330531244,24600,52300,0.00811010076185803,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-18,0.9874314899576758,24500,52300,0.00731350560702082,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-07-21,0.9875060513675153,24300,52300,0.006050338818973877,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-09-04,0.9990548063994346,73100,0,-0.020444053638162263,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-11-25,0.024952750739465294,1700,0,0.008777704630239302,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-11-26,0.025058048189847405,1700,0,0.006308462040461205,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-11-27,0.025047235088496395,1700,0,-0.0008646779074795719,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-11-28,0.02508234343649901,1700,0,0.0028126352228472484,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-18,0.7655062022845706,54300,0,-0.006597148329431701,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-19,0.9652457615344248,68100,0,0.00428449014567267,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-22,0.9652952048475061,67500,0,0.008959044368600733,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-23,0.9653517607601804,67400,0,0.0021141649048626032,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-24,0.9654474836700292,67200,0,0.0035864978902953037,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-25,0.9654979465542515,67000,0,0.001891948707168467,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-26,0.9655984311323189,66800,0,0.003776751993285643,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-29,0.9654811419890215,67100,0,-0.004389632107023367,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-30,0.9655370936091511,66900,0,0.002099517111064486,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2025-12-31,0.9654250082776109,67200,0,-0.004190236748376153,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-15,0.7447259120027443,12200,38700,0.0018495684340320562,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-16,0.7640617953660822,13600,38700,-0.0032820512820512793,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-19,0.8714420858814458,22400,38700,0.0004116073266104969,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-20,0.871347793747816,22500,38700,-0.0029548332629801832,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-21,0.8714312250636452,22500,38700,0.0012701100762066986,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-22,0.8713895264885314,22500,38700,-0.0006342494714588476,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-23,0.7465127244962411,13800,38700,-0.004865665326845847,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-26,0.7467647833266664,13800,38700,0.001700680272108901,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-27,0.7466958038956176,13800,38700,-0.0004244482173174635,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-28,0.7472121265255413,13800,38700,0.0031847133757960666,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-29,0.7486792843226902,13700,38700,0.009100529100529053,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-01-30,0.580938852759958,2200,38700,-0.011954697986577112,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-04-30,0.9130620659613549,62300,0,0.000622277535780924,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-05-14,0.8768387699096403,100,58600,-0.015148495116603655,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-06-04,0.9993509395442135,65900,0,-0.007854984894259731,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-06-05,0.997274895421961,66800,0,-0.016849370686155107,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-06-08,0.9972152591257761,68300,0,-0.021474292793722927,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-06-10,0.9972413806456863,400,67100,-0.008702859510982153,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-06-11,0.9972222731124992,400,67100,-0.0068979933110366876,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-07-22,0.8295859404235078,56600,1700,-0.0045957802381449975,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-07-23,0.8323832700879933,56500,1700,0.004616998950682127,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-07-24,0.8298750236522549,57400,1700,-0.017965322749112222,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-06,0.7275948994333977,51000,0,-0.0010606703436573106,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-07,0.7297472802670875,50700,0,0.00891909110214506,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-10,0.7300708098526123,50600,0,0.0016838560303094052,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-11,0.7288127798213622,50900,0,-0.006513973523849637,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-12,0.7296257558159782,50700,0,0.004230118443316444,0.01
BUY_STRENGTH_BAND00_R01,evaluation,STRESS,2026-08-13,0.7288535451974776,50900,0,-0.004001684919966331,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-01-08,0.625254228977634,9100,25700,-0.021845985800109213,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-01-09,0.6233374971882698,9100,25700,-0.007258514796203208,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-01-12,0.6226098098929347,9100,25700,-0.003093363329583876,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-01-13,0.6221452704205921,9100,25700,-0.001974612129760245,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-01-14,0.6216129658333784,9100,25700,-0.0022611644997173608,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-02-16,0.7107531213166244,15300,24100,0.008388776395718889,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-02-17,0.7135650117384137,15300,24100,0.00889271371199074,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-02-25,0.9740981838679931,30200,24100,-0.01535399488200162,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-03-13,0.9761354673110618,6100,47300,0.005589714924538747,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-03-31,0.9807982497703936,5600,47500,-0.011040235525024533,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-09-10,0.026439202847899797,100,1700,-0.017722254503195978,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-09-28,0.2673714609146705,18900,0,0.005858772741288876,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-09-29,0.8881812235382984,64200,0,-0.0193133047210301,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-09-30,0.8890448907112973,63800,0,0.0068771491090966475,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-10-14,0.755618401273368,100,52200,-0.010872675250357733,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-10-21,0.6698685536390921,100,46100,-0.029977997799779943,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-10-28,0.6727081526210046,100,46100,-0.017567938512215053,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-10-29,0.6729782821116886,100,46100,0.00139703827884885,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-10-30,0.6730322474749771,100,46100,0.0002790178571427937,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-02,0.6697582229232718,100,46100,-0.01673640167364021,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-03,0.6682605395108954,100,46100,-0.007659574468085073,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-13,0.500126485761161,100,33400,-0.009632908096849913,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-17,0.5006363623769158,100,33400,-0.003659174072138116,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-18,0.49852611517207357,100,33400,-0.008656873032528822,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-23,0.5002540564484493,100,33400,-0.00496732026143798,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-24,0.500445285510896,100,33400,0.0007882291119285512,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-25,0.5904384849463754,6000,33400,0.006038330270412118,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-26,0.5897682314973767,6000,33400,-0.0046972860125260585,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-11-30,0.44200726447177296,1800,28600,0.00027716186252768615,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-12-01,0.443772177761284,1700,28600,0.00775838182321964,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2015-12-25,0.45445411843552863,1200,28700,0.005161290322580614,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-01-12,0.024960288663562796,1900,0,0.007114135477884309,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-01-13,0.024900338678070955,1900,0,-0.013820638820638775,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-04-29,0.8000894873756073,64300,0,-0.0012674271229404788,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-04,0.9537774473774961,200,75300,-0.0037348272642390157,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-05,0.9537774473774961,200,75300,0.0,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-06,0.9530233392516652,200,75300,-0.022805373320837208,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-09,0.9523415882257077,300,75300,-0.020460358056266004,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-10,0.952309143408736,300,75300,-0.000979112271540461,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-11,0.9524386573163279,300,75300,0.003920287487749086,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-12,0.9525567596001204,300,75300,0.0035795639440285854,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-13,0.9524386573163279,300,75300,-0.003566796368352776,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-16,0.9525674669817261,300,75300,0.003904978848031204,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-17,0.9525138815019462,300,75300,-0.0016207455429497752,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-18,0.9522983186123122,300,75300,-0.006493506493506551,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-19,0.9522332660932394,300,75300,-0.0019607843137255943,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-20,0.9524494182733931,300,75300,0.0065487884741322056,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-23,0.9525031498178457,300,75300,0.0016265452179571316,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-24,0.9522983186123122,300,75300,-0.006170834686586635,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-25,0.9522766542129784,300,75300,-0.0006535947712419388,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-26,0.9522766542129784,300,75300,0.0,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-27,0.9522983186123122,300,75300,0.0006540222367561466,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-05-30,0.9523199632741854,300,75300,0.0006535947712418277,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-06-06,0.9137530165890966,12700,59600,-0.005944931163955003,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-06-07,0.9140608472611983,12700,59600,0.0,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-06-08,0.9139706056789796,12800,59600,-0.0012590494176896172,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-06-14,0.6034327888877139,100,48000,0.004235907461713984,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-07-11,0.9968625368328003,29800,48100,0.0024790827393863513,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-06,0.99430925598133,74100,0,0.008592592592592485,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-07,0.9955683444471279,74100,0,0.000587544065804968,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-08,0.9955618607812007,74300,0,-0.0014679976512038673,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-09,0.995539673699546,74600,0,-0.004998529844163491,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-12,0.9954500270710485,76100,0,-0.019799054373522362,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-13,0.9954500270710485,76100,0,0.0,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-14,0.9954225642729143,76600,0,-0.006029544769369899,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-19,0.9954513915633347,76100,0,0.006369426751592355,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-20,0.9954459286779155,76200,0,-0.0012055455093429313,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-21,0.9954636352652102,75900,0,0.003922751961376036,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-22,0.995493288638632,75400,0,0.00661256387135567,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-23,0.9954825505558663,75600,0,-0.0023887727679904325,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-26,0.9954059268855768,76900,0,-0.016761448668063506,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-27,0.9954294610057126,76500,0,0.005175038051750347,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-28,0.9954225642729143,76600,0,-0.0015142337976983278,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-29,0.9954431923115461,76200,0,0.0045495905368515555,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2016-09-30,0.9706943345231939,74100,0,0.003019323671497709,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-10,0.9994855690974537,74300,0,0.005301914580265077,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-13,0.99977827082089,73900,0,0.005273952534427195,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-14,0.9997785288679597,73800,0,0.0011658408627222006,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-15,0.9997777529185552,74100,0,-0.003493449781659441,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-16,0.9997787220094443,73800,0,0.004382120946538226,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-02-17,0.9997774279992118,74200,0,-0.005817335660267653,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-09,0.02494306560689972,1800,0,0.0008968609865469546,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-10,0.02491183065578613,1800,0,-0.0035842293906810374,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-11,0.024975367585545406,1800,0,0.005095923261390967,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-12,0.025075620372078795,1800,0,0.008052490307187465,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-15,0.02512728771924369,1800,0,0.004142011834319614,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-17,0.9042839879324437,66400,0,-0.006697728596389063,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-18,0.9017509669919562,66500,0,-0.004397537379067784,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-19,0.9018167358536666,66400,0,0.0017667844522968323,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-22,0.9018495849029459,66400,0,0.0008818342151675207,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-23,0.9020134775050499,66100,0,0.004405286343612369,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-24,0.9020134775050499,66100,0,0.0,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-05-26,0.9197517564621162,100,66000,-0.0017177211565988504,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-06-02,0.9197632195069432,100,66000,-0.0025736345438946984,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-06-05,0.9194987107710059,100,66000,-0.006594036697247785,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-20,0.9992755711529732,67600,0,-0.0005018820577163963,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-23,0.9996239836811268,67400,0,0.003012804418779824,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-24,0.9996264139693058,67000,0,0.006508135168961093,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-25,0.9996276173706695,66800,0,0.003233026610296008,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-26,0.9996302741430056,66300,0,0.00718889439762016,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-27,0.9996320844202939,66000,0,0.004922471080482493,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-30,0.9996304559719899,66200,0,-0.00440852314474649,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-10-31,0.9996301831613974,66300,0,-0.0007380073800737907,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-01,0.9996289047010152,66500,0,-0.003446578040374293,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-02,0.9996295450342122,66400,0,0.0017292490118576698,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-03,0.9996285378014703,66600,0,-0.0027127003699136676,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-06,0.999631814009641,66000,0,0.008902077151335508,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-07,0.9996353871194351,65400,0,0.009803921568627416,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-08,0.9996345892295418,65500,0,-0.0021844660194175747,0.01
BUY_STRENGTH_BAND00_R01,earlier_diagnostic,BASE,2017-11-09,0.999637322925717,65000,0,0.007540744344441963,0.01
