period,cost,origin,parent_target,own_nav,own_previous_shares,own_stock_weight,request_rule,selected_rebalance_weight,new_request,same_state_center_request,different_request
earlier_diagnostic,STRESS,2015-01-19,0.0,195932.92703999998,13000,0.21868708158099695,EXPLICIT_FULL_EXIT,0.0,-13000,-13000,False
earlier_diagnostic,STRESS,2015-01-20,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-21,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-22,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-23,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-26,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-27,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-28,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-29,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-01-30,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-02,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-03,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-04,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-05,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-06,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-09,0.0,196500.73583999998,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-02-10,0.21405038584465963,196500.73583999998,0,0.0,FIRST_ENTRY_AT_CENTER,0.21405038584465963,12300,12300,False
earlier_diagnostic,STRESS,2015-02-11,0.21373120107253135,196656.17339999997,12300,0.213968874063325,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-02-12,0.21918469626288717,196828.37339999998,12300,0.2146565521533696,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-02-13,0.21949219734052317,197098.9734,12300,0.2157347614069308,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-02-16,0.3555207796945948,197455.67339999997,12300,0.2171515219678667,LOWER_BOUNDARY,0.25552077969459475,2100,7800,True
earlier_diagnostic,STRESS,2015-02-17,0.39244621828562226,197857.17339999997,14400,0.2559664586818564,LOWER_BOUNDARY,0.29244621828562223,2000,7600,True
earlier_diagnostic,STRESS,2015-02-25,0.48769294929440266,196964.5734,16400,0.28834220804095123,LOWER_BOUNDARY,0.3876929492944027,5600,11300,True
earlier_diagnostic,STRESS,2015-02-26,0.4324580126475397,199217.21404,22000,0.39380131068516977,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-02-27,0.43326709769418886,199063.21404,22000,0.39333234107365866,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-02,0.4347851972005641,199679.21404,22000,0.39520387927905126,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-03,0.4050855954973666,197523.21404,22000,0.3886024251532071,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-04,0.4127191135559064,198161.21404,22000,0.3905708812642678,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-05,0.41455066987980116,197501.21404,22000,0.38853432052553677,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-06,0.42018897455265236,197017.21404,22000,0.38703217062301326,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-09,0.4338102884793626,198513.21404,22000,0.3916515098301413,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-10,0.4549626904994114,197963.21404,22000,0.38996133890007234,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-11,0.4655304641730611,198073.21404,22000,0.390300123995504,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-12,0.46373348970697453,199481.21404,22000,0.3946035739697065,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-13,0.4881684503776266,199921.21404,22000,0.39593597097786015,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-16,0.46406537524505254,201879.21404,22000,0.40179470871096323,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-17,0.4751761316932096,202913.21404,22000,0.40484302803368083,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-18,0.4471997397268822,205091.21404,22000,0.4111633957345119,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-19,0.4408372253327383,204651.21404,22000,0.40989739735237585,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-20,0.4368664635998988,205839.21404,22000,0.41330317158842184,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-23,0.42688102127169714,207555.21404,22000,0.4181537929626468,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-24,0.4248111264999852,207467.21404,22000,0.4179069950940958,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-25,0.44084491572741635,206939.21404,22000,0.4164217999945778,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-26,0.4751399336039388,207005.21404,22000,0.41660786371948916,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-27,0.47809127467006507,207665.21404,22000,0.41846199615917146,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-30,0.4372581594240723,210437.21403999996,22000,0.4261223491723052,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-03-31,0.49100972566734846,209447.21404,22000,0.4234097856420454,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-01,0.48526087613787805,210899.21404,22000,0.4273794969330935,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-02,0.499094002324794,210767.21404,22000,0.42702087423767515,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-03,0.5129048493819954,212219.21404,22000,0.43094118698772654,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-07,0.5162760088308503,213825.21404,22000,0.4352152781317521,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-08,0.5418972077523405,214573.21404,22000,0.4371841118179487,LOWER_BOUNDARY,0.44189720775234054,200,5200,True
earlier_diagnostic,STRESS,2015-04-09,0.5210279021134114,213875.41403999997,22200,0.4393800962200583,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-10,0.5108480977649922,216073.21404,22200,0.44508247089894587,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-13,0.5087118837832287,217671.61404,22200,0.44915732550241355,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-14,0.5212486611749507,217716.01403999998,22200,0.44926966181747763,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-15,0.49871064667277454,216894.61403999996,22200,0.4471839949982006,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-16,0.4788415296069753,220069.21404,22200,0.45515862105907123,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-17,0.48790659427185606,221800.81403999997,22200,0.45941220027093105,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-20,0.4332229137335508,219580.81403999997,22200,0.4539467641368801,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-21,0.43189562794747716,221689.81403999997,22200,0.4591415281788019,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-22,0.41869321450183417,224464.81403999997,22200,0.465828020517135,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-23,0.4248259358201947,224353.81403999997,22200,0.46556373666719775,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-24,0.42035211202935124,223976.41403999997,22200,0.4646632121782853,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-27,0.4146130825450078,226129.81403999997,22200,0.4697611433988513,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-28,0.41809359663213963,224753.41403999997,22200,0.46651393683096376,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-29,0.4355925273310983,225330.61403999996,22200,0.467880498391953,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-04-30,0.4341661322744583,225108.61404,22200,0.46735572713937007,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-04,0.43826011029006096,225685.81403999997,22200,0.4687179850003833,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-05,0.3628480407252465,221667.61403999996,22200,0.45908736123102095,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-06,0.3614832810130379,220602.01403999998,22200,0.4564745269358285,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-07,0.3502368505714165,218848.21404,22200,0.45211883694840316,UPPER_BOUNDARY,0.4502368505714165,-100,-5100,True
earlier_diagnostic,STRESS,2015-05-08,0.3488005618158592,220370.91403999997,22100,0.4538920230727197,UPPER_BOUNDARY,0.44880056181585926,-300,-5200,True
earlier_diagnostic,STRESS,2015-05-11,0.3368682320248212,223619.81403999997,21800,0.4557512062941344,UPPER_BOUNDARY,0.43686823202482117,-1000,-5700,True
earlier_diagnostic,STRESS,2015-05-12,0.33942024146074673,224732.01403999998,20800,0.43769108918541694,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-13,0.33563625244112005,223816.81403999997,20800,0.43539177526932504,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-05-14,0.0,223588.01403999998,20800,0.434814005649728,EXPLICIT_FULL_EXIT,0.0,-20800,-20800,False
earlier_diagnostic,STRESS,2015-05-15,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-18,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-19,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-20,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-21,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-22,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-25,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-26,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-27,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-28,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-05-29,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-01,0.0,223320.41788,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-02,0.250519165825468,223320.41788,0,0.0,FIRST_ENTRY_AT_CENTER,0.250519165825468,10800,10800,False
earlier_diagnostic,STRESS,2015-06-03,0.25119075303865784,222768.91804,10800,0.24788197781741134,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-04,0.2572523190319951,223395.31803999998,10800,0.24999091516322813,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-05,0.25758695064070347,223481.71804,10800,0.25028087527942117,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-08,0.2616812392684475,224853.31803999998,10800,0.2548541444685546,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-09,0.259718194024386,224388.91804,10800,0.2533119750141472,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-10,0.2617921680237038,224334.91804,10800,0.25313223860172634,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-11,0.26221182166069174,224345.71804,10800,0.2531681928062174,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-12,0.2698476981356091,224766.91804,10800,0.25456771173868786,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-15,0.26087800136789946,223395.31803999998,10800,0.24999091516322813,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-16,0.2594353820792924,221926.51804,10800,0.24502704985529905,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-17,0.25810368669526945,222736.51804,10800,0.24777257221058424,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-18,0.2436170772461484,220565.71804,10800,0.24036917645735512,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-06-19,0.0,217260.91804,10800,0.22881427754460387,EXPLICIT_FULL_EXIT,0.0,-10800,-10800,False
earlier_diagnostic,STRESS,2015-06-23,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-24,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-25,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-26,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-29,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-06-30,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-01,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-02,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-03,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-06,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-07,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-08,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-09,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-10,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-13,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-14,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-15,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-16,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-17,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-20,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-21,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-22,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-23,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-24,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-27,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-28,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-29,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-30,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-07-31,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-03,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-04,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-05,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-06,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-07,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-10,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-11,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-12,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-13,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-14,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-17,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-18,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-19,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-20,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-21,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-24,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-25,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-26,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-27,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-28,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-08-31,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-01,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-02,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-07,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-08,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-09,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-10,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-11,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-14,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-15,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-16,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-17,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-18,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-21,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-22,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-23,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-24,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-25,0.0,217327.39852,0,0.0,EXPLICIT_FULL_EXIT,0.0,0,0,False
earlier_diagnostic,STRESS,2015-09-28,0.26781587792025957,217327.39852,0,0.0,FIRST_ENTRY_AT_CENTER,0.26781587792025957,17800,17800,False
earlier_diagnostic,STRESS,2015-09-29,0.2924799177437284,216788.21515999996,17800,0.2626628018408379,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-09-30,0.2910581264103457,217179.81516,17800,0.26399230498359727,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-08,0.27136501807219965,219244.61516,17800,0.2709238717523447,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-09,0.2694738488637285,219992.21515999996,17800,0.27340149266761904,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-12,0.25929072752734095,222502.01515999998,17800,0.28159744960037514,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-13,0.26488515662191614,222057.01515999998,17800,0.2801577781957249,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-14,0.2668846123440538,221380.61516,17800,0.2779583928589532,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-15,0.2643590594335914,222964.81515999997,17800,0.28308861178256234,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-16,0.26299113817012193,223837.01515999998,17800,0.28588211808604963,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-19,0.2823666738291619,223730.21515999996,17800,0.2855412263127419,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-20,0.30130944870758436,224566.81516,17800,0.28820286716845295,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-21,0.3248425258478361,222626.61516,17800,0.28199952622412233,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-22,0.33511914735144166,223427.61516,17800,0.2845735964843389,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-23,0.33192274796789006,224549.01515999998,17800,0.2881464430111019,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-26,0.3359061822359516,224655.81516,17800,0.2884848538367121,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-27,0.3358492345242026,224691.41515999998,17800,0.28859758595505036,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-28,0.342733633479819,223552.21516,17800,0.2849723495443981,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-29,0.3429913808643323,223641.21516,17800,0.28525690112334123,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-10-30,0.3617780780645196,223659.01515999998,17800,0.2853137842637365,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-02,0.348816271968345,222591.01515999998,17800,0.281884693121591,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-03,0.36061681054563377,222110.41515999998,17800,0.2803308433562067,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-04,0.2960007951270542,225848.41515999998,17800,0.2922420330168856,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-05,0.3096223040117793,226898.61516,17800,0.29551789001760603,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-06,0.30474930032479763,228500.61516,17800,0.30045695917241577,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-09,0.33021343220782484,229212.61516,17800,0.30262994011729766,HOLD_INSIDE_INTERVAL,,0,0,False
earlier_diagnostic,STRESS,2015-11-10,0.33226316292612557,229016.81516,17800,0.30203371726951406,HOLD_INSIDE_INTERVAL,,0,0,False
