fit_index,fit_origin,deleted_cycle_id,training_cycles,training_rows,latest_exit_index,status,failure
1506,2018-08-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]",646,1393,FIT_COMPLETE,
1506,2018-08-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15]",670,1393,FIT_COMPLETE,
1506,2018-08-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]",612,1393,FIT_COMPLETE,
1506,2018-08-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14]",615,1333,FIT_COMPLETE,
1529,2018-09-03,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",619,1393,FIT_COMPLETE,
1529,2018-09-03,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",665,1393,FIT_COMPLETE,
1529,2018-09-03,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]",646,1393,FIT_COMPLETE,
1529,2018-09-03,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15]",670,1393,FIT_COMPLETE,
1529,2018-09-03,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]",612,1393,FIT_COMPLETE,
1529,2018-09-03,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14]",615,1333,FIT_COMPLETE,
1548,2018-10-08,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",619,1393,FIT_COMPLETE,
1548,2018-10-08,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",665,1393,FIT_COMPLETE,
1548,2018-10-08,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15]",646,1393,FIT_COMPLETE,
1548,2018-10-08,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15]",670,1393,FIT_COMPLETE,
1548,2018-10-08,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15]",612,1393,FIT_COMPLETE,
1548,2018-10-08,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14]",615,1333,FIT_COMPLETE,
1566,2018-11-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1566,2018-11-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1566,2018-11-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1566,2018-11-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1566,2018-11-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1566,2018-11-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1566,2018-11-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1588,2018-12-03,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1588,2018-12-03,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1588,2018-12-03,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1588,2018-12-03,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1588,2018-12-03,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1588,2018-12-03,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1588,2018-12-03,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1608,2019-01-02,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1608,2019-01-02,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1608,2019-01-02,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1608,2019-01-02,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1608,2019-01-02,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1608,2019-01-02,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1608,2019-01-02,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1630,2019-02-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1630,2019-02-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1630,2019-02-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1630,2019-02-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1630,2019-02-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1630,2019-02-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1630,2019-02-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1645,2019-03-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1645,2019-03-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1645,2019-03-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1645,2019-03-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1645,2019-03-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1645,2019-03-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1645,2019-03-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1666,2019-04-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1666,2019-04-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1666,2019-04-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1666,2019-04-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1666,2019-04-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1666,2019-04-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1666,2019-04-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1687,2019-05-06,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",626,1557,FIT_COMPLETE,
1687,2019-05-06,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",672,1557,FIT_COMPLETE,
1687,2019-05-06,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",653,1557,FIT_COMPLETE,
1687,2019-05-06,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16]",677,1557,FIT_COMPLETE,
1687,2019-05-06,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]",619,1557,FIT_COMPLETE,
1687,2019-05-06,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]",622,1557,FIT_COMPLETE,
1687,2019-05-06,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]",671,1393,FIT_COMPLETE,
1707,2019-06-03,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",669,1688,FIT_COMPLETE,
1707,2019-06-03,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",715,1688,FIT_COMPLETE,
1707,2019-06-03,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",696,1688,FIT_COMPLETE,
1707,2019-06-03,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17]",720,1688,FIT_COMPLETE,
1707,2019-06-03,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17]",662,1688,FIT_COMPLETE,
1707,2019-06-03,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17]",665,1688,FIT_COMPLETE,
1707,2019-06-03,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17]",714,1688,FIT_COMPLETE,
1707,2019-06-03,17,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",678,1557,FIT_COMPLETE,
1726,2019-07-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",669,1688,FIT_COMPLETE,
1726,2019-07-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",715,1688,FIT_COMPLETE,
1726,2019-07-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",696,1688,FIT_COMPLETE,
1726,2019-07-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17]",720,1688,FIT_COMPLETE,
1726,2019-07-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17]",662,1688,FIT_COMPLETE,
1726,2019-07-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17]",665,1688,FIT_COMPLETE,
1726,2019-07-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17]",714,1688,FIT_COMPLETE,
1726,2019-07-01,17,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16]",678,1557,FIT_COMPLETE,
1749,2019-08-01,1,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,2,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",707,1730,FIT_COMPLETE,
1749,2019-08-01,3,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",753,1730,FIT_COMPLETE,
1749,2019-08-01,4,"[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,5,"[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",734,1730,FIT_COMPLETE,
1749,2019-08-01,6,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,8,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",758,1730,FIT_COMPLETE,
1749,2019-08-01,9,"[1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,10,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,11,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,12,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,13,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18]",700,1730,FIT_COMPLETE,
1749,2019-08-01,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18]",703,1730,FIT_COMPLETE,
1749,2019-08-01,16,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18]",752,1730,FIT_COMPLETE,
