date,panic_budget,learned_budget,budget_status,complete_reference_days,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2016-02-18,0.44054539952681215,0.5594546004731878,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,660,0.0,0.0,0.0,0.0063382961846771835,0.0
2016-02-19,0.44054539952681226,0.5594546004731877,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,661,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.440545399526812,0.559454600473188,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,662,0.0,0.0,0.0,0.0,0.0
2016-02-23,0.4405453995268122,0.5594546004731877,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,663,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.44054539952681215,0.5594546004731878,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,664,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.4405453995268122,0.5594546004731877,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,665,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.4405453995268121,0.559454600473188,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,666,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.44054539952681193,0.5594546004731881,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,667,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.44054539952681226,0.5594546004731877,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,668,1.0,0.0,0.44054539952681226,0.0,0.0
2016-03-02,0.4439483065708041,0.5560516934291959,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,669,0.0,0.0,0.0,0.042839206427014886,0.0
2016-03-03,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,670,0.0,0.0,0.0,-0.0011821814700049282,0.0
2016-03-04,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,671,0.0,0.0,0.0,0.0,0.0
2016-03-07,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,672,0.0,0.0,0.0,0.0,0.0
2016-03-08,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,673,0.0,0.0,0.0,0.0,0.0
2016-03-09,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,674,0.0,0.0,0.0,0.0,0.0
2016-03-10,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,675,0.0,0.0,0.0,0.0,0.0
2016-03-11,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,676,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,677,0.0,0.0,0.0,0.0,0.0
2016-03-15,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,678,0.0,0.0,0.0,0.0,0.0
2016-03-16,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,679,0.0,0.0,0.0,0.0,0.0
2016-03-17,0.4438523074743214,0.5561476925256785,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,680,0.0,0.0,0.0,0.0,0.0
2016-03-18,0.4438523074743212,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,681,0.0,0.0,0.0,0.0,0.0
2016-03-21,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,682,0.0,0.0,0.0,0.0,0.0
2016-03-22,0.44385230747432136,0.5561476925256786,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,683,0.0,0.0,0.0,0.0,0.0
2016-03-23,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,684,0.0,0.0,0.0,0.0,0.0
2016-03-24,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,685,0.0,0.0,0.0,0.0,0.0
2016-03-25,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,686,0.0,0.0,0.0,0.0,0.0
2016-03-28,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,687,0.0,0.0,0.0,0.0,0.0
2016-03-29,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,688,0.0,0.0,0.0,0.0,0.0
2016-03-30,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,689,0.0,0.0,0.0,0.0,0.0
2016-03-31,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,690,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,691,0.0,0.0,0.0,0.0,0.0
2016-04-05,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,692,0.0,0.0,0.0,0.0,0.0
2016-04-06,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,693,0.0,0.0,0.0,0.0,0.0
2016-04-07,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,694,0.0,0.0,0.0,0.0,0.0
2016-04-08,0.44385230747432136,0.5561476925256786,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,695,0.0,0.0,0.0,0.0,0.0
2016-04-11,0.44385230747432136,0.5561476925256786,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,696,0.0,0.0,0.0,0.0,0.0
2016-04-12,0.44385230747432114,0.5561476925256789,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,697,0.0,0.0,0.0,0.0,0.0
2016-04-13,0.44385230747432136,0.5561476925256786,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,698,0.0,0.0,0.0,0.0,0.0
2016-04-14,0.4438523074743214,0.5561476925256785,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,699,0.0,0.0,0.0,0.0,0.0
2016-04-15,0.44385230747432136,0.5561476925256786,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,700,0.0,0.0,0.0,0.0,0.0
2016-04-18,0.4438523074743214,0.5561476925256785,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,701,0.0,0.0,0.0,0.0,0.0
2016-04-19,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,702,0.0,0.0,0.0,0.0,0.0
2016-04-20,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,703,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,704,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,705,0.0,0.0,0.0,0.0,0.0
2016-04-25,0.44385230747432125,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,706,0.0,0.0,0.0,0.0,0.0
2016-04-26,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,707,0.0,0.0,0.0,0.0,0.0
2016-04-27,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,708,0.0,0.0,0.0,0.0,0.0
2016-04-28,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,709,0.0,0.0,0.0,0.0,0.0
2016-04-29,0.4438523074743213,0.5561476925256787,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,710,0.0,1.0,0.5561476925256787,0.0,0.0
2016-05-03,0.4424946372720157,0.5575053627279842,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,711,0.0,1.0,0.5575053627279842,0.0,0.0168862458390886
2016-05-04,0.44279794943058887,0.5572020505694111,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,712,0.0,1.0,0.5572020505694111,0.0,-0.0037338719948968313
2016-05-05,0.4427979494305889,0.5572020505694111,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,713,0.0,1.0,0.5572020505694111,0.0,0.0
2016-05-06,0.44467041684008113,0.5553295831599189,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,714,0.0,1.0,0.5553295831599189,0.0,-0.022799518452403245
2016-05-09,0.44635061096391276,0.5536493890360872,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,715,0.0,1.0,0.5536493890360872,0.0,-0.02045498267205026
2016-05-10,0.44643025003255427,0.5535697499674457,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,716,0.0,1.0,0.5535697499674457,0.0,-0.000978849665702941
2016-05-11,0.44611222451944904,0.5538877754805509,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,717,0.0,1.0,0.5538877754805509,0.0,0.003919235004685495
2016-05-12,0.44582185766677007,0.5541781423332299,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,718,0.0,1.0,0.5541781423332299,0.0,0.0035786066870326927
2016-05-13,0.4461122698123711,0.5538877301876288,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,719,0.0,1.0,0.5538877301876288,0.0,-0.003565845926953637
2016-05-16,0.44579556318834335,0.5542044368116567,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,720,0.0,1.0,0.5542044368116567,0.0,0.0039039345676719073
2016-05-17,0.44592738065759435,0.5540726193424057,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,721,0.0,1.0,0.5540726193424057,0.0,-0.0016203138041261944
2016-05-18,0.44645699205506323,0.5535430079449368,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,722,0.0,1.0,0.5535430079449368,0.0,-0.006491773927412847
2016-05-19,0.4466165778306864,0.5533834221693136,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,723,0.0,1.0,0.5533834221693136,0.0,-0.0019602577282350486
2016-05-20,0.44608601462024844,0.5539139853797516,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,724,0.0,1.0,0.5539139853797516,0.0,0.006547026286324753
2016-05-23,0.44595393337030287,0.5540460666296971,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,725,0.0,1.0,0.5540460666296971,0.0,0.0016261103841519464
2016-05-24,0.4464571462448747,0.5535428537551252,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,726,0.0,1.0,0.5535428537551252,0.0,-0.006169187679628818
2016-05-25,0.4465103028595128,0.5534896971404872,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,727,0.0,1.0,0.5534896971404872,0.0,-0.0006534192427449792
2016-05-26,0.4465103028595128,0.5534896971404872,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,728,0.0,1.0,0.5534896971404872,0.0,0.0
2016-05-27,0.44645714775185474,0.5535428522481453,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,729,0.0,1.0,0.5535428522481453,0.0,0.0006538464786158826
2016-05-30,0.44640402957779146,0.5535959704222085,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,730,0.0,1.0,0.5535959704222085,0.0,0.0006534192427449792
2016-05-31,0.44361705399598605,0.556382946004014,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,731,0.0,1.0,0.556382946004014,0.0,0.0349351022188209
2016-06-01,0.4439505563715968,0.5560494436284031,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,732,0.0,1.0,0.5560494436284031,0.0,-0.00410117664609666
2016-06-02,0.44387347327545035,0.5561265267245497,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,733,0.0,1.0,0.5561265267245497,0.0,0.0009503228216305448
2016-06-03,0.44292939054649383,0.5570706094535062,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,734,0.0,1.0,0.5570706094535062,0.0,0.011709520309066468
2016-06-06,0.44341292027646945,0.5565870797235306,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,735,0.0,1.0,0.5565870797235306,0.0,-0.005943402522919472
2016-06-07,0.4434129202764696,0.5565870797235304,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,736,0.0,1.0,0.5565870797235304,0.0,0.0
2016-06-08,0.44351509817932216,0.5564849018206779,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,737,0.0,1.0,0.5564849018206779,0.0,-0.0012587237382456484
2016-06-13,0.44622280813547005,0.55377719186453,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,738,0.0,1.0,0.55377719186453,0.0,-0.03276806313330871
2016-06-14,0.4458793251760824,0.5541206748239176,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,739,0.0,1.0,0.5541206748239176,0.0,0.004234773207481446
2016-06-15,0.44480627292163855,0.5551937270783615,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,740,0.0,1.0,0.5551937270783615,0.0,0.013299502814634545
2016-06-16,0.44530187730595205,0.554698122694048,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,741,0.0,1.0,0.554698122694048,0.0,-0.006082292761471431
2016-06-17,0.4449625095417238,0.5550374904582762,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,742,0.0,1.0,0.5550374904582762,0.0,0.004187035507291048
2016-06-20,0.44493646455491903,0.555063535445081,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,743,0.0,1.0,0.555063535445081,0.0,0.0003207367183786225
2016-06-21,0.4451189769982787,0.5548810230017214,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,744,0.0,1.0,0.5548810230017214,0.0,-0.0022444371552426956
2016-06-22,0.44462469209078564,0.5553753079092143,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,745,0.0,1.0,0.5553753079092143,0.0,0.006105747674027828
2016-06-23,0.44488449632351196,0.5551155036764881,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,746,0.0,1.0,0.5551155036764881,0.0,-0.003194049348005823
2016-06-24,0.44574832253456587,0.5542516774654341,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,747,0.0,1.0,0.5542516774654341,0.0,-0.01057413716433453
2016-06-27,0.4447290128661456,0.5552709871338544,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,748,0.0,1.0,0.5552709871338544,0.0,0.012630261677246457
2016-06-28,0.44431467869305347,0.5556853213069466,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,749,0.0,1.0,0.5556853213069466,0.0,0.005117016558169762
2016-06-29,0.443953972098137,0.5560460279018631,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,750,0.0,1.0,0.5560460279018631,0.0,0.004454595250740656
2016-06-30,0.44382555329768675,0.5561744467023133,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,751,0.0,1.0,0.5561744467023133,0.0,0.0015838713693845374
2016-07-01,0.44390258299645136,0.5560974170035486,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,752,0.0,1.0,0.5560974170035486,0.0,-0.0009488200127778512
2016-07-04,0.4425536512447002,0.5574463487552999,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,753,0.0,1.0,0.5574463487552999,0.0,0.016778406580354677
2016-07-05,0.44235203898822817,0.5576479610117718,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,754,0.0,1.0,0.5576479610117718,0.0,0.0024907980501120974
2016-07-06,0.4419504393350223,0.5580495606649777,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,755,0.0,1.0,0.5580495606649777,0.0,0.004969218779776963
2016-07-07,0.4418503622817517,0.5581496377182483,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,756,0.0,1.0,0.5581496377182483,0.0,0.001236161935837643
2016-07-08,0.442151025578357,0.557848974421643,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,757,0.0,1.0,0.557848974421643,0.0,-0.003703907178445376
2016-07-11,0.4419504801153237,0.5580495198846763,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,758,0.0,1.0,0.5580495198846763,0.0,0.0024784514062519136
2016-07-12,0.43992611465555265,0.5600738853444474,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,759,0.0,1.0,0.5600738853444474,0.0,0.02534131968467479
2016-07-13,0.4397556952901986,0.5602443047098014,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,760,0.0,1.0,0.5602443047098014,0.0,0.002109817819866411
2016-07-14,0.4398773948609221,0.560122605139078,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,761,0.0,1.0,0.560122605139078,0.0,-0.0015038399002562652
2016-07-15,0.43978002595657967,0.5602199740434204,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,762,0.0,1.0,0.5602199740434204,0.0,0.0012048838726479438
2016-07-18,0.44007254453180694,0.559927455468193,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,763,0.0,1.0,0.559927455468193,0.0,-0.003610301623741763
2016-07-19,0.44048890988829,0.55951109011171,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,764,0.0,1.0,0.55951109011171,0.0,-0.005133126100462793
2016-07-20,0.4406610109234895,0.5593389890765105,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,765,0.0,1.0,0.5593389890765105,0.0,-0.002124545720101678
2016-07-21,0.44021933641936506,0.5597806635806349,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,766,0.0,1.0,0.5597806635806349,0.0,0.005474748920363037
2016-07-22,0.44093244263798315,0.5590675573620169,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,767,0.0,1.0,0.5590675573620169,0.0,-0.008772402117120714
2016-07-25,0.44095714782620843,0.5590428521737916,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,768,0.0,1.0,0.5590428521737916,0.0,-0.0003051737314158087
2016-07-26,0.43992675348914767,0.5600732465108523,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,769,0.0,1.0,0.5600732465108523,0.0,0.012821209415784907
2016-07-27,0.44142904567739955,0.5585709543226005,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,770,0.0,0.0,0.0,0.0,-0.01838555528740793
2016-07-28,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,771,0.0,0.0,0.0,0.0,-0.004190772464009562
2016-07-29,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,772,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,773,0.0,0.0,0.0,0.0,0.0
2016-08-02,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,774,0.0,0.0,0.0,0.0,0.0
2016-08-03,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,775,0.0,0.0,0.0,0.0,0.0
2016-08-04,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,776,0.0,0.0,0.0,0.0,0.0
2016-08-05,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,777,0.0,0.0,0.0,0.0,0.0
2016-08-08,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,778,0.0,0.0,0.0,0.0,0.0
2016-08-09,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,779,0.0,0.0,0.0,0.0,0.0
2016-08-10,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,780,0.0,0.0,0.0,0.0,0.0
2016-08-11,0.441769185637239,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,781,0.0,0.0,0.0,0.0,0.0
2016-08-12,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,782,0.0,0.0,0.0,0.0,0.0
2016-08-15,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,783,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,784,0.0,0.0,0.0,0.0,0.0
2016-08-17,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,785,0.0,0.0,0.0,0.0,0.0
2016-08-18,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,786,0.0,0.0,0.0,0.0,0.0
2016-08-19,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,787,0.0,0.0,0.0,0.0,0.0
2016-08-22,0.44176918563723905,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,788,0.0,0.0,0.0,0.0,0.0
2016-08-23,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,789,0.0,0.0,0.0,0.0,0.0
2016-08-24,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,790,0.0,0.0,0.0,0.0,0.0
2016-08-25,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,791,0.0,0.0,0.0,0.0,0.0
2016-08-26,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,792,0.0,0.0,0.0,0.0,0.0
2016-08-29,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,793,0.0,0.0,0.0,0.0,0.0
2016-08-30,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,794,0.0,0.0,0.0,0.0,0.0
2016-08-31,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,795,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,796,0.0,0.0,0.0,0.0,0.0
2016-09-02,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,797,0.0,0.0,0.0,0.0,0.0
2016-09-05,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,798,0.0,0.0,0.0,0.0,0.0
2016-09-06,0.441769185637239,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,799,0.0,0.0,0.0,0.0,0.0
2016-09-07,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,800,0.0,0.0,0.0,0.0,0.0
2016-09-08,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,801,0.0,0.0,0.0,0.0,0.0
2016-09-09,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,802,0.0,0.0,0.0,0.0,0.0
2016-09-12,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,803,0.0,0.0,0.0,0.0,0.0
2016-09-13,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,804,0.0,0.0,0.0,0.0,0.0
2016-09-14,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,805,0.0,0.0,0.0,0.0,0.0
2016-09-19,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,806,0.0,0.0,0.0,0.0,0.0
2016-09-20,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,807,0.0,0.0,0.0,0.0,0.0
2016-09-21,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,808,0.0,0.0,0.0,0.0,0.0
2016-09-22,0.441769185637239,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,809,0.0,0.0,0.0,0.0,0.0
2016-09-23,0.44176918563723905,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,810,0.0,0.0,0.0,0.0,0.0
2016-09-26,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,811,0.0,0.0,0.0,0.0,0.0
2016-09-27,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,812,0.0,0.0,0.0,0.0,0.0
2016-09-28,0.441769185637239,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,813,0.0,0.0,0.0,0.0,0.0
2016-09-29,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,814,0.0,0.0,0.0,0.0,0.0
2016-09-30,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,815,0.0,0.0,0.0,0.0,0.0
2016-10-10,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,816,0.0,0.0,0.0,0.0,0.0
2016-10-11,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,817,0.0,0.0,0.0,0.0,0.0
2016-10-12,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,818,0.0,0.0,0.0,0.0,0.0
2016-10-13,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,819,0.0,0.0,0.0,0.0,0.0
2016-10-14,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,820,0.0,0.0,0.0,0.0,0.0
2016-10-17,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,821,0.0,0.0,0.0,0.0,0.0
2016-10-18,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,822,0.0,0.0,0.0,0.0,0.0
2016-10-19,0.44176918563723916,0.5582308143627608,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,823,0.0,0.0,0.0,0.0,0.0
2016-10-20,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,824,0.0,0.0,0.0,0.0,0.0
2016-10-21,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,825,0.0,0.0,0.0,0.0,0.0
2016-10-24,0.44176918563723877,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,826,0.0,0.0,0.0,0.0,0.0
2016-10-25,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,827,0.0,0.0,0.0,0.0,0.0
2016-10-26,0.441769185637239,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,828,0.0,0.0,0.0,0.0,0.0
2016-10-27,0.44176918563723894,0.558230814362761,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,829,0.0,0.0,0.0,0.0,0.0
2016-10-28,0.4417691856372389,0.5582308143627611,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,830,0.0,0.0,0.0,0.0,0.0
2016-10-31,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,831,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.4417691856372388,0.5582308143627612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,832,0.0,0.0,0.0,0.0,0.0
